Last Name,First Name,College,Rank,Draft Class,Position,Jersey,Height,Weight,2025 College Year,Awards,Star Rating,Hometown,Homestate,Race,Photo
Shelby,Braylan,USC,,2027,LE,,,,,,,,,,
Simien,Marcus,Fresno St.,,2027,LG,,,,,,,,,,
Simmons,Colin,Texas,,2027,LOLB,,,,,,,,,,
Simpson,Ty,Alabama,,2027,QB,,,,,,,,,,
Singletary,Jaheim,Arkansas,,2027,CB,,,,,,,,,,
Singleton Jr.,Eric,G Tech,,2027,WR,,,,,,,,,,
Smith,Jeremiah,Bucks,,2027,WR,,,,,,,,,,
Smith,Carter,Indiana,,2027,RT,,,,,,,,,,
Smith,James,Alabama,,2027,DT,,,,,,,,,,
Smith,Jaylen,Army,,2027,MLB,,,,,,,,,,
Smith,Dylan,OSU,,2027,CB,,,,,,,,,,
Smith,Xavier,UTEP,,2027,SS,,,,,,,,,,
Smith,Isaac,Miss St.,,2027,SS,,,,,,,,,,
Smith Jr.,Will,Bucks,,2027,LE,,,,,,,,,,
Sorsby,Brendan,Cincinnati,,2027,RB,,,,,,,,,,
Sowell,Chase,ISU,,2027,WR,,,,,,,,,,
Spence,Brad,Texas,,2027,MLB,,,,,,,,,,
Stamps,Ashton,LSU,,2027,CB,,,,,,,,,,
Stewart,Dylan,SC,,2027,RE,,,,,,,,,,
Stone,David,Oklahoma,,2027,DT,,,,,,,,,,
Story,Caden,Clemson,,2027,DT,,,,,,,,,,
Taggert,Harrison,BYU,,2027,MLB,,,,,,,,,,
Tanona,Joey,Purdue,,2027,RG,,,,,,,,,,
Tanuvasa,Keanu,BYU,,2027,DT,,,,,,,,,,
Tatum,Taylor,Oklahoma,,2027,RB,,,,,,,,,,
Taylor,Jake,Oklahoma,,2027,LT,,,,,,,,,,
Thomas,Jai'Den,UNLV,,2027,RB,,,,,,,,,,
Thomas,Amare,Houston,,2027,WR,,,,,,,,,,
Thomas,De'Marion,Vanderbilt,,2027,DT,,,,,,,,,,
Thompkins,Devan,USC,,2027,RE,,,,,,,,,,
Thompson,Josiah,SC,,2027,LT,,,,,,,,,,
Thompson,Jalen,Mich St.,,2027,RE,,,,,,,,,,
Thornton,Bryce,Florida,,2027,FS,,,,,,,,,,
Tillman,Zakari,Miss St.,,2027,MLB,,,,,,,,,,
Toviano,Javien,LSU,,2027,CB,,,,,,,,,,
Tracy,Zion,Penn St.,,2027,CB,,,,,,,,,,
Trader,Joshisa,Miami,,2027,WR,,,,,,,,,,
Tshabola,Tegra,Bucks,,2027,LG,,,,,,,,,,
Tucker,Tyrique,Indiana,,2027,DT,,,,,,,,,,
Turner,Devin,Baylor,,2027,SS,,,,,,,,,,
Tyson,Jordan,ASU,,2027,WR,,,,,,,,,,
Umanmielen,Princewill,Ole Miss,,2027,LOLB,,,,,,,,,,
Umeozulu,Neto,Texas,,2027,RG,,,,,,,,,,
Umeozulu,Desmond,SC,,2027,LOLB,,,,,,,,,,
Urlacher,Kennedy,USC,,2027,FS,,,,,,,,,,
Vanest,Zander,McNeese,,2027,P,,,,,,,,,,
Vasquez,Alex,Akron,,2027,WR,,,,,,,,,,
Veltkamp,Caden,FAU,,2027,RB,,,,,,,,,,
Villamu-Asa,Kyngstonn,Notre Dame,,2027,MLB,,,,,,,,,,
Virgin-Morgan,Jayden,Boise St.,,2027,LOLB,,,,,,,,,,
Wagner,Aamil,Notre Dame,,2027,RT,,,,,,,,,,
Wagoner,Jasiah,Cal,,2027,CB,,,,,,,,,,
Walker,Caleb,UCLA,,2027,LG,,,,,,,,,,
Walker,John,UCF,,2027,DT,,,,,,,,,,
Waller Jr.,DJ,Kentucky,,2027,CB,,,,,,,,,,
Ward,Tavin,USF,,2027,FS,,,,,,,,,,
Washington,A'Mauri,Oregon,,2027,DT,,,,,,,,,,
Washington,Nick,Troy,,2027,SS,,,,,,,,,,
Webb,Kentrell,Houston,,2027,FS,,,,,,,,,,
Weeks,Whit,LSU,,2027,MLB,,,,,,,,,,
Weigman,Connor,Houston,,2027,QB,,,,,,,,,,
Wesco Jr.,Bryant,Clemson,,2027,WR,,,,,,,,,,
White,Jahiem,WVU,,2027,RB,,,,,,,,,,
White,Jaylen,Notre Dame,,2027,LOLB,,,,,,,,,,
Wiggins,Quency,Colorado,,2027,RE,,,,,,,,,,
Wilde,Griffin,NW,,2027,WR,,,,,,,,,,
Williams,Ryan,Alabama,,2027,WR,,,,,,,,,,
Williams,Ayden,Miss. St.,,2027,WR,,,,,,,,,,
Williams,Antonio,Clemson,,2027,WR,,,,,,,,,,
Williams,Hykeem,FSU,,2027,WR,,,,,,,,,,
Williams,Riley,OSU,,2027,TE,,,,,,,,,,
Williams,PJ,SMU,,2027,LT,,,,,,,,,,
Williams,BJ,Pitt,,2027,LG,,,,,,,,,,
Williams,James,FSU,,2027,LE,,,,,,,,,,
Williams,Justin,Georgia,,2027,MLB,,,,,,,,,,
Williams,Jontez,ISU,,2027,CB,,,,,,,,,,
Williams,Palmer,Baylor,,2027,P,,,,,,,,,,
Williams Jr.,Derek,Texas,,2027,SS,,,,,,,,,,
Willich,Carson,ISU,,2027,LOLB,,,,,,,,,,
Wilson,Sheridan,Texas Tech,,2027,C,,,,,,,,,,
Wilson,Trey,SMU,,2027,RE,,,,,,,,,,
Wilson,Raylen,Georgia,,2027,ROLB,,,,,,,,,,
Wingo,Ryan,Texas,,2027,WR,,,,,,,,,,
Wisner,Quintrevion,Texas,,2027,RB,,,,,,,,,,
Woodring,Peyton,Georgia,,2027,K,,,,,,,,,,
Woodson,Caleb,V Tech,,2027,LOLB,,,,,,,,,,
Woodyard,Peyton,Oregon,,2027,FS,,,,,,,,,,
Wright,T.K.,Temple,,2027,MLB,,,,,,,,,,
Wright,Collin,Stanford,,2027,CB,,,,,,,,,,
Wright Jr.,Mike,YSU,UD,2027,DT,,,,,,,,,,
Wynn,Tymir,Colgate,,2027,CB,,,,,,,,,,
Yates,Jaden,Ole Miss,,2027,MLB,,,,,,,,,,
York,Taurean,TA&M,,2027,MLB,,,,,,,,,,
Zunk,Linus,Vanderbilt,,2027,RE,,,,,,,,,,
Underwood,Bryce,Michigan,,2028,QB,,,,,,,,,,
Sayin,Julian,Bucks,,2028,QB,,,,,,,,,,
Russell,Keelon,Alabama,,2028,QB,,,,,,,,,,
Sellers,LaNorris,SC,,2028,QB,,,,,,,,,,
Holstein,Eli,Pitt,,2028,QB,,,,,,,,,,
Leavitt,Sam,ASU,,2028,QB,,,,,,,,,,
Carr,C.J.,Notre Dame,,2028,QB,,,,,,,,,,
Hayes,Leon,Texas St.,UD,2028,QB,,,,,,,,,,
Kromenhoek,Luke,Miss St.,,2028,QB,,,,,,,,,,
Novosad,Austin,Oregon,,2028,QB,,,,,,,,,,
Knauer,Brian,TCU,UD,2028,QB,,,,,,,,,,
Baker,Jordan,UCLA,UD,2028,QB,,,,,,,,,,
Longwell,Drew,Kent,UD,2028,QB,,,,,,,,,,
Nelson,Malachi,UTEP,,2028,QB,,,,,,,,,,
VanVleet,Drew,Dayton,,2028,QB,,,,,,,,,,
Maddox,Austin,Miami (OH),UD,2028,QB,,,,,,,,,,
Miller,Luca,Akron,UD,2028,QB,,,,,,,,,,
Harbor,Lance,FSU,UD,2028,QB,,,,,,,,,,
Falco,Shane,Bucks,UD,2028,QB,,,,,,,,,,
Vizzina,Christopher,Clemson,,2028,QB,,,,,,,,,,
Crewe,Paul,FSU,UD,2028,QB,,,,,,,,,,
Beaman,Willie,Houston,UD,2028,QB,,,,,,,,,,
Williams Jr.,Demond,Washington,,2028,QB,,,,,,,,,,
Bullock,Evan,LA Tech,,2028,QB,,,,,,,,,,
Blake,Paul,N. Texas,UD,2028,QB,,,,,,,,,,
Callahan,Bo,Wisconsin,UD,2028,QB,,,,,,,,,,
Moxon,Johnny,Brown,UD,2028,QB,,,,,,,,,,
Rooney,Cap,Miami,UD,2028,QB,,,,,,,,,,
Bass,Sunshine,SC,UD,2028,QB,,,,,,,,,,
Street,Jason,Notre Dame,UD,2028,QB,,,,,,,,,,
Berry,Harlem,LSU,,2028,RB,,,,,,,,,,
Hadry,Ahmad,Missou,,2028,RB,,,,,,,,,,
Davidson,Gideon,Clemson,,2028,RB,,,,,,,,,,
Jefferson,Darnell,ESU,UD,2028,RB,,,,,,,,,,
Williams,Smash,TA&M,UD,2028,RB,,,,,,,,,,
Martin Jr.,Quinton,Penn St.,,2028,RB,,,,,,,,,,
Meggett,Earl,TCU,UD,2028,RB,,,,,,,,,,
Simon,James,Texas,,2028,RB,,,,,,,,,,
Lewis,Peyton,Tennesee,,2028,RB,,,,,,,,,,
Kromah,Qusmane,FSU,,2028,RB,,,,,,,,,,
Lyle,Jordan,Miami,,2028,RB,,,,,,,,,,
Lacy,Kewan,Ole Miss,,2028,RB,,,,,,,,,,
Owens,Savior,Cincinnati,UD,2028,RB,,,,,,,,,,
Russell,Braylen,Arkansas,,2028,RB,,,,,,,,,,
Jackson,Syncere,Tiffin,UD,2028,RB,,,,,,,,,,
Williams,Aneyas,Notre Dame,,2028,RB,,,,,,,,,,
Bowens,Chauncey,Georgia,,2028,RB,,,,,,,,,,
Bishop,DeSean,Tennesee,,2028,RB,,,,,,,,,,
Johnson Jr.,Chris,SMU,,2028,RB,,,,,,,,,,
Hill,Nino,Buffalo,UD,2028,RB,,,,,,,,,,
Washington,Julian,G Tech,UD,2028,RB,,,,,,,,,,
Miles,Boobie,N. Texas,UD,2028,RB,,,,,,,,,,
Cabana,Cole,Michigan,,2028,RB,,,,,,,,,,
Scarborough,Nate,Oklahoma,UD,2028,RB,,,,,,,,,,
Brown,Wendell,Texas,UD,2028,RB,,,,,,,,,,
Smothers,Hollywood,NCSt.,,2028,RB,,,,,,,,,,
Harris,Demetrius,Colorado,UD,2028,RB,,,,,,,,,,
Basham,Carson,Walsh,UD,2028,RB,,,,,,,,,,
Shilo,Craig,Buffalo State,UD,2028,RB,,,,,,,,,,
Weathers,Willie,TCU,UD,2028,RB,,,,,,,,,,
Taylor,Leon,USC,UD,2028,RB,,,,,,,,,,
Palita,Junior,SMU,UD,2028,RB,,,,,,,,,,
McBurney,Emeric,Purdue,UD,2028,RB,,,,,,,,,,
Bundy,Al,WIU,UD,2028,FB,,,,,,,,,,
Giaquinta,Ty,Liberty,UD,2028,FB,,,,,,,,,,
Gump,Forrest,Alabama,UD,2028,FB,,,,,,,,,,
Riggans,Tim,TSU,UD,2028,FB,,,,,,,,,,
Turley,Khali,Fresno St.,UD,2028,FB,,,,,,,,,,
Moore,Dakorien,Oregon,,2028,WR,,,,,,,,,,
Cunningham,Caleb,Ole Miss,,2028,WR,,,,,,,,,,
Graham,Mylan,Bucks,,2028,WR,,,,,,,,,,
Myles,Jerome,TA&M,,2028,WR,,,,,,,,,,
Thompson,Perry,Auburn,,2028,WR,,,,,,,,,,
Bennett Jr.,Mazeo,SC,,2028,WR,,,,,,,,,,
Odom,Caleb,Ole Miss,,2028,WR,,,,,,,,,,
Porter,Quincy,Bucks,,2028,WR,,,,,,,,,,
Bussey,Terry,TA&M,,2028,WR,,,,,,,,,,
Marsh,Nick,Mich St.,,2028,WR,,,,,,,,,,
Williams,Cam,Notre Dame,,2028,WR,,,,,,,,,,
Gates Jr.,Antonio,Mich State,,2028,WR,,,,,,,,,,
Shelton,Terry,TCU,,2028,WR,,,,,,,,,,
Parker,Kyle,LSU,,2028,WR,,,,,,,,,,
Moss,Deacon,Tulsa,UD,2028,WR,,,,,,,,,,
Henry,Keonde,Memphis,,2028,WR,,,,,,,,,,
Sanderson,Jimmy,Miami,UD,2028,WR,,,,,,,,,,
Kearney,Zion,Oklahoma,,2028,WR,,,,,,,,,,
Meadows,Derek,Alabama,,2028,WR,,,,,,,,,,
Brown,Jalen,FSU,,2028,WR,,,,,,,,,,
McClellan,Jeremiah,Oregon,,2028,WR,,,,,,,,,,
Porter,Shamar,UConn,,2028,WR,,,,,,,,,,
Cozart,Ashton,SMU,,2028,WR,,,,,,,,,,
Tidwell,Rod,ASU,UD,2028,WR,,,,,,,,,,
McNeil,Cynceir,BGSU,,2028,WR,,,,,,,,,,
Hamper,Mark,Wisconsin,,2028,WR,,,,,,,,,,
Haynes,Zeed,Syracuse,,2028,WR,,,,,,,,,,
Rogers,Noah,NCSt.,,2028,WR,,,,,,,,,,
Hamilton,Christian,NC,,2028,WR,,,,,,,,,,
Johnson,Noble,ASU,,2028,WR,,,,,,,,,,
Mizell,Aidan,Florida,,2028,WR,,,,,,,,,,
Jennings,Jaycen,Tennesee,UD,2028,WR,,,,,,,,,,
Sampson Jr.,Shelton,UL Laf,,2028,WR,,,,,,,,,,
Baez,Fabian,W. Illinois,,2028,WR,,,,,,,,,,
Adams,Keylen,V Tech,,2028,WR,,,,,,,,,,
Becker,Charlie,Indiana,,2028,WR,,,,,,,,,,
Rodgers,Bryson,Bucks,,2028,WR,,,,,,,,,,
Jacobs,Vandrevius,SC,,2028,WR,,,,,,,,,,
James,Spencer,UCLA,UD,2028,WR,,,,,,,,,,
Tweeter,Charlie,WTA&M,UD,2028,WR,,,,,,,,,,
Franklin,Clifford,Wagner,UD,2028,WR,,,,,,,,,,
Vaughn,Cam,WVU,,2028,WR,,,,,,,,,,
Kam,Shanks,Arkansas,,2028,WR,,,,,,,,,,
VanderZee,Reece,Iowa,,2028,WR,,,,,,,,,,
Bates,Kenny,UL Monroe,UD,2028,WR,,,,,,,,,,
Covey IV,Frank,NW,,2028,WR,,,,,,,,,,
Adams,Asher,UC Irvine,UD,2028,WR,,,,,,,,,,
Walker,Kyson,Heidelburg,UD,2028,WR,,,,,,,,,,
Williams,Elyiss,Georgia,,2028,TE,,,,,,,,,,
Cure,Linkon,Kansas State,,2028,TE,,,,,,,,,,
Green,Trey'Dez,LSU,,2028,TE,,,,,,,,,,
Johnson,Jamari,Oregon,,2028,TE,,,,,,,,,,
Prieskorn,Brady,Michigan,,2028,TE,,,,,,,,,,
Nelson,Carter,Nebraska,,2028,TE,,,,,,,,,,
Lofton,Elijah,Miami,,2028,TE,,,,,,,,,,
Davis,Ethan,Tennesee,,2028,TE,,,,,,,,,,
Thomas,Landen,FSU,,2028,TE,,,,,,,,,,
Lockwood,Ty,BC,,2028,TE,,,,,,,,,,
Jacobsen,Drake,Ashland,UD,2028,TE,,,,,,,,,,
Echols,Jonathan,USF,,2028,TE,,,,,,,,,,
Swanson,Ryner,BYU,,2028,TE,,,,,,,,,,
Rappleyea,Andrew,Penn St.,,2028,TE,,,,,,,,,,
Platt,Jaden,Arkansas,,2028,TE,,,,,,,,,,
Easter,Shamar,Arkansas,,2028,TE,,,,,,,,,,
Eddy,Cheeseburger,Texas Southern,UD,2028,TE,,,,,,,,,,
WIlliams,Mason,Ohio,,2028,TE,,,,,,,,,,
Schlaffer,Joey,Penn St.,,2028,TE,,,,,,,,,,
Toles,Nemo,Bucks,UD,2028,TE,,,,,,,,,,
Hoffman,Gavin,Iowa,,2028,TE,,,,,,,,,,
Conner,Jayvontay,ECU,,2028,TE,,,,,,,,,,
Tonielli,Deakon,Michigan,,2028,TE,,,,,,,,,,
Hamm,Jaden,Kansas,,2028,TE,,,,,,,,,,
Bowers,Jackson,OSU,,2028,TE,,,,,,,,,,
West,Sam,Indiana,,2028,TE,,,,,,,,,,
Marshall,Ben,Cal,,2028,TE,,,,,,,,,,
Riordan,Tripp,SMU,,2028,TE,,,,,,,,,,
Jacobsen,C.J.,Utah,,2028,TE,,,,,,,,,,
Sanders Jr.,David,Tenn,,2028,LT,,,,,,,,,,
Absher,Sullivan,Notre Dame,,2028,LT,,,,,,,,,,
Petty,Josh,G Tech,,2028,LT,,,,,,,,,,
Babalola,Andrew,Michigan,,2028,LT,,,,,,,,,,
Paige,Elijah,USC,,2028,LT,,,,,,,,,,
Morrow,Nick,Cal,,2028,LT,,,,,,,,,,
Daniels,Phillip,Bucks,,2028,LT,,,,,,,,,,
Hanna,Andrew,Buffalo,UD,2028,LT,,,,,,,,,,
Onoh,Chimdy,Penn St.,,2028,LT,,,,,,,,,,
Lauck,Trevor,Iowa,,2028,LT,,,,,,,,,,
McVay,Miles,NC,,2028,LT,,,,,,,,,,
Hughley,Bo,Georgia,,2028,LT,,,,,,,,,,
Simmons,Lucas,FSU,,2028,LT,,,,,,,,,,
Calhoun,Daniel,Georgia,,2028,LG,,,,,,,,,,
Reichert,Logan,Missou,,2028,LG,,,,,,,,,,
Ghannam,Layth,V Tech,,2028,LG,,,,,,,,,,
Efobi,Nathan,Michigan,,2028,LG,,,,,,,,,,
Umarov,Shamurad,Tennesee,,2028,LG,,,,,,,,,,
Madlock,Donald,Tulane,UD,2028,LG,,,,,,,,,,
Wilson,Gernorris,Oregon,,2028,LG,,,,,,,,,,
Birchmeier,Alex,Penn St.,,2028,LG,,,,,,,,,,
Herring,Amir,Kansas,,2028,LG,,,,,,,,,,
Garcia,Isaiah,Utah,,2028,LG,,,,,,,,,,
Banuelos,Micah,USC,,2028,LG,,,,,,,,,,
Kennedy,Ja'Marion,LA Tech,,2028,LG,,,,,,,,,,
Jackson,Jamal,Washington,UD,2028,LG,,,,,,,,,,
Kelly,Madman,Troy,UD,2028,LG,,,,,,,,,,
Holmes,Caleb,Pitt,,2028,LG,,,,,,,,,,
Finau,Paki,Washington,,2028,C,,,,,,,,,,
Mercer,Tyler,Kansas,,2028,C,,,,,,,,,,
Poe,Casey,Alabama,,2028,C,,,,,,,,,,
Padilla,Joshua,Bucks,,2028,C,,,,,,,,,,
Dellinger,Cole,Mich St.,,2028,C,,,,,,,,,,
Cleveland,Cash,Colorado,,2028,C,,,,,,,,,,
Cousins,Cooper,Penn St.,,2028,C,,,,,,,,,,
Norton,Brady,Michigan,,2028,C,,,,,,,,,,
Zandamela,Jason,Florida,,2028,C,,,,,,,,,,
Stone,John,Rutgers,,2028,C,,,,,,,,,,
Fattig,Nick,Texas Tech,,2028,C,,,,,,,,,,
Otting,Joey,Notre Dame,,2028,C,,,,,,,,,,
Chester,DJ,LSU,,2028,C,,,,,,,,,,
Sanders,Brycen,Ole Miss,,2028,C,,,,,,,,,,
Bates,Joshua,SMU,,2028,C,,,,,,,,,,
Mack,Mekhi,ND College,UD,2028,C,,,,,,,,,,
Siereveld,Austin,Bucks,,2028,RG,,,,,,,,,,
Thomas,Soloman,LSU,,2028,RG,,,,,,,,,,
Thurmon,Elyjah,Clemson,,2028,RG,,,,,,,,,,
Carter,DeAndre,Auburn,,2028,RG,,,,,,,,,,
Uni,Michael,Georgia,,2028,RG,,,,,,,,,,
Anderson,Markee,SC,,2028,RG,,,,,,,,,,
Pendleton,Sam,Tennesee,,2028,RG,,,,,,,,,,
Alinen,Olanus,Alabama,,2028,RG,,,,,,,,,,
Chatman,Jaydon,Texas,,2028,RG,,,,,,,,,,
Sanker,Madden,Louisville,,2028,RG,,,,,,,,,,
Geis,Micha,Ashland,UD,2028,RG,,,,,,,,,,
Walker,Tamarus,Maryland,,2028,RG,,,,,,,,,,
Shanahan,TJ,Penn St.,,2028,RG,,,,,,,,,,
Young,Cooper,WVU,,2028,RG,,,,,,,,,,
Jackson,Andre,Washington,UD,2028,RG,,,,,,,,,,
Anderson,Max,Tennesee,,2028,RG,,,,,,,,,,
Bob,Billy,WTA&M,UD,2028,RG,,,,,,,,,,
Okunlola,Samson,Miami,,2028,RT,,,,,,,,,,
Warren,Bennett,Tennesee,,2028,RT,,,,,,,,,,
Heywood,Kevin,Wisconsin,,2028,RT,,,,,,,,,,
Lambert,Guerby,Notre Dame,,2028,RT,,,,,,,,,,
Formby,Wilkin,Alabama,,2028,RT,,,,,,,,,,
Sprague,Andrew,Michigan,,2028,RT,,,,,,,,,,
Donkoh,Anthony,Penn St.,,2028,RT,,,,,,,,,,
James,Buffalo,OSU,UD,2028,RT,,,,,,,,,,
Lastik,Louie,Furman,UD,2028,RT,,,,,,,,,,
Goosby,Trevor,Texas,,2028,RT,,,,,,,,,,
Thomasson,Colton,Baylor,,2028,RT,,,,,,,,,,
Fumiko,Jumbo,No College,UD,2028,RT,,,,,,,,,,
Blakley,Robert,Ohio,UD,2028,RT,,,,,,,,,,
Kaminski,Bud-Lite,SC,UD,2028,RT,,,,,,,,,,
Gibson,Isaiah,Georgia,,2028,LE,,,,,,,,,,
Jackson,Lance,Texas,,2028,LE,,,,,,,,,,
Brown,Jaylen,SC,,2028,LE,,,,,,,,,,
Vasek,Colton,Texas,,2028,LE,,,,,,,,,,
Porter,Ashton,Oregon,,2028,LE,,,,,,,,,,
Vernon,Brenan,Notre Dame,,2028,LE,,,,,,,,,,
Kissayi,Adam,Minn,,2028,LE,,,,,,,,,,
Edwards,Chase,UL Laf,,2028,LE,,,,,,,,,,
Keeley,Keon,Alabama,,2028,LE,,,,,,,,,,
Bynum,Anthony,M. Tenn St.,,2028,LE,,,,,,,,,,
Allen,Jordan,K State,,2028,LE,,,,,,,,,,
Canady,BJ,Cal,,2028,LE,,,,,,,,,,
Switowski,Bob,FAU,UD,2028,LE,,,,,,,,,,
Scott,Dom,Notre Dame,UD,2028,LE,,,,,,,,,,
Howard,Kelze,OSU,,2028,LE,,,,,,,,,,
Renaud,Jordan,Alabama,,2028,LE,,,,,,,,,,
Campbell,Julius,Furman,UD,2028,LE,,,,,,,,,,
Keith,Zachariah,WVU,,2028,LE,,,,,,,,,,
Merrieweather,Kenneth,Iowa,,2028,LE,,,,,,,,,,
Kyler,Jenkins,Tiffin,UD,2028,LE,,,,,,,,,,
Griffin,Elijah,Georgia,,2028,DT,,,,,,,,,,
Stewart,Jahkeem,USC,,2028,DT,,,,,,,,,,
Johnson,Jericho,Oregon,,2028,DT,,,,,,,,,,
Autry,Malik,Auburn,,2028,DT,,,,,,,,,,
Blocton,Malik,Auburn,,2028,DT,,,,,,,,,,
Echoles,William,Ole Miss,,2028,DT,,,,,,,,,,
Sanders,D.J.,TA&M,,2028,DT,,,,,,,,,,
Moore,Jason,Bucks,,2028,DT,,,,,,,,,,
Epenesa,Iose,Iowa,,2028,DT,,,,,,,,,,
Mitchell,Sydir,LSU,,2028,DT,,,,,,,,,,
Jonah-Ajonye,Joseph,Georgia,,2028,DT,,,,,,,,,,
Adams,Amare,Clemson,,2028,DT,,,,,,,,,,
Rainwater,Billy,PVA&M,UD,2028,DT,,,,,,,,,,
Burley,Vic,Clemson,,2028,DT,,,,,,,,,,
Foster,Braylan,Miami (OH),UD,2028,DT,,,,,,,,,,
Gardner,Dior,BGSU,UD,2028,DT,,,,,,,,,,
Houstan,Devan,Notre Dame,,2028,DT,,,,,,,,,,
Battaglio,Joey,TCU,UD,2028,DT,,,,,,,,,,
Etta,Enow,Michigan,,2028,DT,,,,,,,,,,
Gilbert,Kendrick,Kentucky,,2028,DT,,,,,,,,,,
Robinson,D'Antre,Florida,,2028,DT,,,,,,,,,,
Gardner,My'Kell,ASU,,2028,DT,,,,,,,,,,
Faga,Isaia,Alabama,,2028,DT,,,,,,,,,,
Horton,Josh,Miami,,2028,DT,,,,,,,,,,
Jones,Shymeik,G Tech,,2028,DT,,,,,,,,,,
Rigsby,Braylon,Texas Tech,,2028,DT,,,,,,,,,,
Osborne,Hunter,Virgina,,2028,DT,,,,,,,,,,
Herold,Blake,Kansas,,2028,DT,,,,,,,,,,
Carter,Avion,TCU,,2028,DT,,,,,,,,,,
Young,Bryce,Notre Dame,,2028,RE,,,,,,,,,,
Smith II,Nigel,Oklahoma,,2028,RE,,,,,,,,,,
Lowe,Hayden,Miami,,2028,RE,,,,,,,,,,
Marshall,Nathaniel,Michigan,,2028,RE,,,,,,,,,,
WIlliams,Amaris,Auburn,,2028,RE,,,,,,,,,,
Engleheart,Kevin,Tex S.,UD,2028,RE,,,,,,,,,,
Mayo,Darien,Clemson,,2028,RE,,,,,,,,,,
Krimm,Andre,N. Texas,UD,2028,RE,,,,,,,,,,
Umeh,Benedict,Stanford,,2028,RE,,,,,,,,,,
Avery,Neeo,Maryland,,2028,RE,,,,,,,,,,
Weathersby,Tyree,Tennesee,,2028,RE,,,,,,,,,,
Kilbane,Michael,NW,,2028,RE,,,,,,,,,,
Gracio,Maverick,Pitt,,2028,RE,,,,,,,,,,
Green,Adonijah,Louisville,,2028,RE,,,,,,,,,,
Carlson,Drake,Purdue,,2028,RE,,,,,,,,,,
Davis,Raji,Austin Peay,UD,2028,RE,,,,,,,,,,
Shanks,Xavier,Kentucky,UD,2028,RE,,,,,,,,,,
Chapman,Zachary,TCU,,2028,RE,,,,,,,,,,
Farrell,Pat,Illinois,,2028,RE,,,,,,,,,,
Mears,Bobby,Penn St.,,2028,RE,,,,,,,,,,
Merritt,Dawson,Nebraska,,2028,LOLB,,,,,,,,,,
Riddick,Demarcus,Auburn,,2028,LOLB,,,,,,,,,,
Russaw,Qua,Alabama,,2028,LOLB,,,,,,,,,,
Gullette,Derion,Miss St.,,2028,LOLB,,,,,,,,,,
Sullivan,Cole,Michigan,,2028,LOLB,,,,,,,,,,
Chambliss,Owen,SDSt.,,2028,LOLB,,,,,,,,,,
Berglund,Winston,Purdue,,2028,LOLB,,,,,,,,,,
Brezina,Cael,ISU,,2028,LOLB,,,,,,,,,,
Mayer,Jordan,Penn St.,,2028,LOLB,,,,,,,,,,
Crawford,Isaiah,Texas Tech,,2028,LOLB,,,,,,,,,,
Ausberry,Jaiden,Notre Dame,,2028,LOLB,,,,,,,,,,
Omopariola,David,Syracuse,,2028,LOLB,,,,,,,,,,
Akana,Tausili,BYU,,2028,LOLB,,,,,,,,,,
Matthews-Canty,Michael,Hampton,,2028,LOLB,,,,,,,,,,
Brownfeild,Ben,NIU,UD,2028,LOLB,,,,,,,,,,
Levay,Luther,Miami,UD,2028,LOLB,,,,,,,,,,
Mack,Alvin,SC,,2028,LOLB,,,,,,,,,,
Walker,Zayden,Georgia,,2028,MLB,,,,,,,,,,
Reese,Arvell,Bucks,,2028,MLB,,,,,,,,,,
Cole,Chris,Georgia,,2028,MLB,,,,,,,,,,
Graham,Myles,Florida,,2028,MLB,,,,,,,,,,
Trotter,Josiah,Missou,,2028,MLB,,,,,,,,,,
Ross,Charles,LSU,,2028,MLB,,,,,,,,,,
Coleman,Simeon,Cincinnati,,2028,MLB,,,,,,,,,,
Winner-Johnson,Dallas,Tulane,,2028,MLB,,,,,,,,,,
Sua,Leviticus,Arizona,,2028,MLB,,,,,,,,,,
Arrington Jr.,LaVar,Penn St.,,2028,MLB,,,,,,,,,,
Jones,Kris,Georgia,,2028,MLB,,,,,,,,,,
Faraimo,Madden,Notre Dame,,2028,MLB,,,,,,,,,,
Platt,Brayden,Oregon,,2028,MLB,,,,,,,,,,
Barber,D.J.,Auburn,,2028,MLB,,,,,,,,,,
Chisom,Isaiah,UCLA,,2028,MLB,,,,,,,,,,
Castle,Thad,Buffalo St.,UD,2028,MLB,,,,,,,,,,
Boucher,Bobby,UL Monroe,UD,2028,MLB,,,,,,,,,,
Gilmore Jr.,Mykel,Morehouse,UD,2028,MLB,,,,,,,,,,
Newsom,Asa,K State,,2028,MLB,,,,,,,,,,
Johnson,Kendall,Duke,,2028,MLB,,,,,,,,,,
Bateman,Danny,Utah,UD,2028,MLB,,,,,,,,,,
Davis,Owen,Purdue,,2028,MLB,,,,,,,,,,
Olczyk,Eric,Penn St.,UD,2028,MLB,,,,,,,,,,
LaValle,Caleb,FSU,,2028,MLB,,,,,,,,,,
Mack,Vontae,Bucks,,2028,MLB,,,,,,,,,,
Dazey,Preston,Ohio,UD,2028,MLB,,,,,,,,,,
Geckler,Marshall,Purdue,UD,2028,MLB,,,,,,,,,,
Lightfoot,Marquise,Miami,,2028,ROLB,,,,,,,,,,
Lockhart,Jordan,TA&M,,2028,ROLB,,,,,,,,,,
McClellan,Dante,Missou,UD,2028,ROLB,,,,,,,,,,
Robinson,Ta'Mere,Penn St.,,2028,ROLB,,,,,,,,,,
