Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PSPC,PCIT,PSRR,PMRR,PDRR,PREL,PRBK,PPBK,PIBL,PRBP,PRBF,PPBP,PPBF
0,0.0,0.0,8.0,0.0,0.0,76.0,67.0,74.0,63.0,80.0,78.0,76.0,50.0,65.0,0,0,0,75.0,68.0,62.0,76.0,0,0,0,0
0,0.0,0.0,18.0,0.0,0.0,72.0,76.0,74.0,78.0,62.0,72.0,84.0,74.0,80.0,0,0,0,74.0,52.0,50.0,45.0,0,0,0,0
0,0.0,0.0,51.0,0.0,2.0,87.0,92.0,91.0,89.0,68.0,72.0,84.0,82.0,77.0,0,0,0,90.0,53.0,49.0,65.0,0,0,0,0
0,0.0,0.0,39.0,0.0,3.0,73.0,85.0,85.0,83.0,69.0,68.0,79.0,68.0,66.0,0,0,0,74.0,50.0,40.0,60.0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,73.0,71.0,77.0,71.0,64.0,64.0,78.0,50.0,62.0,0,0,0,66.0,52.0,45.0,75.0,0,0,0,0
0,0.0,0.0,16.0,0.0,0.0,79.0,77.0,76.0,72.0,75.0,60.0,80.0,70.0,79.0,0,0,0,68.0,59.0,57.0,68.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,70.0,70.0,65.0,64.0,64.0,74.0,56.0,62.0,0,0,0,60.0,56.0,50.0,72.0,0,0,0,0
0,0.0,0.0,33.0,0.0,0.0,84.0,82.0,82.0,85.0,71.0,70.0,80.0,80.0,80.0,0,0,0,84.0,57.0,55.0,68.0,0,0,0,0
0,0.0,0.0,12.0,0.0,0.0,77.0,62.0,62.0,58.0,78.0,70.0,74.0,50.0,70.0,0,0,0,70.0,70.0,62.0,84.0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,75.0,83.0,79.0,82.0,67.0,66.0,79.0,62.0,78.0,0,0,0,75.0,55.0,50.0,67.0,0,0,0,0
0,0.0,0.0,98.0,0.0,3.0,83.0,79.0,82.0,81.0,68.0,78.0,83.0,77.0,80.0,0,0,0,78.0,56.0,54.0,66.0,0,0,0,0
0,0.0,0.0,11.0,0.0,3.0,83.0,79.0,82.0,81.0,68.0,78.0,83.0,77.0,80.0,0,0,0,78.0,56.0,54.0,66.0,0,0,0,0
0,0.0,0.0,8.0,0.0,0.0,79.0,84.0,86.0,84.0,67.0,70.0,79.0,76.0,76.0,0,0,0,71.0,55.0,48.0,65.0,0,0,0,0
0,0.0,0.0,41.0,0.0,4.0,86.0,78.0,74.0,72.0,74.0,80.0,82.0,85.0,86.0,0,0,0,84.0,60.0,50.0,68.0,0,0,0,0
0,0.0,0.0,20.0,0.0,0.0,81.0,83.0,85.0,78.0,66.0,82.0,85.0,74.0,80.0,0,0,0,76.0,54.0,50.0,62.0,0,0,0,0
0,0.0,0.0,5.0,0.0,0.0,77.0,82.0,76.0,76.0,80.0,42.0,77.0,62.0,74.0,0,0,0,72.0,56.0,50.0,75.0,0,0,0,0
0,0.0,0.0,34.0,0.0,2.0,92.0,85.0,84.0,85.0,68.0,85.0,88.0,79.0,89.0,0,0,0,88.0,55.0,55.0,66.0,0,0,0,0
0,0.0,0.0,0.0,0.0,2.0,77.0,85.0,82.0,86.0,65.0,54.0,82.0,82.0,79.0,0,0,0,77.0,55.0,50.0,58.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,77.0,85.0,82.0,86.0,65.0,54.0,82.0,82.0,79.0,0,0,0,77.0,55.0,50.0,58.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,77.0,85.0,82.0,86.0,65.0,54.0,82.0,82.0,79.0,0,0,0,77.0,55.0,50.0,58.0,0,0,0,0
0,0.0,0.0,14.0,0.0,0.0,77.0,85.0,82.0,86.0,65.0,54.0,82.0,82.0,79.0,0,0,0,77.0,55.0,50.0,58.0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,68.0,68.0,66.0,72.0,59.0,74.0,55.0,58.0,0,0,0,74.0,62.0,68.0,70.0,0,0,0,0
0,0.0,32.0,12.0,0.0,0.0,76.0,60.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,6.0,0.0,0.0,73.0,72.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,0.0,0.0,0.0,73.0,71.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,33.0,95.0,6.0,14.0,98.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,30.0,8.0,0.0,0.0,72.0,64.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,2.0,0.0,0.0,64.0,58.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,43.0,0.0,2.0,84.0,82.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,21.0,0.0,0.0,77.0,72.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,2.0,0.0,0.0,65.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,2.0,0.0,0.0,67.0,67.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,1.0,0.0,0.0,67.0,83.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,2.0,0.0,0.0,66.0,69.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,10.0,0.0,0.0,73.0,66.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,14.0,0.0,1.0,69.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,9.0,0.0,0.0,69.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,60.0,0.0,3.0,82.0,85.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,32.0,27.0,0.0,0.0,79.0,70.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,5.0,0.0,0.0,64.0,78.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,32.0,12.0,0.0,0.0,74.0,65.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,28.0,0.0,0.0,0.0,71.0,68.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,22.0,0.0,0.0,0.0,68.0,71.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,33.0,11.0,0.0,0.0,75.0,64.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,30.0,9.0,0.0,0.0,74.0,69.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,0.0,0.0,0.0,70.0,77.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,27.0,80.0,2.0,11.0,97.0,75.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,22.0,35.0,0.0,1.0,75.0,78.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,22.0,0.0,0.0,0.0,64.0,66.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,22.0,2.0,0.0,0.0,64.0,66.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,30.0,19.0,0.0,0.0,83.0,68.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,24.0,0.0,0.0,79.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,22.0,0.0,0.0,0.0,69.0,67.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,22.0,0.0,0.0,80.0,72.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,28.0,0.0,0.0,0.0,70.0,72.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,28.0,0.0,0.0,0.0,66.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,17.0,0.0,0.0,77.0,74.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,22.0,27.0,0.0,0.0,70.0,79.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,41.0,0.0,2.0,86.0,82.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,7.0,0.0,0.0,71.0,74.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,0.0,0.0,0.0,68.0,73.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,16.0,0.0,0.0,64.0,67.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,30.0,51.0,1.0,1.0,91.0,84.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,2.0,0.0,0.0,72.0,67.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,35.0,0.0,1.0,78.0,72.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,2.0,0.0,0.0,68.0,67.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,0.0,0.0,0.0,63.0,64.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,2.0,0.0,0.0,72.0,79.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,28.0,1.0,0.0,0.0,68.0,60.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,22.0,0.0,0.0,83.0,67.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,30.0,1.0,0.0,0.0,71.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,30.0,12.0,0.0,0.0,71.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,0.0,0.0,0.0,68.0,72.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,23.0,0.0,0.0,78.0,72.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,32.0,14.0,0.0,0.0,75.0,65.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,1.0,0.0,0.0,68.0,74.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,28.0,0.0,0.0,0.0,80.0,86.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,27.0,98.0,0.0,3.0,76.0,74.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,27.0,11.0,0.0,3.0,76.0,74.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,13.0,0.0,0.0,73.0,69.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,0.0,0.0,0.0,73.0,69.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,48.0,1.0,4.0,85.0,75.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,33.0,7.0,0.0,0.0,75.0,59.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,32.0,18.0,0.0,0.0,68.0,78.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,17.0,0.0,0.0,83.0,74.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,22.0,2.0,0.0,0.0,69.0,84.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,0.0,0.0,0.0,69.0,78.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,22.0,0.0,0.0,77.0,86.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,31.0,20.0,0.0,3.0,74.0,54.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,33.0,0.0,0.0,0.0,46.0,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,28.0,0.0,1.0,86.0,72.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,12.0,0.0,0.0,86.0,72.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,30.0,0.0,0.0,0.0,69.0,66.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,30.0,5.0,0.0,0.0,69.0,66.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,35.0,0.0,0.0,73.0,75.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,30.0,11.0,0.0,0.0,72.0,74.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,0.0,0.0,0.0,63.0,84.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,45.0,0.0,2.0,88.0,70.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,27.0,2.0,0.0,0.0,68.0,62.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,2.0,0.0,0.0,66.0,63.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,0.0,0.0,0.0,95.0,85.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,27.0,3.0,0.0,0.0,73.0,72.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,8.0,0.0,0.0,71.0,55.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,51.0,0.0,2.0,78.0,88.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,39.0,0.0,3.0,66.0,83.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,3.0,0.0,0.0,63.0,63.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,16.0,0.0,0.0,87.0,74.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,0.0,0.0,0.0,67.0,73.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,0.0,0.0,0.0,67.0,73.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,22.0,2.0,0.0,0.0,56.0,83.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,30.0,33.0,0.0,0.0,75.0,74.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,25.0,3.0,0.0,0.0,72.0,74.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,2.0,0.0,0.0,68.0,61.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,0.0,0.0,0.0,62.0,76.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,63.0,3.0,5.0,90.0,83.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,26.0,37.0,0.0,1.0,90.0,83.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,18.0,0.0,0.0,77.0,77.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,0.0,0.0,0.0,70.0,63.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,29.0,3.0,0.0,0.0,70.0,63.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,28.0,20.0,0.0,0.0,83.0,78.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,31.0,41.0,0.0,4.0,77.0,68.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,22.0,48.0,0.0,2.0,75.0,85.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,24.0,5.0,0.0,0.0,70.0,71.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,27.0,34.0,0.0,2.0,91.0,79.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,31.0,0.0,0.0,0.0,66.0,60.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,0.0,0.0,2.0,63.0,76.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,0.0,0.0,0.0,63.0,76.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,0.0,0.0,0.0,63.0,76.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
0,0.0,23.0,14.0,0.0,0.0,63.0,76.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
78,270.0,33.0,12.0,0.0,0.0,76.0,60.0,0.0,57.0,78.0,75.0,65.0,35.0,68.0,0,0,0,70.0,70.0,62.0,0.0,0,0,0,0
75,264.0,26.0,4.0,0.0,0.0,70.0,72.0,0.0,74.0,65.0,66.0,79.0,84.0,79.0,0,0,0,70.0,54.0,52.0,0.0,0,0,0,0
76,260.0,27.0,0.0,0.0,0.0,69.0,69.0,0.0,67.0,69.0,68.0,65.0,55.0,69.0,0,0,0,55.0,66.0,60.0,0.0,0,0,0,0
77,251.0,34.0,95.0,6.0,14.0,98.0,82.0,0.0,80.0,72.0,99.0,95.0,94.0,97.0,0,0,0,96.0,55.0,50.0,0.0,0,0,0,0
76,250.0,31.0,8.0,0.0,0.0,72.0,64.0,0.0,69.0,69.0,63.0,76.0,60.0,70.0,0,0,0,68.0,58.0,52.0,0.0,0,0,0,0
76,268.0,25.0,0.0,0.0,0.0,61.0,79.0,0.0,74.0,70.0,52.0,66.0,49.0,65.0,0,0,0,59.0,60.0,54.0,0.0,0,0,0,0
77,250.0,30.0,43.0,0.0,2.0,83.0,82.0,0.0,83.0,60.0,86.0,88.0,89.0,70.0,0,0,0,75.0,54.0,48.0,0.0,0,0,0,0
76,250.0,23.0,16.0,0.0,0.0,65.0,81.0,0.0,83.0,69.0,58.0,79.0,83.0,78.0,0,0,0,67.0,45.0,44.0,0.0,0,0,0,0
76,245.0,25.0,16.0,0.0,0.0,62.0,81.0,0.0,79.0,55.0,60.0,82.0,84.0,85.0,0,0,0,53.0,46.0,40.0,0.0,0,0,0,0
76,260.0,24.0,0.0,0.0,0.0,54.0,75.0,0.0,76.0,66.0,39.0,76.0,60.0,67.0,0,0,0,65.0,43.0,37.0,0.0,0,0,0,0
77,240.0,24.0,1.0,0.0,0.0,70.0,83.0,0.0,85.0,64.0,58.0,77.0,84.0,74.0,0,0,0,89.0,53.0,54.0,0.0,0,0,0,0
74,223.0,25.0,2.0,0.0,0.0,70.0,69.0,0.0,68.0,72.0,65.0,72.0,62.0,74.0,0,0,0,75.0,55.0,54.0,0.0,0,0,0,0
75,254.0,26.0,0.0,0.0,0.0,53.0,70.0,0.0,72.0,66.0,44.0,65.0,55.0,70.0,0,0,0,65.0,55.0,54.0,0.0,0,0,0,0
75,260.0,27.0,10.0,0.0,0.0,73.0,66.0,0.0,66.0,76.0,62.0,72.0,52.0,68.0,0,0,0,69.0,62.0,58.0,0.0,0,0,0,0
77,247.0,24.0,14.0,0.0,1.0,71.0,82.0,0.0,75.0,68.0,55.0,78.0,75.0,79.0,0,0,0,65.0,52.0,48.0,0.0,0,0,0,0
76,250.0,25.0,9.0,0.0,0.0,70.0,72.0,0.0,76.0,74.0,67.0,81.0,66.0,72.0,0,0,0,70.0,48.0,52.0,0.0,0,0,0,0
77,261.0,22.0,28.0,0.0,2.0,78.0,83.0,0.0,87.0,69.0,57.0,86.0,88.0,81.0,0,0,0,75.0,55.0,45.0,0.0,0,0,0,0
76,255.0,33.0,12.0,0.0,0.0,74.0,65.0,0.0,64.0,77.0,73.0,71.0,61.0,75.0,0,0,0,66.0,60.0,57.0,0.0,0,0,0,0
75,264.0,26.0,0.0,0.0,0.0,66.0,67.0,0.0,63.0,77.0,65.0,63.0,50.0,65.0,0,0,0,75.0,60.0,50.0,0.0,0,0,0,0
75,255.0,29.0,0.0,0.0,0.0,78.0,85.0,0.0,79.0,68.0,72.0,76.0,85.0,75.0,0,0,0,77.0,53.0,49.0,0.0,0,0,0,0
76,257.0,31.0,9.0,0.0,0.0,72.0,69.0,0.0,72.0,70.0,71.0,72.0,51.0,74.0,0,0,0,65.0,58.0,54.0,0.0,0,0,0,0
78,247.0,25.0,0.0,0.0,0.0,63.0,77.0,0.0,75.0,66.0,52.0,74.0,69.0,72.0,0,0,0,70.0,52.0,46.0,0.0,0,0,0,0
77,263.0,28.0,80.0,2.0,11.0,97.0,75.0,0.0,79.0,73.0,90.0,88.0,82.0,92.0,0,0,0,92.0,57.0,50.0,0.0,0,0,0,0
78,266.0,23.0,35.0,0.0,1.0,74.0,78.0,0.0,78.0,66.0,54.0,76.0,87.0,78.0,0,0,0,75.0,55.0,53.0,0.0,0,0,0,0
77,255.0,23.0,0.0,0.0,0.0,73.0,72.0,0.0,68.0,74.0,65.0,74.0,66.0,75.0,0,0,0,74.0,64.0,60.0,0.0,0,0,0,0
77,255.0,23.0,2.0,0.0,0.0,73.0,72.0,0.0,68.0,74.0,65.0,74.0,66.0,75.0,0,0,0,74.0,64.0,60.0,0.0,0,0,0,0
75,257.0,31.0,19.0,0.0,0.0,81.0,70.0,0.0,64.0,82.0,74.0,64.0,50.0,70.0,0,0,0,70.0,72.0,51.0,0.0,0,0,0,0
76,255.0,23.0,0.0,0.0,0.0,67.0,67.0,0.0,70.0,78.0,46.0,64.0,62.0,72.0,0,0,0,87.0,70.0,60.0,0.0,0,0,0,0
