Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PCAR,PBTK,PTRK,PCOD,PBCV,PSTF,PSPM,PJUM,PJMP
0,0.0,0.0,24.0,0.0,0.0,79.0,88.0,88.0,86.0,70.0,78.0,66.0,84.0,0.0,80.0,0,0.0,87.0,70.0,79.0,70.0
0,0.0,0.0,0.0,0.0,0.0,76.0,90.0,89.0,91.0,62.0,52.0,78.0,80.0,0.0,75.0,0,0.0,66.0,80.0,85.0,96.0
0,0.0,0.0,21.0,0.0,0.0,72.0,93.0,95.0,93.0,65.0,44.0,77.0,72.0,0.0,68.0,0,0.0,52.0,90.0,92.0,85.0
0,0.0,0.0,50.0,0.0,1.0,91.0,93.0,92.0,93.0,68.0,72.0,80.0,90.0,0.0,84.0,0,0.0,65.0,90.0,96.0,80.0
0,0.0,0.0,0.0,0.0,0.0,83.0,89.0,91.0,91.0,72.0,76.0,77.0,82.0,0.0,88.0,0,0.0,77.0,74.0,84.0,72.0
0,0.0,0.0,21.0,0.0,0.0,79.0,87.0,84.0,76.0,68.0,70.0,86.0,82.0,0.0,68.0,0,0.0,68.0,49.0,58.0,70.0
0,0.0,0.0,0.0,0.0,0.0,77.0,90.0,91.0,89.0,60.0,67.0,73.0,80.0,0.0,76.0,0,0.0,60.0,84.0,88.0,74.0
0,0.0,0.0,3.0,0.0,0.0,74.0,87.0,90.0,90.0,74.0,58.0,77.0,88.0,0.0,84.0,0,0.0,70.0,55.0,65.0,80.0
0,0.0,0.0,0.0,0.0,0.0,94.0,93.0,96.0,94.0,80.0,90.0,66.0,87.0,0.0,93.0,0,0.0,88.0,88.0,96.0,85.0
0,0.0,0.0,88.0,0.0,1.0,94.0,93.0,96.0,94.0,80.0,90.0,66.0,87.0,0.0,93.0,0,0.0,88.0,88.0,96.0,85.0
0,0.0,0.0,3.0,0.0,0.0,91.0,86.0,84.0,79.0,79.0,62.0,68.0,93.0,0.0,94.0,0,0.0,96.0,55.0,70.0,64.0
0,0.0,0.0,16.0,0.0,0.0,91.0,86.0,84.0,79.0,79.0,62.0,68.0,93.0,0.0,94.0,0,0.0,96.0,55.0,70.0,64.0
0,0.0,0.0,9.0,0.0,0.0,91.0,86.0,84.0,79.0,79.0,62.0,68.0,93.0,0.0,94.0,0,0.0,96.0,55.0,70.0,64.0
0,0.0,0.0,3.0,0.0,0.0,91.0,86.0,84.0,79.0,79.0,62.0,68.0,93.0,0.0,94.0,0,0.0,96.0,55.0,70.0,64.0
0,0.0,0.0,74.0,1.0,3.0,91.0,95.0,96.0,95.0,85.0,65.0,76.0,87.0,0.0,95.0,0,0.0,85.0,95.0,96.0,82.0
0,0.0,0.0,0.0,0.0,0.0,74.0,91.0,90.0,90.0,68.0,48.0,66.0,82.0,0.0,84.0,0,0.0,66.0,72.0,82.0,80.0
0,0.0,0.0,51.0,1.0,2.0,94.0,92.0,92.0,90.0,82.0,88.0,76.0,95.0,0.0,97.0,0,0.0,96.0,76.0,88.0,71.0
0,0.0,0.0,4.0,0.0,0.0,79.0,90.0,92.0,92.0,64.0,60.0,79.0,86.0,0.0,75.0,0,0.0,65.0,80.0,86.0,92.0
0,0.0,0.0,0.0,0.0,0.0,78.0,74.0,77.0,70.0,82.0,60.0,58.0,68.0,0.0,70.0,0,0.0,79.0,48.0,62.0,70.0
0,0.0,0.0,66.0,2.0,4.0,75.0,96.0,98.0,95.0,62.0,50.0,78.0,75.0,0.0,66.0,0,0.0,60.0,85.0,90.0,80.0
0,0.0,0.0,41.0,0.0,1.0,92.0,91.0,93.0,91.0,80.0,85.0,80.0,86.0,0.0,94.0,0,0.0,86.0,78.0,90.0,77.0
0,0.0,0.0,0.0,0.0,0.0,89.0,82.0,78.0,76.0,88.0,68.0,60.0,78.0,0.0,88.0,0,0.0,87.0,55.0,68.0,65.0
0,0.0,0.0,0.0,0.0,0.0,83.0,90.0,92.0,88.0,73.0,86.0,72.0,79.0,0.0,84.0,0,0.0,75.0,75.0,85.0,77.0
0,0.0,0.0,77.0,1.0,1.0,83.0,90.0,92.0,88.0,73.0,86.0,72.0,79.0,0.0,84.0,0,0.0,75.0,75.0,85.0,77.0
0,0.0,0.0,1.0,0.0,0.0,76.0,91.0,90.0,91.0,68.0,56.0,76.0,87.0,0.0,83.0,0,0.0,76.0,72.0,79.0,85.0
0,0.0,0.0,0.0,0.0,0.0,74.0,84.0,85.0,82.0,77.0,66.0,72.0,79.0,0.0,86.0,0,0.0,80.0,70.0,78.0,75.0
0,0.0,0.0,11.0,0.0,0.0,95.0,96.0,99.0,98.0,76.0,70.0,77.0,79.0,0.0,92.0,0,0.0,95.0,99.0,99.0,94.0
0,0.0,0.0,101.0,4.0,7.0,95.0,96.0,99.0,98.0,76.0,70.0,77.0,79.0,0.0,92.0,0,0.0,95.0,99.0,99.0,94.0
0,0.0,0.0,41.0,0.0,0.0,88.0,90.0,92.0,94.0,74.0,85.0,78.0,80.0,0.0,86.0,0,0.0,75.0,88.0,90.0,64.0
0,0.0,0.0,2.0,0.0,0.0,85.0,82.0,82.0,78.0,70.0,68.0,78.0,82.0,0.0,75.0,0,0.0,82.0,50.0,60.0,60.0
0,0.0,0.0,0.0,0.0,0.0,76.0,89.0,91.0,88.0,64.0,69.0,72.0,73.0,0.0,75.0,0,0.0,54.0,80.0,83.0,62.0
0,0.0,0.0,26.0,0.0,0.0,90.0,93.0,95.0,90.0,82.0,75.0,70.0,94.0,0.0,94.0,0,0.0,97.0,77.0,88.0,78.0
0,0.0,0.0,8.0,0.0,0.0,84.0,85.0,82.0,79.0,76.0,70.0,72.0,85.0,0.0,86.0,0,0.0,78.0,58.0,78.0,59.0
0,0.0,0.0,56.0,0.0,0.0,81.0,89.0,92.0,92.0,62.0,80.0,88.0,80.0,0.0,65.0,0,0.0,55.0,90.0,90.0,72.0
0,0.0,0.0,27.0,0.0,0.0,81.0,87.0,89.0,84.0,74.0,80.0,77.0,76.0,0.0,88.0,0,0.0,88.0,65.0,72.0,76.0
0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,75.0,68.0,84.0,60.0,64.0,82.0,0.0,88.0,0,0.0,78.0,50.0,60.0,60.0
0,0.0,0.0,55.0,0.0,2.0,86.0,89.0,87.0,86.0,82.0,87.0,74.0,85.0,0.0,93.0,0,0.0,95.0,70.0,84.0,76.0
0,0.0,0.0,61.0,0.0,0.0,86.0,97.0,99.0,100.0,62.0,78.0,86.0,77.0,0.0,66.0,0,0.0,55.0,97.0,99.0,87.0
0,0.0,0.0,2.0,0.0,0.0,85.0,77.0,72.0,70.0,80.0,64.0,74.0,80.0,0.0,82.0,0,0.0,78.0,52.0,62.0,50.0
0,0.0,0.0,0.0,0.0,0.0,79.0,89.0,89.0,89.0,62.0,74.0,78.0,79.0,0.0,78.0,0,0.0,65.0,75.0,85.0,71.0
0,0.0,0.0,0.0,0.0,0.0,78.0,91.0,92.0,92.0,64.0,62.0,78.0,80.0,0.0,77.0,0,0.0,58.0,81.0,86.0,80.0
0,0.0,0.0,2.0,0.0,0.0,88.0,70.0,70.0,65.0,85.0,80.0,66.0,72.0,0.0,70.0,0,0.0,77.0,45.0,55.0,52.0
0,0.0,0.0,36.0,0.0,0.0,87.0,90.0,88.0,87.0,86.0,90.0,66.0,78.0,0.0,98.0,0,0.0,95.0,68.0,82.0,62.0
0,0.0,0.0,42.0,0.0,0.0,82.0,93.0,94.0,95.0,74.0,65.0,72.0,78.0,0.0,83.0,0,0.0,80.0,78.0,84.0,80.0
0,0.0,0.0,25.0,0.0,0.0,81.0,89.0,90.0,90.0,76.0,75.0,75.0,81.0,0.0,84.0,0,0.0,55.0,74.0,84.0,59.0
0,0.0,0.0,0.0,0.0,1.0,90.0,82.0,84.0,78.0,78.0,80.0,78.0,86.0,0.0,78.0,0,0.0,85.0,60.0,66.0,70.0
0,0.0,0.0,62.0,0.0,1.0,88.0,90.0,93.0,90.0,80.0,84.0,70.0,90.0,0.0,90.0,0,0.0,90.0,78.0,90.0,79.0
0,0.0,0.0,30.0,1.0,2.0,82.0,94.0,97.0,95.0,66.0,65.0,70.0,77.0,0.0,75.0,0,0.0,67.0,86.0,88.0,67.0
0,0.0,0.0,0.0,0.0,0.0,80.0,92.0,90.0,87.0,76.0,69.0,76.0,80.0,0.0,86.0,0,0.0,78.0,80.0,86.0,62.0
0,0.0,0.0,39.0,0.0,0.0,85.0,97.0,99.0,96.0,64.0,60.0,78.0,82.0,0.0,74.0,0,0.0,95.0,90.0,96.0,90.0
0,0.0,0.0,20.0,0.0,0.0,85.0,94.0,97.0,94.0,76.0,70.0,74.0,84.0,0.0,88.0,0,0.0,86.0,78.0,87.0,70.0
0,0.0,0.0,11.0,0.0,0.0,84.0,80.0,78.0,73.0,70.0,68.0,80.0,84.0,0.0,78.0,0,0.0,82.0,60.0,70.0,66.0
0,0.0,0.0,0.0,0.0,0.0,80.0,76.0,72.0,64.0,85.0,60.0,56.0,72.0,0.0,80.0,0,0.0,80.0,40.0,55.0,70.0
0,0.0,0.0,30.0,0.0,0.0,79.0,85.0,82.0,82.0,79.0,78.0,78.0,86.0,0.0,88.0,0,0.0,88.0,55.0,75.0,77.0
0,0.0,0.0,25.0,0.0,0.0,79.0,89.0,89.0,86.0,74.0,58.0,79.0,82.0,0.0,87.0,0,0.0,78.0,70.0,82.0,75.0
0,0.0,0.0,69.0,1.0,2.0,97.0,97.0,98.0,98.0,68.0,90.0,90.0,90.0,0.0,78.0,0,0.0,70.0,99.0,98.0,60.0
0,0.0,0.0,27.0,0.0,0.0,82.0,91.0,90.0,88.0,76.0,78.0,74.0,79.0,0.0,88.0,0,0.0,82.0,75.0,84.0,68.0
0,0.0,0.0,4.0,0.0,0.0,76.0,92.0,95.0,97.0,54.0,58.0,81.0,79.0,0.0,55.0,0,0.0,40.0,92.0,95.0,89.0
0,0.0,0.0,0.0,0.0,0.0,75.0,85.0,85.0,80.0,75.0,58.0,70.0,82.0,0.0,89.0,0,0.0,90.0,72.0,77.0,70.0
0,0.0,0.0,8.0,0.0,0.0,66.0,65.0,60.0,52.0,87.0,55.0,54.0,66.0,0.0,60.0,0,0.0,65.0,10.0,15.0,52.0
0,0.0,0.0,19.0,0.0,0.0,93.0,97.0,99.0,94.0,70.0,90.0,75.0,82.0,0.0,85.0,0,0.0,79.0,96.0,95.0,59.0
0,0.0,0.0,25.0,0.0,0.0,93.0,97.0,99.0,94.0,70.0,90.0,75.0,82.0,0.0,85.0,0,0.0,79.0,96.0,95.0,59.0
0,0.0,0.0,0.0,0.0,0.0,93.0,97.0,99.0,94.0,70.0,90.0,75.0,82.0,0.0,85.0,0,0.0,79.0,96.0,95.0,59.0
0,0.0,0.0,0.0,0.0,0.0,83.0,85.0,82.0,76.0,80.0,60.0,82.0,85.0,0.0,87.0,0,0.0,82.0,55.0,70.0,70.0
0,0.0,0.0,29.0,0.0,0.0,81.0,92.0,94.0,92.0,82.0,55.0,75.0,87.0,0.0,91.0,0,0.0,85.0,65.0,80.0,80.0
0,0.0,0.0,18.0,0.0,0.0,80.0,86.0,87.0,83.0,83.0,78.0,79.0,80.0,0.0,92.0,0,0.0,88.0,60.0,75.0,51.0
0,0.0,0.0,29.0,0.0,0.0,77.0,88.0,90.0,90.0,58.0,72.0,77.0,75.0,0.0,67.0,0,0.0,45.0,89.0,89.0,65.0
0,0.0,0.0,129.0,3.0,5.0,99.0,96.0,98.0,99.0,72.0,97.0,87.0,93.0,0.0,92.0,0,0.0,98.0,96.0,99.0,73.0
0,0.0,0.0,62.0,0.0,3.0,79.0,96.0,98.0,95.0,55.0,60.0,76.0,75.0,0.0,65.0,0,0.0,55.0,90.0,95.0,70.0
0,0.0,0.0,6.0,0.0,0.0,77.0,88.0,88.0,86.0,74.0,52.0,80.0,88.0,0.0,86.0,0,0.0,75.0,65.0,75.0,70.0
0,0.0,0.0,1.0,0.0,0.0,76.0,75.0,82.0,75.0,76.0,66.0,60.0,80.0,0.0,68.0,0,0.0,77.0,45.0,62.0,71.0
0,0.0,0.0,14.0,0.0,0.0,73.0,89.0,90.0,90.0,66.0,44.0,82.0,75.0,0.0,80.0,0,0.0,58.0,68.0,78.0,75.0
0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,90.0,90.0,66.0,44.0,82.0,75.0,0.0,80.0,0,0.0,58.0,68.0,78.0,75.0
0,0.0,0.0,94.0,0.0,5.0,93.0,92.0,93.0,93.0,78.0,88.0,82.0,84.0,0.0,92.0,0,0.0,90.0,82.0,92.0,72.0
0,0.0,0.0,1.0,0.0,0.0,85.0,74.0,74.0,70.0,88.0,70.0,64.0,74.0,0.0,70.0,0,0.0,75.0,38.0,48.0,64.0
0,0.0,0.0,32.0,0.0,0.0,82.0,92.0,92.0,92.0,72.0,68.0,70.0,72.0,0.0,82.0,0,0.0,87.0,89.0,91.0,75.0
0,0.0,0.0,0.0,0.0,0.0,77.0,86.0,88.0,88.0,77.0,62.0,75.0,82.0,0.0,83.0,0,0.0,68.0,85.0,84.0,85.0
0,0.0,0.0,7.0,0.0,1.0,77.0,86.0,88.0,88.0,77.0,62.0,75.0,82.0,0.0,83.0,0,0.0,68.0,85.0,84.0,85.0
0,0.0,0.0,0.0,0.0,0.0,88.0,86.0,84.0,80.0,78.0,66.0,85.0,86.0,0.0,77.0,0,0.0,74.0,55.0,66.0,80.0
0,0.0,0.0,38.0,0.0,0.0,84.0,91.0,90.0,93.0,70.0,72.0,70.0,84.0,0.0,81.0,0,0.0,73.0,86.0,92.0,69.0
0,0.0,0.0,27.0,0.0,0.0,80.0,91.0,93.0,90.0,66.0,72.0,74.0,80.0,0.0,75.0,0,0.0,60.0,87.0,88.0,67.0
0,0.0,0.0,22.0,0.0,0.0,78.0,87.0,82.0,80.0,85.0,80.0,66.0,85.0,0.0,93.0,0,0.0,93.0,65.0,72.0,59.0
0,0.0,0.0,1.0,0.0,0.0,76.0,78.0,72.0,70.0,85.0,40.0,50.0,85.0,0.0,88.0,0,0.0,85.0,40.0,55.0,60.0
0,0.0,0.0,75.0,0.0,3.0,97.0,90.0,92.0,93.0,87.0,90.0,83.0,86.0,0.0,98.0,0,0.0,97.0,78.0,92.0,74.0
0,0.0,0.0,11.0,0.0,0.0,83.0,86.0,87.0,87.0,68.0,68.0,86.0,86.0,0.0,84.0,0,0.0,79.0,72.0,82.0,79.0
0,0.0,0.0,3.0,0.0,0.0,77.0,90.0,93.0,91.0,60.0,60.0,74.0,82.0,0.0,74.0,0,0.0,60.0,79.0,85.0,79.0
0,0.0,0.0,10.0,0.0,0.0,75.0,88.0,89.0,88.0,56.0,74.0,74.0,74.0,0.0,65.0,0,0.0,55.0,79.0,86.0,74.0
0,0.0,0.0,0.0,0.0,0.0,72.0,68.0,70.0,55.0,74.0,55.0,68.0,70.0,0.0,67.0,0,0.0,70.0,30.0,40.0,59.0
0,0.0,0.0,4.0,0.0,0.0,87.0,82.0,78.0,73.0,74.0,72.0,72.0,80.0,0.0,78.0,0,0.0,77.0,50.0,65.0,69.0
0,0.0,0.0,96.0,0.0,3.0,85.0,92.0,93.0,94.0,62.0,84.0,84.0,88.0,0.0,65.0,0,0.0,70.0,88.0,90.0,74.0
0,0.0,0.0,0.0,0.0,0.0,85.0,92.0,93.0,93.0,68.0,72.0,65.0,82.0,0.0,84.0,0,0.0,77.0,89.0,94.0,75.0
0,0.0,0.0,0.0,0.0,0.0,84.0,88.0,90.0,87.0,72.0,79.0,79.0,88.0,0.0,90.0,0,0.0,92.0,68.0,79.0,64.0
0,0.0,0.0,34.0,0.0,1.0,74.0,96.0,97.0,89.0,60.0,74.0,65.0,78.0,0.0,65.0,0,0.0,52.0,72.0,80.0,73.0
0,0.0,0.0,0.0,0.0,0.0,74.0,96.0,97.0,89.0,60.0,74.0,65.0,78.0,0.0,65.0,0,0.0,52.0,72.0,80.0,73.0
0,0.0,0.0,1.0,0.0,0.0,74.0,96.0,97.0,89.0,60.0,74.0,65.0,78.0,0.0,65.0,0,0.0,52.0,72.0,80.0,73.0
0,0.0,0.0,0.0,0.0,0.0,74.0,96.0,97.0,89.0,60.0,74.0,65.0,78.0,0.0,65.0,0,0.0,52.0,72.0,80.0,73.0
0,0.0,0.0,0.0,0.0,0.0,84.0,77.0,75.0,70.0,75.0,68.0,66.0,78.0,0.0,70.0,0,0.0,75.0,42.0,58.0,67.0
0,0.0,0.0,14.0,0.0,0.0,84.0,87.0,87.0,83.0,82.0,86.0,72.0,92.0,0.0,92.0,0,0.0,94.0,72.0,82.0,75.0
0,0.0,0.0,16.0,0.0,0.0,78.0,94.0,92.0,92.0,66.0,55.0,74.0,79.0,0.0,84.0,0,0.0,68.0,82.0,89.0,85.0
0,0.0,0.0,1.0,0.0,0.0,78.0,94.0,92.0,92.0,66.0,55.0,74.0,79.0,0.0,84.0,0,0.0,68.0,82.0,89.0,85.0
0,0.0,0.0,15.0,0.0,0.0,77.0,97.0,98.0,95.0,65.0,40.0,85.0,77.0,0.0,72.0,0,0.0,56.0,86.0,96.0,88.0
0,0.0,0.0,70.0,1.0,3.0,77.0,97.0,98.0,95.0,65.0,40.0,85.0,77.0,0.0,72.0,0,0.0,56.0,86.0,96.0,88.0
0,0.0,0.0,72.0,0.0,2.0,91.0,93.0,95.0,94.0,70.0,87.0,74.0,83.0,0.0,88.0,0,0.0,70.0,88.0,92.0,79.0
0,0.0,0.0,0.0,0.0,0.0,85.0,72.0,66.0,58.0,84.0,66.0,66.0,76.0,0.0,86.0,0,0.0,75.0,40.0,40.0,57.0
0,0.0,0.0,31.0,0.0,0.0,84.0,88.0,90.0,89.0,73.0,85.0,68.0,85.0,0.0,87.0,0,0.0,85.0,72.0,84.0,64.0
0,0.0,0.0,9.0,0.0,0.0,73.0,91.0,88.0,82.0,78.0,69.0,62.0,82.0,0.0,88.0,0,0.0,88.0,73.0,65.0,52.0
0,0.0,32.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,21.0,0.0,0.0,0.0,79.0,89.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,26.0,0.0,0.0,75.0,84.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,27.0,0.0,0.0,0.0,71.0,82.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,25.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,27.0,55.0,1.0,2.0,95.0,91.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,29.0,6.0,0.0,1.0,86.0,67.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,26.0,20.0,0.0,0.0,79.0,95.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,5.0,0.0,0.0,64.0,87.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,0.0,0.0,0.0,64.0,87.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,25.0,21.0,0.0,0.0,63.0,72.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,24.0,13.0,1.0,2.0,92.0,81.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,27.0,56.0,0.0,2.0,83.0,82.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,22.0,63.0,0.0,3.0,78.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,22.0,4.0,0.0,1.0,68.0,93.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,74.0,1.0,5.0,87.0,87.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,28.0,0.0,0.0,0.0,77.0,87.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,30.0,0.0,0.0,0.0,74.0,84.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,30.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,26.0,61.0,0.0,1.0,94.0,95.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,22.0,48.0,0.0,1.0,85.0,88.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,22.0,0.0,0.0,0.0,85.0,88.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,32.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,1.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,22.0,7.0,0.0,0.0,66.0,87.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,84.0,0.0,2.0,89.0,90.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,29.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,27.0,27.0,0.0,0.0,72.0,86.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,25.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,30.0,11.0,0.0,0.0,69.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,30.0,101.0,4.0,7.0,69.0,80.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,25.0,2.0,0.0,0.0,69.0,90.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,26.0,36.0,0.0,0.0,76.0,81.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,29.0,4.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,31.0,0.0,0.0,0.0,68.0,80.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,25.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,25.0,11.0,0.0,0.0,65.0,78.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,25.0,9.0,0.0,0.0,63.0,89.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,26.0,3.0,0.0,0.0,88.0,73.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,30.0,69.0,1.0,1.0,85.0,83.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,26.0,12.0,0.0,0.0,71.0,92.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,0.0,0.0,0.0,68.0,86.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,8.0,0.0,0.0,68.0,86.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,13.0,0.0,0.0,68.0,86.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,1.0,0.0,0.0,68.0,86.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,27.0,3.0,0.0,0.0,67.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,26.0,0.0,0.0,0.0,88.0,85.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,22.0,27.0,0.0,0.0,78.0,96.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,26.0,1.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,24.0,13.0,0.0,0.0,76.0,88.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,23.0,21.0,0.0,0.0,84.0,87.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,22.0,33.0,0.0,0.0,81.0,86.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,30.0,27.0,0.0,0.0,78.0,84.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,26.0,12.0,0.0,0.0,73.0,86.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,29.0,30.0,0.0,0.0,66.0,74.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,22.0,38.0,0.0,0.0,80.0,84.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,22.0,0.0,0.0,0.0,80.0,84.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,22.0,19.0,0.0,0.0,80.0,84.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0.0,31.0,3.0,0.0,0.0,79.0,64.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
