Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PRBK,PPBK,PIBL,PRBP,PRBF,PPBP,PPBF,PLDB
0,0.0,0.0,0.0,0.0,1.0,82.0,37.0,47.0,40.0,92.0,90.0,90.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,4.0,0.0,0.0,82.0,37.0,47.0,40.0,92.0,90.0,90.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,82.0,37.0,47.0,40.0,92.0,90.0,90.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,21.0,0.0,0.0,82.0,44.0,59.0,44.0,90.0,82.0,90.0,88.0,0.0,0,0,0,0,0
0,0.0,0.0,24.0,0.0,0.0,81.0,45.0,65.0,44.0,90.0,82.0,86.0,84.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,80.0,43.0,60.0,44.0,90.0,85.0,86.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,78.0,42.0,68.0,46.0,91.0,80.0,80.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,40.0,0.0,0.0,78.0,47.0,68.0,44.0,87.0,78.0,85.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,28.0,0.0,0.0,76.0,44.0,52.0,46.0,88.0,82.0,84.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,14.0,0.0,0.0,75.0,48.0,59.0,51.0,85.0,73.0,83.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,41.0,0.0,1.0,75.0,35.0,44.0,37.0,91.0,85.0,88.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,54.0,0.0,0.0,74.0,45.0,65.0,47.0,87.0,74.0,81.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,73.0,53.0,70.0,50.0,89.0,70.0,82.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,33.0,46.0,47.0,87.0,77.0,83.0,84.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,41.0,50.0,42.0,86.0,72.0,84.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,17.0,0.0,0.0,68.0,39.0,78.0,45.0,88.0,60.0,75.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,68.0,42.0,54.0,44.0,87.0,67.0,80.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,68.0,42.0,54.0,44.0,87.0,67.0,80.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,35.0,52.0,41.0,86.0,75.0,80.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,35.0,48.0,38.0,86.0,77.0,77.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,44.0,54.0,48.0,84.0,68.0,78.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,44.0,52.0,45.0,87.0,65.0,78.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,40.0,70.0,44.0,87.0,60.0,79.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,21.0,0.0,0.0,65.0,42.0,46.0,44.0,85.0,68.0,78.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,42.0,50.0,51.0,90.0,60.0,80.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,43.0,45.0,44.0,85.0,70.0,77.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,38.0,48.0,37.0,86.0,66.0,77.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,11.0,0.0,0.0,63.0,42.0,47.0,44.0,83.0,52.0,83.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,63.0,45.0,59.0,48.0,84.0,60.0,79.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,63.0,30.0,46.0,31.0,90.0,57.0,82.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,43.0,47.0,42.0,86.0,60.0,79.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,53.0,46.0,51.0,85.0,50.0,79.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,45.0,60.0,50.0,84.0,49.0,75.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,37.0,0.0,0.0,61.0,36.0,42.0,42.0,86.0,61.0,80.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,46.0,54.0,42.0,84.0,50.0,79.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,3.0,0.0,0.0,60.0,36.0,58.0,38.0,93.0,58.0,74.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,42.0,55.0,45.0,83.0,60.0,74.0,72.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,42.0,48.0,45.0,78.0,55.0,77.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,41.0,42.0,45.0,79.0,70.0,73.0,71.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,58.0,47.0,45.0,44.0,82.0,47.0,80.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,56.0,33.0,37.0,38.0,75.0,60.0,75.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,53.0,47.0,46.0,47.0,88.0,46.0,71.0,69.0,0.0,0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,53.0,37.0,44.0,42.0,82.0,57.0,69.0,69.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,51.0,43.0,52.0,45.0,77.0,55.0,67.0,67.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,93.0,56.0,82.0,54.0,94.0,80.0,94.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,72.0,0.0,2.0,92.0,50.0,75.0,50.0,95.0,89.0,91.0,95.0,0.0,0,0,0,0,0
0,0.0,0.0,67.0,0.0,3.0,92.0,48.0,75.0,44.0,94.0,87.0,93.0,90.0,0.0,0,0,0,0,0
0,0.0,0.0,40.0,0.0,1.0,91.0,55.0,76.0,57.0,87.0,92.0,87.0,93.0,0.0,0,0,0,0,0
0,0.0,0.0,55.0,0.0,0.0,88.0,52.0,70.0,46.0,91.0,87.0,89.0,93.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,80.0,50.0,70.0,45.0,95.0,75.0,94.0,78.0,0.0,0,0,0,0,0
0,0.0,0.0,15.0,0.0,0.0,79.0,44.0,60.0,45.0,94.0,72.0,88.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,50.0,72.0,44.0,80.0,57.0,78.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,50.0,49.0,46.0,89.0,61.0,80.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,50.0,55.0,46.0,87.0,55.0,80.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,43.0,45.0,48.0,88.0,62.0,71.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,52.0,0.0,0.0,89.0,58.0,79.0,62.0,88.0,88.0,84.0,88.0,0.0,0,0,0,0,0
0,0.0,0.0,41.0,0.0,0.0,86.0,49.0,70.0,45.0,94.0,82.0,93.0,87.0,0.0,0,0,0,0,0
0,0.0,0.0,49.0,0.0,0.0,84.0,51.0,77.0,50.0,88.0,85.0,87.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,12.0,0.0,0.0,77.0,55.0,75.0,50.0,88.0,68.0,82.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,43.0,0.0,0.0,75.0,56.0,64.0,54.0,90.0,70.0,84.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,48.0,60.0,39.0,86.0,68.0,84.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,10.0,0.0,0.0,71.0,50.0,62.0,49.0,88.0,64.0,84.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,14.0,0.0,0.0,70.0,52.0,62.0,51.0,85.0,59.0,81.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,18.0,0.0,0.0,70.0,52.0,62.0,51.0,85.0,59.0,81.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,58.0,60.0,50.0,58.0,78.0,58.0,74.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,56.0,53.0,59.0,45.0,83.0,41.0,72.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,87.0,0.0,3.0,94.0,49.0,70.0,47.0,96.0,90.0,94.0,97.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,91.0,59.0,84.0,57.0,88.0,87.0,87.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,72.0,0.0,0.0,87.0,50.0,72.0,48.0,91.0,78.0,91.0,95.0,0.0,0,0,0,0,0
0,0.0,0.0,31.0,0.0,0.0,85.0,53.0,70.0,50.0,91.0,78.0,85.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,13.0,0.0,0.0,83.0,50.0,68.0,52.0,90.0,75.0,86.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,80.0,53.0,65.0,50.0,85.0,72.0,87.0,88.0,0.0,0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,70.0,51.0,55.0,48.0,83.0,57.0,84.0,87.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,55.0,72.0,57.0,83.0,58.0,80.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,59.0,46.0,45.0,43.0,82.0,46.0,79.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,52.0,44.0,44.0,44.0,82.0,63.0,65.0,64.0,0.0,0,0,0,0,0
0,0.0,0.0,74.0,0.0,0.0,89.0,54.0,72.0,54.0,88.0,87.0,91.0,88.0,0.0,0,0,0,0,0
0,0.0,0.0,61.0,0.0,0.0,86.0,48.0,58.0,42.0,92.0,84.0,96.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,49.0,0.0,0.0,85.0,55.0,78.0,58.0,90.0,70.0,87.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,17.0,0.0,0.0,85.0,59.0,82.0,60.0,86.0,83.0,83.0,92.0,0.0,0,0,0,0,0
0,0.0,0.0,55.0,0.0,0.0,85.0,52.0,71.0,52.0,89.0,82.0,92.0,87.0,0.0,0,0,0,0,0
0,0.0,0.0,47.0,0.0,0.0,85.0,49.0,62.0,48.0,93.0,79.0,91.0,90.0,0.0,0,0,0,0,0
0,0.0,0.0,51.0,0.0,0.0,84.0,50.0,75.0,47.0,86.0,88.0,85.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,48.0,65.0,45.0,82.0,50.0,80.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,60.0,67.0,51.0,85.0,64.0,65.0,65.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,46.0,39.0,83.0,60.0,79.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,60.0,38.0,46.0,39.0,83.0,60.0,79.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,113.0,2.0,12.0,98.0,53.0,85.0,50.0,92.0,95.0,95.0,93.0,0.0,0,0,0,0,0
0,0.0,0.0,111.0,4.0,11.0,95.0,48.0,83.0,46.0,96.0,95.0,96.0,92.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,93.0,60.0,84.0,59.0,90.0,83.0,90.0,93.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,92.0,54.0,70.0,56.0,93.0,90.0,90.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,85.0,47.0,70.0,43.0,91.0,77.0,91.0,90.0,0.0,0,0,0,0,0
0,0.0,0.0,39.0,0.0,0.0,85.0,49.0,86.0,52.0,90.0,80.0,87.0,90.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,83.0,52.0,60.0,52.0,87.0,80.0,88.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,15.0,0.0,0.0,74.0,49.0,56.0,51.0,88.0,75.0,84.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,36.0,0.0,0.0,74.0,49.0,56.0,51.0,88.0,75.0,84.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,24.0,0.0,0.0,70.0,50.0,45.0,49.0,90.0,63.0,81.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,46.0,58.0,43.0,84.0,61.0,82.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,52.0,55.0,46.0,83.0,50.0,79.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,26.0,0.0,0.0,87.0,50.0,73.0,49.0,92.0,79.0,91.0,87.0,0.0,0,0,0,0,0
0,0.0,0.0,38.0,0.0,0.0,85.0,45.0,54.0,48.0,94.0,84.0,92.0,87.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,79.0,56.0,67.0,58.0,89.0,70.0,88.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,43.0,0.0,1.0,79.0,56.0,67.0,58.0,89.0,70.0,88.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,44.0,0.0,0.0,77.0,51.0,74.0,47.0,91.0,65.0,89.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,76.0,53.0,65.0,48.0,89.0,74.0,85.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,21.0,0.0,0.0,75.0,57.0,70.0,52.0,87.0,69.0,78.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,4.0,0.0,0.0,69.0,50.0,57.0,49.0,86.0,63.0,78.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,57.0,59.0,45.0,86.0,49.0,82.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,45.0,57.0,40.0,87.0,63.0,77.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,54.0,70.0,50.0,80.0,46.0,80.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,83.0,0.0,6.0,96.0,55.0,85.0,55.0,91.0,95.0,90.0,93.0,0.0,0,0,0,0,0
0,0.0,0.0,64.0,0.0,1.0,92.0,59.0,86.0,60.0,94.0,84.0,89.0,96.0,0.0,0,0,0,0,0
0,0.0,0.0,62.0,0.0,0.0,88.0,53.0,59.0,45.0,93.0,90.0,88.0,89.0,0.0,0,0,0,0,0
0,0.0,0.0,47.0,0.0,0.0,87.0,48.0,60.0,41.0,93.0,86.0,89.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,29.0,0.0,0.0,86.0,54.0,65.0,45.0,91.0,83.0,91.0,90.0,0.0,0,0,0,0,0
0,0.0,0.0,4.0,0.0,0.0,83.0,51.0,74.0,53.0,92.0,72.0,86.0,88.0,0.0,0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,72.0,54.0,77.0,50.0,86.0,55.0,85.0,86.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,58.0,65.0,55.0,78.0,72.0,76.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,49.0,60.0,45.0,85.0,45.0,79.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,4.0,0.0,0.0,56.0,42.0,56.0,44.0,82.0,54.0,74.0,70.0,0.0,0,0,0,0,0
0,0.0,0.0,89.0,1.0,3.0,89.0,57.0,82.0,57.0,89.0,83.0,89.0,94.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,86.0,52.0,68.0,45.0,91.0,84.0,87.0,89.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,85.0,54.0,74.0,56.0,87.0,80.0,86.0,89.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,83.0,56.0,65.0,50.0,89.0,82.0,86.0,89.0,0.0,0,0,0,0,0
0,0.0,0.0,27.0,0.0,0.0,81.0,50.0,65.0,49.0,87.0,80.0,85.0,86.0,0.0,0,0,0,0,0
0,0.0,0.0,10.0,0.0,0.0,80.0,54.0,64.0,55.0,90.0,75.0,85.0,87.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,54.0,69.0,44.0,87.0,67.0,77.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,54.0,67.0,57.0,83.0,62.0,78.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,51.0,47.0,56.0,82.0,64.0,74.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,15.0,0.0,0.0,65.0,49.0,54.0,49.0,85.0,62.0,79.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,29.0,0.0,2.0,93.0,60.0,85.0,58.0,93.0,83.0,91.0,89.0,0.0,0,0,0,0,0
0,0.0,0.0,68.0,0.0,0.0,88.0,52.0,72.0,51.0,92.0,90.0,89.0,90.0,0.0,0,0,0,0,0
0,0.0,0.0,40.0,0.0,0.0,84.0,51.0,70.0,42.0,93.0,86.0,90.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,82.0,48.0,60.0,46.0,94.0,79.0,90.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,79.0,49.0,68.0,47.0,90.0,74.0,88.0,86.0,0.0,0,0,0,0,0
0,0.0,0.0,68.0,0.0,0.0,73.0,43.0,59.0,43.0,81.0,89.0,79.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,30.0,0.0,0.0,71.0,43.0,48.0,42.0,90.0,63.0,86.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,45.0,0.0,1.0,71.0,56.0,75.0,55.0,82.0,60.0,81.0,86.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,43.0,65.0,39.0,89.0,66.0,79.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,52.0,59.0,47.0,85.0,60.0,80.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,44.0,0.0,0.0,90.0,51.0,82.0,54.0,88.0,86.0,94.0,93.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,82.0,57.0,74.0,56.0,83.0,80.0,83.0,86.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,80.0,52.0,64.0,54.0,87.0,75.0,84.0,87.0,0.0,0,0,0,0,0
0,0.0,0.0,67.0,0.0,1.0,79.0,54.0,68.0,55.0,87.0,69.0,86.0,86.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,77.0,48.0,58.0,47.0,88.0,79.0,80.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,75.0,1.0,4.0,76.0,52.0,70.0,48.0,90.0,58.0,88.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,48.0,62.0,48.0,89.0,64.0,84.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,65.0,45.0,54.0,47.0,87.0,59.0,81.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,48.0,47.0,46.0,91.0,51.0,82.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,1.0,0.0,0.0,62.0,60.0,64.0,60.0,81.0,49.0,74.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,108.0,3.0,8.0,97.0,57.0,87.0,53.0,90.0,95.0,90.0,94.0,0.0,0,0,0,0,0
0,0.0,0.0,53.0,0.0,0.0,89.0,49.0,88.0,46.0,92.0,84.0,93.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,62.0,0.0,0.0,85.0,56.0,75.0,54.0,91.0,77.0,91.0,90.0,0.0,0,0,0,0,0
0,0.0,0.0,16.0,0.0,0.0,80.0,49.0,60.0,55.0,88.0,82.0,82.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,53.0,66.0,52.0,90.0,62.0,79.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,53.0,66.0,52.0,90.0,62.0,79.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,12.0,0.0,0.0,69.0,57.0,83.0,53.0,81.0,48.0,85.0,84.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,58.0,58.0,54.0,82.0,57.0,78.0,76.0,0.0,0,0,0,0,0
0,0.0,0.0,59.0,0.0,1.0,65.0,47.0,60.0,39.0,86.0,62.0,77.0,75.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,48.0,58.0,46.0,85.0,51.0,82.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,57.0,50.0,49.0,44.0,84.0,47.0,75.0,73.0,0.0,0,0,0,0,0
0,0.0,0.0,59.0,0.0,3.0,91.0,45.0,65.0,44.0,92.0,90.0,96.0,89.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,90.0,55.0,79.0,50.0,87.0,87.0,88.0,94.0,0.0,0,0,0,0,0
0,0.0,0.0,54.0,1.0,1.0,87.0,52.0,75.0,53.0,90.0,75.0,91.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,86.0,47.0,55.0,42.0,95.0,85.0,87.0,94.0,0.0,0,0,0,0,0
0,0.0,0.0,38.0,0.0,0.0,86.0,47.0,55.0,42.0,95.0,85.0,87.0,94.0,0.0,0,0,0,0,0
0,0.0,0.0,29.0,0.0,0.0,85.0,48.0,74.0,45.0,89.0,80.0,86.0,94.0,0.0,0,0,0,0,0
0,0.0,0.0,38.0,0.0,0.0,83.0,59.0,91.0,58.0,88.0,70.0,87.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,31.0,0.0,0.0,81.0,46.0,66.0,47.0,93.0,75.0,87.0,89.0,0.0,0,0,0,0,0
0,0.0,0.0,26.0,0.0,0.0,79.0,49.0,65.0,47.0,86.0,75.0,85.0,87.0,0.0,0,0,0,0,0
0,0.0,0.0,20.0,0.0,0.0,75.0,52.0,73.0,48.0,84.0,66.0,85.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,58.0,45.0,63.0,44.0,78.0,49.0,71.0,81.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,58.0,53.0,55.0,47.0,84.0,60.0,73.0,69.0,0.0,0,0,0,0,0
0,0.0,0.0,72.0,0.0,3.0,95.0,49.0,82.0,48.0,94.0,90.0,96.0,96.0,0.0,0,0,0,0,0
0,0.0,0.0,46.0,0.0,1.0,92.0,49.0,76.0,44.0,93.0,88.0,91.0,93.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,87.0,57.0,64.0,54.0,93.0,83.0,88.0,87.0,0.0,0,0,0,0,0
0,0.0,0.0,79.0,0.0,1.0,87.0,47.0,70.0,45.0,93.0,89.0,93.0,86.0,0.0,0,0,0,0,0
0,0.0,0.0,35.0,1.0,2.0,82.0,50.0,78.0,50.0,94.0,58.0,93.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,74.0,53.0,65.0,59.0,87.0,62.0,82.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,52.0,70.0,54.0,82.0,50.0,82.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,51.0,59.0,50.0,82.0,50.0,80.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,58.0,53.0,59.0,45.0,83.0,41.0,76.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,23.0,0.0,0.0,58.0,53.0,50.0,51.0,84.0,48.0,70.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,108.0,6.0,9.0,97.0,53.0,79.0,45.0,94.0,92.0,98.0,91.0,0.0,0,0,0,0,0
0,0.0,0.0,44.0,0.0,1.0,87.0,54.0,77.0,55.0,90.0,85.0,88.0,92.0,0.0,0,0,0,0,0
0,0.0,0.0,70.0,1.0,2.0,86.0,41.0,50.0,42.0,92.0,91.0,94.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,35.0,0.0,0.0,85.0,59.0,82.0,57.0,90.0,74.0,86.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,7.0,0.0,0.0,78.0,54.0,82.0,56.0,84.0,70.0,81.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,77.0,48.0,61.0,45.0,91.0,69.0,88.0,79.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,76.0,57.0,70.0,56.0,88.0,69.0,82.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,76.0,57.0,70.0,56.0,88.0,69.0,82.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,2.0,0.0,0.0,76.0,57.0,70.0,56.0,88.0,69.0,82.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,24.0,0.0,0.0,76.0,57.0,70.0,56.0,88.0,69.0,82.0,85.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,44.0,52.0,44.0,89.0,79.0,84.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,44.0,0.0,0.0,70.0,46.0,67.0,47.0,90.0,52.0,88.0,82.0,0.0,0,0,0,0,0
0,0.0,0.0,28.0,0.0,0.0,68.0,51.0,48.0,46.0,88.0,70.0,79.0,77.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,42.0,43.0,46.0,83.0,66.0,79.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,42.0,43.0,46.0,83.0,66.0,79.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,13.0,0.0,0.0,63.0,42.0,43.0,46.0,83.0,66.0,79.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,42.0,43.0,46.0,83.0,66.0,79.0,74.0,0.0,0,0,0,0,0
0,0.0,0.0,62.0,0.0,0.0,87.0,56.0,67.0,45.0,92.0,84.0,92.0,83.0,0.0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0.0,86.0,53.0,65.0,52.0,91.0,75.0,92.0,89.0,0.0,0,0,0,0,0
0,0.0,0.0,17.0,0.0,0.0,84.0,50.0,78.0,44.0,93.0,72.0,93.0,80.0,0.0,0,0,0,0,0
0,0.0,0.0,47.0,0.0,0.0,82.0,52.0,67.0,48.0,89.0,87.0,84.0,86.0,0.0,0,0,0,0,0
