Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PTHP,PTAS,PTAM,PTAD,PTUP,PPLA,PTOR,PBRS
0,0.0,27.0,47.0,0.0,1.0,83.0,67.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,25.0,10.0,0.0,0.0,66.0,75.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,26.0,2.0,0.0,0.0,56.0,55.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,33.0,55.0,0.0,0.0,85.0,65.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,24.0,26.0,0.0,0.0,66.0,60.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,23.0,1.0,0.0,0.0,65.0,87.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,31.0,13.0,0.0,0.0,69.0,62.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,26.0,22.0,0.0,0.0,67.0,83.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,48.0,58.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,32.0,184.0,3.0,15.0,97.0,63.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,41.0,74.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,30.0,167.0,1.0,13.0,96.0,64.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,30.0,31.0,0.0,0.0,63.0,65.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,38.0,96.0,0.0,3.0,62.0,55.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,28.0,121.0,0.0,4.0,87.0,65.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,62.0,72.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,30.0,45.0,0.0,0.0,60.0,67.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,22.0,32.0,0.0,0.0,78.0,68.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,26.0,10.0,0.0,0.0,69.0,66.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,23.0,0.0,0.0,0.0,42.0,54.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,39.0,0.0,0.0,1.0,75.0,73.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,24.0,6.0,0.0,0.0,72.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,27.0,1.0,0.0,0.0,57.0,54.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,32.0,107.0,0.0,6.0,90.0,78.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,25.0,12.0,0.0,0.0,68.0,72.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,32.0,7.0,0.0,0.0,51.0,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,27.0,131.0,0.0,6.0,93.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,34.0,34.0,0.0,0.0,67.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,24.0,2.0,0.0,0.0,42.0,83.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,27.0,149.0,0.0,8.0,89.0,63.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,33.0,0.0,0.0,0.0,67.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,27.0,7.0,0.0,0.0,55.0,64.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,29.0,0.0,0.0,0.0,69.0,69.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,25.0,98.0,0.0,3.0,67.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,25.0,11.0,0.0,3.0,67.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,22.0,0.0,0.0,0.0,64.0,67.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,22.0,27.0,0.0,0.0,64.0,67.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,36.0,0.0,0.0,0.0,58.0,57.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,33.0,87.0,0.0,3.0,84.0,68.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,29.0,14.0,0.0,0.0,69.0,84.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,24.0,0.0,0.0,0.0,48.0,65.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,32.0,57.0,0.0,2.0,78.0,55.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,28.0,16.0,0.0,0.0,51.0,66.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,28.0,0.0,0.0,0.0,50.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,29.0,33.0,0.0,0.0,74.0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,21.0,37.0,0.0,0.0,73.0,74.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,28.0,8.0,0.0,0.0,70.0,75.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,36.0,83.0,0.0,2.0,79.0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,26.0,33.0,0.0,2.0,68.0,85.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,30.0,14.0,0.0,0.0,56.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,27.0,48.0,0.0,0.0,77.0,70.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,37.0,32.0,0.0,0.0,64.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,37.0,11.0,0.0,0.0,64.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
0,0.0,26.0,0.0,0.0,0.0,49.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
77,232.0,27.0,12.0,0.0,0.0,75.0,54.0,0.0,61.0,61.0,69.0,86.0,85.0,87.0,68.0,0,84.0,42.0,0
78,230.0,27.0,23.0,0.0,1.0,67.0,56.0,0.0,56.0,65.0,65.0,95.0,72.0,69.0,70.0,0,63.0,46.0,0
77,244.0,22.0,4.0,0.0,0.0,62.0,72.0,0.0,74.0,68.0,37.0,96.0,74.0,72.0,70.0,0,44.0,69.0,0
76,220.0,25.0,146.0,1.0,4.0,86.0,65.0,0.0,64.0,63.0,83.0,88.0,89.0,84.0,82.0,0,87.0,65.0,0
75,221.0,33.0,9.0,0.0,0.0,69.0,56.0,0.0,49.0,53.0,82.0,77.0,86.0,78.0,55.0,0,71.0,54.0,0
74,211.0,24.0,0.0,0.0,0.0,60.0,70.0,0.0,67.0,58.0,66.0,80.0,84.0,56.0,47.0,0,67.0,55.0,0
78,230.0,25.0,96.0,0.0,0.0,87.0,69.0,0.0,67.0,74.0,80.0,96.0,87.0,85.0,80.0,0,69.0,76.0,0
72,215.0,26.0,0.0,0.0,0.0,67.0,82.0,0.0,88.0,60.0,65.0,86.0,68.0,67.0,66.0,0,59.0,73.0,0
72,215.0,26.0,6.0,0.0,0.0,67.0,82.0,0.0,88.0,60.0,65.0,86.0,68.0,67.0,66.0,0,59.0,73.0,0
74,216.0,29.0,0.0,0.0,0.0,58.0,64.0,0.0,63.0,58.0,65.0,78.0,79.0,70.0,49.0,0,46.0,51.0,0
74,216.0,29.0,4.0,0.0,0.0,58.0,64.0,0.0,63.0,58.0,65.0,78.0,79.0,70.0,49.0,0,46.0,51.0,0
74,225.0,27.0,78.0,0.0,0.0,70.0,74.0,0.0,75.0,55.0,76.0,76.0,84.0,74.0,56.0,0,72.0,66.0,0
76,231.0,26.0,16.0,0.0,0.0,70.0,63.0,0.0,64.0,62.0,75.0,81.0,87.0,72.0,54.0,0,81.0,55.0,0
75,223.0,24.0,0.0,0.0,0.0,65.0,60.0,0.0,64.0,63.0,60.0,84.0,79.0,75.0,63.0,0,54.0,72.0,0
75,219.0,23.0,34.0,0.0,0.0,63.0,70.0,0.0,70.0,65.0,42.0,87.0,83.0,81.0,64.0,0,39.0,73.0,0
75,219.0,23.0,0.0,0.0,0.0,63.0,70.0,0.0,70.0,65.0,42.0,87.0,83.0,81.0,64.0,0,39.0,73.0,0
75,202.0,26.0,0.0,0.0,0.0,76.0,67.0,0.0,70.0,58.0,73.0,87.0,81.0,75.0,82.0,0,67.0,69.0,0
74,222.0,22.0,3.0,0.0,0.0,74.0,57.0,0.0,65.0,51.0,56.0,90.0,91.0,78.0,79.0,0,69.0,79.0,0
78,222.0,24.0,0.0,0.0,0.0,65.0,66.0,0.0,69.0,53.0,45.0,89.0,85.0,74.0,64.0,0,50.0,79.0,0
77,235.0,30.0,107.0,0.0,3.0,87.0,54.0,0.0,52.0,66.0,90.0,94.0,89.0,85.0,82.0,0,84.0,47.0,0
74,230.0,31.0,6.0,0.0,0.0,60.0,58.0,0.0,60.0,60.0,68.0,79.0,77.0,68.0,48.0,0,55.0,78.0,0
77,235.0,26.0,0.0,0.0,0.0,53.0,52.0,0.0,58.0,62.0,39.0,87.0,76.0,62.0,58.0,0,65.0,52.0,0
74,215.0,35.0,0.0,0.0,0.0,74.0,64.0,0.0,64.0,53.0,82.0,83.0,76.0,73.0,75.0,0,74.0,60.0,0
71,205.0,30.0,14.0,0.0,0.0,72.0,84.0,0.0,87.0,56.0,71.0,78.0,79.0,70.0,71.0,0,69.0,84.0,0
73,216.0,24.0,17.0,0.0,0.0,71.0,74.0,0.0,77.0,46.0,60.0,79.0,88.0,84.0,65.0,0,55.0,86.0,0
76,224.0,25.0,0.0,0.0,0.0,57.0,66.0,0.0,64.0,58.0,54.0,84.0,73.0,67.0,53.0,0,51.0,70.0,0
74,226.0,31.0,0.0,0.0,0.0,90.0,73.0,0.0,77.0,55.0,87.0,88.0,92.0,89.0,83.0,0,68.0,91.0,0
74,218.0,37.0,0.0,0.0,0.0,68.0,55.0,0.0,60.0,56.0,81.0,85.0,76.0,68.0,66.0,0,66.0,45.0,0
75,218.0,24.0,2.0,0.0,0.0,62.0,73.0,0.0,76.0,55.0,51.0,82.0,74.0,68.0,61.0,0,76.0,74.0,0
76,225.0,27.0,40.0,0.0,0.0,80.0,62.0,0.0,58.0,54.0,85.0,80.0,88.0,84.0,77.0,0,85.0,55.0,0
75,235.0,25.0,2.0,0.0,0.0,71.0,71.0,0.0,72.0,59.0,66.0,86.0,77.0,72.0,67.0,0,76.0,72.0,0
75,245.0,23.0,12.0,0.0,0.0,70.0,79.0,0.0,83.0,84.0,60.0,88.0,74.0,70.0,79.0,0,53.0,78.0,0
74,232.0,22.0,126.0,0.0,2.0,80.0,71.0,0.0,64.0,64.0,72.0,97.0,81.0,76.0,80.0,0,68.0,66.0,0
75,220.0,30.0,0.0,0.0,0.0,70.0,69.0,0.0,62.0,54.0,76.0,75.0,87.0,77.0,60.0,0,62.0,68.0,0
75,230.0,26.0,10.0,0.0,0.0,61.0,69.0,0.0,73.0,64.0,59.0,83.0,73.0,68.0,70.0,0,37.0,70.0,0
74,220.0,26.0,166.0,4.0,10.0,94.0,73.0,0.0,73.0,55.0,84.0,94.0,93.0,89.0,86.0,0,84.0,89.0,0
74,225.0,25.0,8.0,0.0,0.0,57.0,75.0,0.0,76.0,64.0,58.0,79.0,72.0,68.0,42.0,0,55.0,79.0,0
77,239.0,29.0,68.0,0.0,2.0,89.0,62.0,0.0,59.0,64.0,87.0,88.0,94.0,92.0,81.0,0,90.0,53.0,0
77,230.0,27.0,7.0,0.0,0.0,63.0,63.0,0.0,54.0,58.0,68.0,78.0,77.0,71.0,64.0,0,54.0,70.0,0
75,213.0,25.0,0.0,0.0,0.0,53.0,58.0,0.0,62.0,62.0,44.0,80.0,72.0,67.0,60.0,0,65.0,55.0,0
77,230.0,34.0,176.0,7.0,14.0,99.0,60.0,0.0,54.0,64.0,99.0,95.0,98.0,98.0,88.0,0,99.0,75.0,0
76,230.0,25.0,2.0,0.0,0.0,61.0,65.0,0.0,50.0,64.0,45.0,87.0,83.0,77.0,67.0,0,45.0,35.0,0
73,236.0,32.0,62.0,0.0,1.0,79.0,78.0,0.0,77.0,71.0,76.0,88.0,82.0,78.0,72.0,0,67.0,81.0,0
75,217.0,29.0,8.0,0.0,0.0,70.0,75.0,0.0,70.0,59.0,70.0,85.0,78.0,73.0,67.0,0,49.0,79.0,0
76,230.0,28.0,47.0,0.0,1.0,78.0,69.0,0.0,68.0,62.0,80.0,85.0,93.0,73.0,58.0,0,81.0,70.0,0
74,206.0,27.0,2.0,0.0,0.0,65.0,55.0,0.0,55.0,53.0,68.0,88.0,73.0,67.0,71.0,0,65.0,54.0,0
76,230.0,26.0,0.0,0.0,0.0,58.0,65.0,0.0,66.0,65.0,49.0,83.0,74.0,76.0,49.0,0,56.0,68.0,0
75,230.0,25.0,26.0,0.0,0.0,79.0,66.0,0.0,61.0,64.0,72.0,94.0,81.0,78.0,78.0,0,66.0,77.0,0
75,225.0,34.0,55.0,0.0,0.0,78.0,65.0,0.0,62.0,48.0,88.0,69.0,96.0,83.0,64.0,0,88.0,70.0,0
72,190.0,24.0,1.0,0.0,0.0,66.0,87.0,0.0,92.0,54.0,50.0,85.0,79.0,72.0,62.0,0,50.0,90.0,0
73,224.0,26.0,10.0,0.0,0.0,64.0,75.0,0.0,74.0,60.0,62.0,80.0,70.0,68.0,65.0,0,63.0,85.0,0
74,222.0,40.0,158.0,3.0,11.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
74,225.0,27.0,22.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
76,225.0,32.0,13.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
76,225.0,33.0,184.0,3.0,15.0,95.0,58.0,0.0,54.0,65.0,97.0,94.0,93.0,91.0,89.0,0,95.0,52.0,0
74,215.0,24.0,0.0,0.0,0.0,63.0,65.0,0.0,66.0,60.0,55.0,87.0,76.0,68.0,56.0,0,65.0,78.0,0
74,210.0,23.0,0.0,0.0,0.0,59.0,72.0,0.0,75.0,54.0,43.0,82.0,82.0,66.0,54.0,0,72.0,70.0,0
72,209.0,31.0,167.0,1.0,13.0,99.0,64.0,0.0,64.0,53.0,97.0,88.0,99.0,98.0,92.0,0,88.0,82.0,0
75,223.0,23.0,0.0,0.0,0.0,64.0,64.0,0.0,64.0,66.0,53.0,82.0,88.0,74.0,52.0,0,74.0,66.0,0
72,225.0,23.0,0.0,0.0,0.0,62.0,66.0,0.0,69.0,54.0,49.0,83.0,76.0,74.0,59.0,0,71.0,85.0,0
76,225.0,29.0,121.0,0.0,4.0,89.0,65.0,0.0,59.0,54.0,89.0,89.0,89.0,87.0,85.0,0,88.0,57.0,0
74,225.0,25.0,0.0,0.0,0.0,61.0,72.0,0.0,67.0,66.0,38.0,90.0,75.0,72.0,69.0,0,56.0,75.0,0
77,196.0,29.0,5.0,0.0,0.0,59.0,62.0,0.0,62.0,52.0,77.0,68.0,82.0,70.0,40.0,0,66.0,46.0,0
74,225.0,23.0,32.0,0.0,0.0,82.0,69.0,0.0,70.0,61.0,74.0,89.0,87.0,85.0,75.0,0,79.0,74.0,0
74,221.0,27.0,10.0,0.0,0.0,70.0,66.0,0.0,68.0,58.0,69.0,88.0,80.0,74.0,64.0,0,60.0,61.0,0
77,225.0,25.0,0.0,0.0,0.0,58.0,74.0,0.0,78.0,66.0,52.0,85.0,75.0,64.0,49.0,0,52.0,70.0,0
77,221.0,24.0,0.0,0.0,0.0,54.0,54.0,0.0,56.0,54.0,47.0,86.0,79.0,56.0,63.0,0,55.0,50.0,0
77,230.0,28.0,48.0,0.0,0.0,83.0,70.0,0.0,69.0,59.0,74.0,92.0,85.0,78.0,79.0,0,88.0,83.0,0
73,220.0,27.0,8.0,0.0,0.0,67.0,70.0,0.0,71.0,49.0,69.0,77.0,86.0,77.0,46.0,0,64.0,78.0,0
76,220.0,29.0,8.0,0.0,0.0,65.0,68.0,0.0,72.0,55.0,65.0,77.0,80.0,74.0,55.0,0,69.0,72.0,0
75,218.0,26.0,12.0,0.0,0.0,75.0,72.0,0.0,72.0,59.0,70.0,86.0,82.0,79.0,79.0,0,52.0,81.0,0
72,215.0,30.0,92.0,0.0,4.0,73.0,88.0,0.0,89.0,60.0,67.0,92.0,72.0,64.0,67.0,0,66.0,88.0,0
75,225.0,23.0,0.0,0.0,0.0,65.0,63.0,0.0,64.0,55.0,59.0,79.0,87.0,77.0,55.0,0,81.0,47.0,0
77,241.0,28.0,131.0,0.0,6.0,88.0,70.0,0.0,69.0,85.0,84.0,93.0,85.0,82.0,76.0,0,88.0,97.0,0
77,250.0,30.0,33.0,0.0,0.0,69.0,54.0,0.0,50.0,70.0,68.0,93.0,77.0,72.0,67.0,0,80.0,30.0,0
74,216.0,35.0,34.0,0.0,0.0,67.0,53.0,0.0,54.0,59.0,82.0,80.0,79.0,74.0,55.0,0,71.0,45.0,0
75,209.0,25.0,2.0,0.0,0.0,64.0,84.0,0.0,87.0,55.0,53.0,84.0,69.0,68.0,67.0,0,58.0,81.0,0
77,228.0,28.0,149.0,0.0,8.0,94.0,63.0,0.0,57.0,60.0,94.0,88.0,96.0,95.0,91.0,0,81.0,57.0,0
74,214.0,34.0,0.0,0.0,0.0,67.0,55.0,0.0,54.0,50.0,74.0,81.0,77.0,65.0,84.0,0,58.0,59.0,0
75,222.0,23.0,0.0,0.0,0.0,64.0,67.0,0.0,69.0,59.0,42.0,94.0,76.0,73.0,71.0,0,45.0,85.0,0
76,217.0,26.0,98.0,0.0,3.0,77.0,72.0,0.0,74.0,58.0,77.0,85.0,81.0,79.0,76.0,0,60.0,79.0,0
76,217.0,26.0,11.0,0.0,3.0,77.0,72.0,0.0,74.0,58.0,77.0,85.0,81.0,79.0,76.0,0,60.0,79.0,0
73,226.0,23.0,0.0,0.0,0.0,65.0,67.0,0.0,74.0,60.0,40.0,93.0,83.0,77.0,69.0,0,45.0,75.0,0
73,226.0,23.0,27.0,0.0,0.0,65.0,67.0,0.0,74.0,60.0,40.0,93.0,83.0,77.0,69.0,0,45.0,75.0,0
75,216.0,31.0,45.0,0.0,0.0,65.0,67.0,0.0,69.0,63.0,66.0,87.0,66.0,70.0,72.0,0,54.0,71.0,0
76,225.0,34.0,87.0,0.0,3.0,79.0,68.0,0.0,64.0,54.0,86.0,85.0,85.0,75.0,62.0,0,93.0,67.0,0
77,225.0,28.0,7.0,0.0,0.0,71.0,65.0,0.0,65.0,62.0,64.0,88.0,78.0,80.0,64.0,0,70.0,69.0,0
74,217.0,29.0,19.0,0.0,0.0,66.0,68.0,0.0,70.0,56.0,65.0,93.0,65.0,66.0,73.0,0,46.0,68.0,0
76,236.0,22.0,44.0,0.0,0.0,80.0,66.0,0.0,63.0,50.0,63.0,87.0,95.0,87.0,72.0,0,75.0,85.0,0
75,220.0,33.0,7.0,0.0,0.0,66.0,54.0,0.0,64.0,59.0,69.0,85.0,75.0,72.0,68.0,0,58.0,69.0,0
76,219.0,24.0,1.0,0.0,0.0,60.0,54.0,0.0,57.0,60.0,54.0,89.0,75.0,68.0,72.0,0,40.0,51.0,0
78,248.0,22.0,37.0,0.0,0.0,77.0,74.0,0.0,76.0,75.0,62.0,96.0,79.0,80.0,76.0,0,59.0,84.0,0
75,205.0,24.0,7.0,0.0,0.0,68.0,88.0,0.0,93.0,52.0,60.0,89.0,70.0,72.0,65.0,0,40.0,79.0,0
75,220.0,23.0,0.0,0.0,0.0,58.0,68.0,0.0,61.0,44.0,32.0,94.0,68.0,73.0,71.0,0,55.0,54.0,0
74,240.0,33.0,107.0,0.0,6.0,89.0,75.0,0.0,76.0,75.0,87.0,96.0,72.0,83.0,87.0,0,90.0,88.0,0
73,217.0,30.0,0.0,0.0,0.0,65.0,57.0,0.0,59.0,51.0,68.0,90.0,76.0,64.0,67.0,0,55.0,46.0,0
73,217.0,30.0,23.0,0.0,0.0,65.0,57.0,0.0,59.0,51.0,68.0,90.0,76.0,64.0,67.0,0,55.0,46.0,0
75,212.0,27.0,0.0,0.0,0.0,59.0,62.0,0.0,63.0,45.0,48.0,78.0,86.0,73.0,60.0,0,52.0,65.0,0
0,0.0,0.0,23.0,0.0,1.0,70.0,56.0,58.0,56.0,65.0,68.0,95.0,74.0,71.0,70.0,0,65.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,69.0,72.0,75.0,74.0,68.0,58.0,96.0,76.0,73.0,72.0,0,44.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,68.0,63.0,45.0,63.0,79.0,87.0,73.0,63.0,0,70.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,65.0,65.0,64.0,54.0,87.0,72.0,69.0,67.0,0,56.0,0.0,0
0,0.0,0.0,146.0,1.0,4.0,90.0,65.0,62.0,64.0,63.0,87.0,89.0,90.0,89.0,85.0,0,88.0,0.0,0
0,0.0,0.0,9.0,0.0,0.0,72.0,56.0,58.0,49.0,53.0,82.0,77.0,86.0,78.0,55.0,0,71.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,70.0,73.0,67.0,58.0,66.0,80.0,84.0,56.0,47.0,0,67.0,0.0,0
0,0.0,0.0,96.0,0.0,0.0,88.0,73.0,71.0,67.0,74.0,83.0,96.0,88.0,86.0,78.0,0,71.0,0.0,0
0,0.0,0.0,57.0,0.0,2.0,79.0,55.0,58.0,54.0,48.0,85.0,84.0,90.0,80.0,69.0,0,68.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,67.0,52.0,56.0,54.0,67.0,57.0,94.0,74.0,73.0,72.0,0,65.0,0.0,0
0,0.0,0.0,48.0,0.0,1.0,62.0,87.0,91.0,88.0,58.0,36.0,92.0,69.0,75.0,65.0,0,50.0,0.0,0
0,0.0,0.0,78.0,0.0,0.0,81.0,75.0,81.0,77.0,55.0,82.0,80.0,88.0,83.0,64.0,0,75.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,60.0,64.0,64.0,63.0,60.0,84.0,79.0,75.0,63.0,0,54.0,0.0,0
0,0.0,0.0,34.0,0.0,0.0,63.0,70.0,74.0,70.0,65.0,42.0,87.0,83.0,81.0,64.0,0,39.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,70.0,74.0,70.0,65.0,42.0,87.0,83.0,81.0,64.0,0,39.0,0.0,0
0,0.0,0.0,115.0,1.0,3.0,77.0,83.0,94.0,88.0,75.0,49.0,97.0,87.0,72.0,85.0,0,67.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,67.0,69.0,70.0,58.0,70.0,86.0,78.0,73.0,74.0,0,65.0,0.0,0
0,0.0,0.0,3.0,0.0,0.0,70.0,57.0,65.0,65.0,51.0,54.0,90.0,84.0,74.0,75.0,0,71.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,66.0,74.0,69.0,53.0,45.0,89.0,85.0,74.0,64.0,0,50.0,0.0,0
0,0.0,0.0,86.0,0.0,1.0,85.0,71.0,76.0,70.0,69.0,75.0,98.0,86.0,84.0,77.0,0,71.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,69.0,73.0,68.0,58.0,72.0,83.0,79.0,76.0,66.0,0,60.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,66.0,66.0,65.0,62.0,83.0,78.0,76.0,55.0,0,56.0,0.0,0
0,0.0,0.0,32.0,0.0,0.0,64.0,52.0,50.0,51.0,52.0,79.0,76.0,76.0,72.0,54.0,0,65.0,0.0,0
0,0.0,0.0,11.0,0.0,0.0,64.0,52.0,50.0,51.0,52.0,79.0,76.0,76.0,72.0,54.0,0,65.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,50.0,55.0,51.0,70.0,50.0,92.0,74.0,72.0,79.0,0,63.0,0.0,0
0,0.0,0.0,107.0,0.0,3.0,83.0,54.0,56.0,52.0,66.0,85.0,89.0,87.0,83.0,77.0,0,85.0,0.0,0
0,0.0,0.0,91.0,0.0,3.0,71.0,66.0,70.0,68.0,54.0,58.0,85.0,86.0,79.0,63.0,0,70.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,63.0,70.0,82.0,75.0,67.0,49.0,86.0,79.0,73.0,58.0,0,60.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,62.0,52.0,54.0,58.0,62.0,54.0,87.0,76.0,68.0,66.0,0,65.0,0.0,0
0,0.0,0.0,17.0,0.0,0.0,77.0,74.0,85.0,77.0,46.0,73.0,80.0,88.0,85.0,67.0,0,61.0,0.0,0
0,0.0,0.0,14.0,0.0,0.0,73.0,84.0,85.0,87.0,56.0,71.0,78.0,79.0,70.0,71.0,0,69.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,64.0,63.0,64.0,53.0,76.0,84.0,76.0,74.0,72.0,0,72.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,61.0,82.0,78.0,81.0,67.0,37.0,88.0,72.0,68.0,74.0,0,55.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,88.0,73.0,80.0,77.0,55.0,85.0,91.0,89.0,85.0,82.0,0,66.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,76.0,56.0,61.0,60.0,58.0,84.0,84.0,85.0,76.0,66.0,0,70.0,0.0,0
