Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PTAK,PPWM,PFNM,PBSH,PPUR,PPRC,PHTP
0,0.0,0.0,32.0,0.0,0.0,82.0,62.0,75.0,54.0,89.0,80.0,82.0,91.0,72.0,90.0,75.0,74.0,64.0
0,0.0,0.0,36.0,0.0,0.0,78.0,56.0,68.0,50.0,88.0,70.0,80.0,82.0,78.0,85.0,66.0,68.0,55.0
0,0.0,0.0,4.0,0.0,0.0,68.0,60.0,68.0,60.0,88.0,59.0,78.0,82.0,68.0,84.0,65.0,52.0,60.0
0,0.0,0.0,0.0,0.0,0.0,66.0,56.0,63.0,53.0,85.0,65.0,76.0,75.0,60.0,82.0,75.0,30.0,65.0
0,0.0,0.0,67.0,0.0,3.0,94.0,61.0,80.0,62.0,95.0,77.0,82.0,97.0,80.0,96.0,78.0,75.0,64.0
0,0.0,0.0,62.0,0.0,2.0,92.0,74.0,82.0,72.0,82.0,80.0,82.0,92.0,80.0,88.0,85.0,85.0,70.0
0,0.0,0.0,79.0,0.0,6.0,84.0,59.0,74.0,63.0,88.0,74.0,82.0,86.0,78.0,86.0,88.0,75.0,50.0
0,0.0,0.0,6.0,0.0,0.0,84.0,59.0,74.0,63.0,88.0,74.0,82.0,86.0,78.0,86.0,88.0,75.0,50.0
0,0.0,0.0,0.0,0.0,0.0,84.0,59.0,74.0,63.0,88.0,74.0,82.0,86.0,78.0,86.0,88.0,75.0,50.0
0,0.0,0.0,4.0,0.0,0.0,83.0,66.0,85.0,66.0,87.0,66.0,78.0,88.0,78.0,87.0,76.0,58.0,50.0
0,0.0,0.0,46.0,0.0,0.0,83.0,75.0,78.0,70.0,79.0,80.0,82.0,85.0,74.0,80.0,79.0,70.0,60.0
0,0.0,0.0,0.0,0.0,0.0,82.0,65.0,70.0,66.0,88.0,70.0,80.0,85.0,68.0,88.0,70.0,65.0,54.0
0,0.0,0.0,23.0,0.0,0.0,79.0,71.0,76.0,65.0,82.0,78.0,80.0,86.0,72.0,82.0,76.0,62.0,55.0
0,0.0,0.0,2.0,0.0,0.0,75.0,82.0,82.0,78.0,72.0,50.0,70.0,75.0,80.0,75.0,82.0,48.0,75.0
0,0.0,0.0,3.0,0.0,0.0,71.0,58.0,82.0,61.0,82.0,52.0,78.0,83.0,72.0,85.0,72.0,52.0,49.0
0,0.0,0.0,130.0,3.0,9.0,96.0,87.0,92.0,86.0,80.0,70.0,70.0,84.0,97.0,80.0,88.0,70.0,89.0
0,0.0,0.0,0.0,0.0,0.0,83.0,50.0,55.0,48.0,96.0,80.0,84.0,88.0,60.0,90.0,58.0,68.0,60.0
0,0.0,0.0,38.0,0.0,0.0,78.0,66.0,80.0,67.0,84.0,64.0,72.0,82.0,76.0,84.0,72.0,70.0,58.0
0,0.0,0.0,13.0,0.0,0.0,78.0,77.0,81.0,72.0,78.0,60.0,72.0,77.0,85.0,75.0,74.0,50.0,75.0
0,0.0,0.0,6.0,0.0,0.0,78.0,77.0,81.0,72.0,78.0,60.0,72.0,77.0,85.0,75.0,74.0,50.0,75.0
0,0.0,0.0,39.0,0.0,0.0,78.0,77.0,81.0,72.0,78.0,60.0,72.0,77.0,85.0,75.0,74.0,50.0,75.0
0,0.0,0.0,47.0,0.0,0.0,78.0,77.0,81.0,72.0,78.0,60.0,72.0,77.0,85.0,75.0,74.0,50.0,75.0
0,0.0,0.0,7.0,0.0,0.0,78.0,77.0,81.0,72.0,78.0,60.0,72.0,77.0,85.0,75.0,74.0,50.0,75.0
0,0.0,0.0,32.0,0.0,0.0,77.0,64.0,76.0,63.0,86.0,68.0,80.0,79.0,77.0,82.0,67.0,52.0,57.0
0,0.0,0.0,40.0,0.0,0.0,77.0,70.0,78.0,69.0,80.0,70.0,79.0,80.0,75.0,80.0,74.0,60.0,57.0
0,0.0,0.0,1.0,0.0,0.0,76.0,78.0,87.0,72.0,70.0,58.0,70.0,70.0,84.0,76.0,76.0,55.0,77.0
0,0.0,0.0,25.0,0.0,0.0,72.0,65.0,72.0,58.0,93.0,46.0,75.0,84.0,60.0,80.0,65.0,48.0,70.0
0,0.0,0.0,56.0,0.0,3.0,96.0,77.0,91.0,69.0,90.0,80.0,75.0,93.0,93.0,90.0,85.0,75.0,69.0
0,0.0,0.0,0.0,0.0,0.0,89.0,83.0,90.0,79.0,73.0,79.0,74.0,74.0,94.0,75.0,89.0,70.0,54.0
0,0.0,0.0,59.0,0.0,0.0,85.0,83.0,88.0,75.0,74.0,72.0,74.0,75.0,88.0,74.0,89.0,68.0,52.0
0,0.0,0.0,21.0,0.0,0.0,84.0,85.0,87.0,78.0,76.0,64.0,70.0,79.0,90.0,75.0,79.0,55.0,55.0
0,0.0,0.0,6.0,0.0,0.0,79.0,68.0,76.0,63.0,88.0,60.0,80.0,85.0,72.0,84.0,78.0,55.0,48.0
0,0.0,0.0,33.0,0.0,0.0,78.0,61.0,70.0,61.0,87.0,68.0,80.0,83.0,66.0,83.0,77.0,66.0,55.0
0,0.0,0.0,12.0,0.0,0.0,77.0,66.0,78.0,62.0,92.0,58.0,70.0,86.0,70.0,84.0,68.0,52.0,60.0
0,0.0,0.0,6.0,0.0,0.0,77.0,68.0,86.0,68.0,90.0,50.0,74.0,86.0,70.0,85.0,80.0,55.0,80.0
0,0.0,0.0,0.0,0.0,0.0,76.0,72.0,76.0,64.0,80.0,68.0,70.0,78.0,84.0,72.0,74.0,60.0,53.0
0,0.0,0.0,0.0,0.0,0.0,76.0,77.0,80.0,73.0,80.0,57.0,72.0,75.0,77.0,76.0,75.0,55.0,78.0
0,0.0,0.0,24.0,0.0,0.0,84.0,75.0,86.0,76.0,78.0,70.0,74.0,83.0,83.0,85.0,68.0,65.0,56.0
0,0.0,0.0,51.0,0.0,0.0,83.0,62.0,73.0,59.0,86.0,80.0,85.0,86.0,58.0,86.0,68.0,70.0,55.0
0,0.0,0.0,68.0,0.0,0.0,83.0,61.0,79.0,62.0,92.0,69.0,82.0,88.0,74.0,84.0,66.0,54.0,51.0
0,0.0,0.0,0.0,0.0,0.0,83.0,77.0,88.0,75.0,77.0,72.0,76.0,74.0,88.0,79.0,82.0,58.0,60.0
0,0.0,0.0,46.0,0.0,0.0,83.0,77.0,88.0,75.0,77.0,72.0,76.0,74.0,88.0,79.0,82.0,58.0,60.0
0,0.0,0.0,27.0,0.0,0.0,76.0,72.0,86.0,68.0,88.0,48.0,72.0,85.0,78.0,84.0,82.0,46.0,82.0
0,0.0,0.0,12.0,0.0,0.0,74.0,70.0,76.0,72.0,79.0,67.0,74.0,78.0,78.0,76.0,78.0,50.0,52.0
0,0.0,0.0,39.0,0.0,0.0,73.0,70.0,78.0,78.0,77.0,65.0,75.0,74.0,82.0,75.0,80.0,40.0,50.0
0,0.0,0.0,0.0,0.0,0.0,71.0,67.0,77.0,58.0,90.0,46.0,72.0,85.0,66.0,81.0,70.0,45.0,75.0
0,0.0,0.0,34.0,0.0,0.0,71.0,64.0,74.0,60.0,84.0,58.0,78.0,79.0,67.0,86.0,65.0,40.0,50.0
0,0.0,0.0,0.0,0.0,0.0,71.0,78.0,80.0,79.0,72.0,44.0,70.0,72.0,78.0,75.0,80.0,44.0,80.0
0,0.0,0.0,57.0,0.0,3.0,94.0,55.0,76.0,62.0,97.0,76.0,80.0,98.0,84.0,98.0,75.0,76.0,64.0
0,0.0,0.0,0.0,0.0,0.0,90.0,70.0,88.0,65.0,86.0,74.0,82.0,88.0,92.0,87.0,80.0,68.0,60.0
0,0.0,0.0,33.0,0.0,0.0,90.0,70.0,88.0,65.0,86.0,74.0,82.0,88.0,92.0,87.0,80.0,68.0,60.0
0,0.0,0.0,39.0,0.0,0.0,87.0,65.0,79.0,63.0,87.0,85.0,85.0,88.0,78.0,88.0,78.0,79.0,56.0
0,0.0,0.0,0.0,0.0,0.0,85.0,64.0,74.0,65.0,94.0,82.0,85.0,88.0,74.0,89.0,70.0,75.0,55.0
0,0.0,0.0,0.0,0.0,0.0,72.0,58.0,62.0,50.0,93.0,58.0,74.0,84.0,60.0,80.0,45.0,48.0,66.0
0,0.0,0.0,47.0,0.0,0.0,70.0,60.0,72.0,54.0,94.0,48.0,65.0,87.0,58.0,84.0,65.0,45.0,74.0
0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,76.0,68.0,79.0,55.0,70.0,82.0,72.0,75.0,65.0,42.0,60.0
0,0.0,0.0,55.0,1.0,4.0,84.0,67.0,78.0,66.0,84.0,78.0,80.0,83.0,78.0,83.0,74.0,68.0,65.0
0,0.0,0.0,9.0,0.0,0.0,84.0,72.0,77.0,68.0,82.0,72.0,79.0,84.0,82.0,82.0,82.0,70.0,65.0
0,0.0,0.0,46.0,0.0,0.0,84.0,72.0,77.0,68.0,82.0,72.0,79.0,84.0,82.0,82.0,82.0,70.0,65.0
0,0.0,0.0,15.0,0.0,0.0,82.0,69.0,78.0,75.0,82.0,69.0,82.0,87.0,75.0,87.0,74.0,64.0,61.0
0,0.0,0.0,36.0,0.0,0.0,82.0,69.0,78.0,75.0,82.0,69.0,82.0,87.0,75.0,87.0,74.0,64.0,61.0
0,0.0,0.0,22.0,0.0,0.0,80.0,64.0,82.0,68.0,85.0,68.0,78.0,84.0,80.0,84.0,79.0,57.0,60.0
0,0.0,0.0,34.0,0.0,1.0,71.0,74.0,78.0,72.0,84.0,55.0,72.0,67.0,84.0,75.0,67.0,40.0,46.0
0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,78.0,66.0,84.0,50.0,74.0,78.0,70.0,72.0,65.0,40.0,58.0
0,0.0,0.0,0.0,0.0,0.0,67.0,64.0,68.0,59.0,83.0,55.0,79.0,80.0,72.0,72.0,66.0,50.0,53.0
0,0.0,0.0,63.0,2.0,5.0,90.0,82.0,90.0,78.0,72.0,70.0,70.0,95.0,92.0,80.0,85.0,66.0,50.0
0,0.0,0.0,34.0,0.0,0.0,84.0,64.0,84.0,63.0,88.0,66.0,84.0,87.0,82.0,86.0,65.0,65.0,58.0
0,0.0,0.0,37.0,0.0,0.0,82.0,72.0,79.0,67.0,75.0,78.0,78.0,77.0,79.0,83.0,72.0,78.0,54.0
0,0.0,0.0,3.0,0.0,0.0,81.0,82.0,88.0,86.0,68.0,60.0,76.0,76.0,87.0,73.0,90.0,50.0,60.0
0,0.0,0.0,31.0,0.0,0.0,81.0,71.0,76.0,68.0,78.0,78.0,78.0,79.0,79.0,83.0,84.0,70.0,60.0
0,0.0,0.0,11.0,0.0,0.0,80.0,84.0,80.0,78.0,82.0,55.0,72.0,80.0,84.0,75.0,75.0,45.0,65.0
0,0.0,0.0,14.0,0.0,0.0,79.0,65.0,84.0,65.0,87.0,56.0,79.0,87.0,83.0,85.0,78.0,50.0,70.0
0,0.0,0.0,0.0,0.0,0.0,79.0,65.0,84.0,65.0,87.0,56.0,79.0,87.0,83.0,85.0,78.0,50.0,70.0
0,0.0,0.0,22.0,0.0,0.0,78.0,56.0,65.0,53.0,91.0,70.0,80.0,85.0,52.0,85.0,65.0,66.0,55.0
0,0.0,0.0,0.0,0.0,0.0,70.0,65.0,78.0,58.0,89.0,48.0,64.0,85.0,66.0,83.0,70.0,44.0,72.0
0,0.0,0.0,54.0,0.0,0.0,91.0,70.0,88.0,68.0,88.0,80.0,80.0,88.0,78.0,90.0,80.0,74.0,60.0
0,0.0,0.0,24.0,0.0,0.0,86.0,77.0,88.0,76.0,75.0,74.0,75.0,79.0,88.0,76.0,88.0,68.0,70.0
0,0.0,0.0,0.0,0.0,0.0,83.0,67.0,87.0,64.0,82.0,71.0,84.0,83.0,84.0,84.0,78.0,65.0,45.0
0,0.0,0.0,18.0,0.0,0.0,82.0,74.0,78.0,66.0,80.0,80.0,80.0,82.0,78.0,78.0,76.0,65.0,64.0
0,0.0,0.0,0.0,0.0,0.0,79.0,74.0,78.0,68.0,70.0,72.0,78.0,74.0,84.0,77.0,82.0,64.0,70.0
0,0.0,0.0,28.0,0.0,0.0,76.0,64.0,82.0,67.0,82.0,65.0,79.0,79.0,82.0,83.0,78.0,55.0,55.0
0,0.0,0.0,2.0,0.0,0.0,76.0,72.0,78.0,74.0,77.0,58.0,74.0,78.0,82.0,77.0,85.0,50.0,78.0
0,0.0,0.0,51.0,0.0,1.0,76.0,85.0,88.0,86.0,66.0,44.0,80.0,70.0,75.0,74.0,86.0,52.0,78.0
0,0.0,0.0,8.0,0.0,0.0,75.0,72.0,82.0,65.0,88.0,50.0,74.0,83.0,73.0,79.0,80.0,52.0,75.0
0,0.0,0.0,0.0,0.0,0.0,86.0,74.0,88.0,68.0,84.0,72.0,75.0,88.0,88.0,88.0,84.0,58.0,66.0
0,0.0,0.0,49.0,0.0,0.0,84.0,40.0,54.0,38.0,96.0,86.0,80.0,92.0,58.0,95.0,48.0,78.0,60.0
0,0.0,0.0,6.0,0.0,0.0,83.0,56.0,61.0,55.0,90.0,80.0,83.0,86.0,60.0,86.0,60.0,75.0,50.0
0,0.0,0.0,60.0,0.0,0.0,83.0,47.0,54.0,42.0,93.0,87.0,82.0,88.0,44.0,95.0,62.0,85.0,59.0
0,0.0,0.0,43.0,0.0,0.0,83.0,62.0,74.0,62.0,89.0,70.0,85.0,88.0,76.0,85.0,77.0,55.0,50.0
0,0.0,0.0,27.0,0.0,0.0,80.0,65.0,75.0,69.0,84.0,70.0,77.0,78.0,82.0,84.0,77.0,77.0,55.0
0,0.0,0.0,42.0,0.0,0.0,80.0,73.0,72.0,70.0,80.0,70.0,70.0,82.0,80.0,82.0,80.0,70.0,59.0
0,0.0,0.0,86.0,1.0,3.0,79.0,79.0,80.0,75.0,70.0,74.0,70.0,72.0,82.0,72.0,84.0,68.0,60.0
0,0.0,0.0,23.0,0.0,0.0,78.0,65.0,81.0,63.0,79.0,75.0,81.0,80.0,75.0,83.0,80.0,60.0,54.0
0,0.0,0.0,55.0,0.0,0.0,78.0,70.0,70.0,60.0,85.0,82.0,78.0,80.0,68.0,83.0,65.0,75.0,56.0
0,0.0,0.0,51.0,0.0,0.0,78.0,74.0,78.0,66.0,75.0,80.0,74.0,82.0,72.0,82.0,70.0,65.0,58.0
0,0.0,0.0,6.0,0.0,0.0,78.0,78.0,84.0,76.0,70.0,72.0,78.0,66.0,80.0,76.0,84.0,62.0,66.0
0,0.0,0.0,24.0,0.0,0.0,77.0,54.0,64.0,53.0,91.0,68.0,84.0,86.0,42.0,89.0,63.0,60.0,55.0
0,0.0,0.0,20.0,0.0,0.0,77.0,72.0,78.0,70.0,76.0,60.0,72.0,80.0,81.0,80.0,80.0,65.0,47.0
0,0.0,0.0,40.0,0.0,0.0,76.0,55.0,65.0,52.0,85.0,75.0,80.0,80.0,65.0,82.0,74.0,76.0,56.0
0,0.0,0.0,22.0,0.0,0.0,76.0,62.0,70.0,62.0,85.0,68.0,74.0,82.0,74.0,80.0,68.0,60.0,56.0
0,0.0,0.0,11.0,0.0,0.0,75.0,70.0,74.0,68.0,78.0,65.0,75.0,80.0,84.0,78.0,66.0,60.0,60.0
0,0.0,0.0,0.0,0.0,0.0,74.0,57.0,68.0,52.0,86.0,66.0,78.0,82.0,74.0,82.0,68.0,55.0,60.0
0,0.0,0.0,0.0,0.0,0.0,74.0,60.0,69.0,60.0,82.0,74.0,80.0,80.0,74.0,82.0,64.0,70.0,55.0
0,0.0,0.0,0.0,0.0,0.0,73.0,78.0,80.0,75.0,77.0,50.0,75.0,80.0,70.0,76.0,80.0,50.0,68.0
0,0.0,0.0,12.0,0.0,0.0,72.0,66.0,77.0,67.0,80.0,65.0,72.0,76.0,78.0,76.0,65.0,55.0,60.0
0,0.0,0.0,54.0,0.0,0.0,72.0,62.0,66.0,56.0,88.0,82.0,75.0,85.0,57.0,86.0,61.0,75.0,50.0
0,0.0,0.0,0.0,0.0,0.0,72.0,74.0,80.0,74.0,70.0,46.0,70.0,78.0,80.0,78.0,72.0,52.0,60.0
0,0.0,0.0,5.0,0.0,0.0,72.0,78.0,86.0,82.0,70.0,52.0,70.0,70.0,79.0,70.0,83.0,45.0,66.0
0,0.0,0.0,5.0,0.0,0.0,71.0,73.0,78.0,71.0,78.0,60.0,70.0,74.0,79.0,78.0,70.0,55.0,52.0
0,0.0,0.0,2.0,0.0,0.0,71.0,78.0,84.0,78.0,70.0,48.0,70.0,70.0,80.0,70.0,78.0,46.0,67.0
0,0.0,0.0,0.0,0.0,0.0,71.0,78.0,84.0,78.0,70.0,48.0,70.0,70.0,80.0,70.0,78.0,46.0,67.0
0,0.0,0.0,41.0,0.0,1.0,70.0,62.0,69.0,58.0,93.0,56.0,76.0,79.0,65.0,70.0,40.0,35.0,70.0
0,0.0,0.0,0.0,0.0,0.0,70.0,72.0,74.0,68.0,72.0,65.0,74.0,70.0,74.0,78.0,76.0,55.0,52.0
0,0.0,0.0,0.0,0.0,0.0,70.0,75.0,78.0,72.0,76.0,40.0,72.0,79.0,78.0,75.0,70.0,42.0,75.0
0,0.0,0.0,7.0,0.0,0.0,70.0,82.0,84.0,80.0,69.0,42.0,65.0,65.0,85.0,70.0,78.0,40.0,65.0
0,0.0,0.0,3.0,0.0,0.0,69.0,77.0,82.0,72.0,68.0,65.0,70.0,63.0,83.0,70.0,75.0,40.0,50.0
0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,69.0,60.0,91.0,40.0,70.0,82.0,64.0,78.0,60.0,45.0,60.0
0,0.0,0.0,51.0,0.0,0.0,68.0,75.0,76.0,68.0,70.0,50.0,74.0,74.0,68.0,77.0,73.0,60.0,55.0
0,0.0,0.0,0.0,0.0,0.0,68.0,65.0,66.0,69.0,82.0,63.0,74.0,79.0,72.0,74.0,68.0,45.0,60.0
0,0.0,0.0,11.0,0.0,0.0,68.0,63.0,74.0,66.0,86.0,44.0,69.0,76.0,82.0,77.0,66.0,40.0,80.0
0,0.0,0.0,0.0,0.0,0.0,67.0,54.0,68.0,54.0,92.0,44.0,70.0,84.0,65.0,80.0,60.0,44.0,60.0
0,0.0,0.0,0.0,0.0,0.0,67.0,70.0,76.0,68.0,76.0,50.0,70.0,80.0,75.0,70.0,60.0,42.0,60.0
0,0.0,0.0,0.0,0.0,0.0,67.0,71.0,74.0,60.0,78.0,52.0,76.0,72.0,77.0,75.0,65.0,45.0,50.0
0,0.0,0.0,0.0,0.0,0.0,66.0,70.0,74.0,66.0,71.0,54.0,70.0,70.0,82.0,75.0,75.0,40.0,60.0
0,0.0,0.0,0.0,0.0,0.0,66.0,80.0,82.0,76.0,66.0,44.0,70.0,55.0,78.0,70.0,75.0,52.0,52.0
0,0.0,0.0,0.0,0.0,0.0,65.0,46.0,55.0,45.0,87.0,60.0,80.0,75.0,60.0,78.0,60.0,55.0,50.0
0,0.0,0.0,10.0,0.0,0.0,62.0,65.0,70.0,55.0,82.0,45.0,74.0,80.0,65.0,80.0,65.0,45.0,55.0
0,0.0,0.0,55.0,0.0,2.0,97.0,79.0,84.0,72.0,86.0,80.0,82.0,95.0,90.0,92.0,85.0,74.0,62.0
0,0.0,0.0,0.0,0.0,0.0,92.0,74.0,88.0,66.0,88.0,80.0,80.0,92.0,86.0,88.0,80.0,70.0,56.0
0,0.0,0.0,0.0,0.0,0.0,88.0,85.0,92.0,80.0,70.0,70.0,70.0,74.0,92.0,75.0,90.0,74.0,60.0
0,0.0,0.0,58.0,0.0,0.0,86.0,60.0,78.0,58.0,93.0,74.0,85.0,87.0,70.0,87.0,65.0,66.0,55.0
0,0.0,0.0,21.0,0.0,0.0,82.0,66.0,79.0,60.0,89.0,66.0,80.0,86.0,69.0,86.0,69.0,65.0,60.0
0,0.0,0.0,2.0,0.0,0.0,77.0,62.0,77.0,62.0,91.0,56.0,79.0,88.0,72.0,85.0,62.0,40.0,70.0
0,0.0,0.0,0.0,0.0,0.0,76.0,59.0,72.0,56.0,89.0,62.0,83.0,83.0,62.0,82.0,66.0,60.0,54.0
0,0.0,0.0,11.0,0.0,0.0,76.0,80.0,84.0,72.0,76.0,59.0,70.0,74.0,79.0,78.0,77.0,56.0,58.0
0,0.0,0.0,0.0,0.0,0.0,76.0,80.0,84.0,72.0,76.0,59.0,70.0,74.0,79.0,78.0,77.0,56.0,58.0
0,0.0,0.0,8.0,0.0,0.0,76.0,80.0,84.0,72.0,76.0,59.0,70.0,74.0,79.0,78.0,77.0,56.0,58.0
0,0.0,0.0,1.0,0.0,0.0,74.0,80.0,78.0,76.0,78.0,52.0,75.0,80.0,74.0,78.0,75.0,42.0,75.0
0,0.0,0.0,79.0,1.0,4.0,97.0,86.0,94.0,87.0,85.0,68.0,74.0,95.0,95.0,88.0,92.0,58.0,70.0
0,0.0,0.0,24.0,0.0,0.0,92.0,69.0,89.0,69.0,89.0,76.0,82.0,90.0,89.0,90.0,87.0,74.0,65.0
0,0.0,0.0,41.0,0.0,0.0,80.0,67.0,78.0,66.0,84.0,76.0,83.0,85.0,74.0,87.0,78.0,60.0,59.0
0,0.0,0.0,22.0,0.0,0.0,78.0,75.0,78.0,72.0,69.0,78.0,76.0,67.0,81.0,78.0,76.0,70.0,48.0
0,0.0,0.0,17.0,0.0,0.0,76.0,65.0,87.0,68.0,84.0,60.0,80.0,81.0,85.0,82.0,75.0,40.0,60.0
0,0.0,0.0,7.0,0.0,0.0,75.0,67.0,76.0,64.0,86.0,64.0,80.0,82.0,58.0,77.0,68.0,45.0,50.0
0,0.0,0.0,3.0,0.0,0.0,72.0,55.0,78.0,50.0,94.0,52.0,72.0,86.0,66.0,78.0,65.0,50.0,70.0
0,0.0,0.0,0.0,0.0,0.0,71.0,72.0,74.0,68.0,77.0,66.0,74.0,72.0,76.0,78.0,74.0,50.0,55.0
0,0.0,0.0,67.0,1.0,5.0,95.0,88.0,94.0,87.0,76.0,74.0,74.0,79.0,96.0,79.0,95.0,70.0,58.0
0,0.0,0.0,81.0,3.0,7.0,95.0,88.0,94.0,85.0,78.0,70.0,70.0,87.0,96.0,84.0,92.0,65.0,60.0
0,0.0,0.0,0.0,0.0,0.0,86.0,66.0,78.0,64.0,88.0,75.0,80.0,86.0,86.0,88.0,82.0,70.0,60.0
0,0.0,0.0,0.0,0.0,0.0,86.0,66.0,78.0,64.0,88.0,75.0,80.0,86.0,86.0,88.0,82.0,70.0,60.0
0,0.0,0.0,43.0,0.0,0.0,82.0,76.0,86.0,74.0,80.0,72.0,82.0,78.0,86.0,75.0,85.0,65.0,54.0
0,0.0,0.0,7.0,0.0,0.0,81.0,76.0,80.0,69.0,78.0,70.0,72.0,80.0,86.0,80.0,78.0,60.0,54.0
0,0.0,0.0,14.0,0.0,0.0,79.0,80.0,82.0,78.0,74.0,60.0,76.0,80.0,82.0,77.0,80.0,50.0,65.0
0,0.0,0.0,0.0,0.0,0.0,78.0,64.0,72.0,63.0,84.0,68.0,78.0,82.0,74.0,81.0,64.0,65.0,60.0
0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,78.0,76.0,74.0,60.0,72.0,74.0,76.0,74.0,82.0,60.0,60.0
0,0.0,0.0,1.0,0.0,0.0,74.0,87.0,90.0,86.0,70.0,40.0,70.0,70.0,80.0,70.0,82.0,44.0,78.0
0,0.0,0.0,1.0,0.0,0.0,73.0,61.0,74.0,62.0,86.0,56.0,76.0,82.0,80.0,80.0,65.0,48.0,58.0
0,0.0,0.0,22.0,0.0,0.0,95.0,62.0,72.0,60.0,95.0,82.0,86.0,97.0,65.0,96.0,76.0,86.0,62.0
0,0.0,0.0,64.0,0.0,2.0,95.0,62.0,72.0,60.0,95.0,82.0,86.0,97.0,65.0,96.0,76.0,86.0,62.0
0,0.0,0.0,0.0,0.0,0.0,87.0,70.0,78.0,64.0,86.0,82.0,80.0,88.0,80.0,89.0,70.0,76.0,60.0
0,0.0,0.0,30.0,0.0,0.0,86.0,60.0,76.0,56.0,89.0,80.0,80.0,86.0,70.0,88.0,85.0,80.0,52.0
0,0.0,0.0,32.0,0.0,0.0,86.0,77.0,83.0,73.0,78.0,70.0,78.0,83.0,86.0,84.0,77.0,66.0,65.0
0,0.0,0.0,14.0,0.0,0.0,81.0,81.0,90.0,84.0,79.0,50.0,70.0,78.0,84.0,79.0,86.0,50.0,78.0
0,0.0,0.0,17.0,0.0,0.0,79.0,87.0,90.0,84.0,74.0,44.0,74.0,74.0,82.0,74.0,87.0,45.0,80.0
0,0.0,0.0,15.0,0.0,0.0,77.0,66.0,82.0,60.0,84.0,65.0,79.0,80.0,82.0,82.0,84.0,54.0,58.0
0,0.0,0.0,3.0,0.0,0.0,76.0,78.0,85.0,78.0,72.0,60.0,75.0,69.0,79.0,75.0,80.0,58.0,65.0
0,0.0,0.0,16.0,0.0,0.0,73.0,58.0,72.0,51.0,88.0,60.0,72.0,84.0,64.0,85.0,64.0,60.0,54.0
0,0.0,0.0,29.0,0.0,0.0,69.0,75.0,85.0,75.0,73.0,54.0,72.0,72.0,70.0,80.0,70.0,45.0,60.0
0,0.0,0.0,75.0,0.0,5.0,86.0,74.0,84.0,69.0,75.0,75.0,80.0,77.0,87.0,82.0,85.0,75.0,65.0
0,0.0,0.0,37.0,0.0,0.0,84.0,70.0,88.0,70.0,92.0,64.0,68.0,87.0,85.0,87.0,85.0,62.0,66.0
0,0.0,0.0,23.0,0.0,0.0,84.0,64.0,68.0,55.0,93.0,88.0,87.0,87.0,75.0,86.0,65.0,78.0,50.0
0,0.0,0.0,37.0,0.0,0.0,83.0,62.0,76.0,66.0,88.0,78.0,82.0,82.0,66.0,80.0,65.0,70.0,51.0
0,0.0,0.0,11.0,0.0,0.0,78.0,64.0,78.0,52.0,96.0,55.0,78.0,87.0,72.0,87.0,66.0,45.0,66.0
0,0.0,0.0,13.0,0.0,0.0,75.0,65.0,82.0,66.0,85.0,52.0,76.0,80.0,81.0,80.0,72.0,55.0,68.0
0,0.0,0.0,0.0,0.0,0.0,68.0,66.0,72.0,62.0,82.0,55.0,70.0,78.0,72.0,78.0,75.0,55.0,65.0
0,0.0,0.0,118.0,3.0,6.0,98.0,85.0,90.0,83.0,77.0,84.0,80.0,75.0,96.0,84.0,93.0,85.0,70.0
0,0.0,0.0,0.0,0.0,0.0,98.0,85.0,90.0,83.0,77.0,84.0,80.0,75.0,96.0,84.0,93.0,85.0,70.0
0,0.0,0.0,50.0,0.0,0.0,84.0,55.0,64.0,53.0,90.0,80.0,84.0,88.0,54.0,92.0,65.0,82.0,55.0
0,0.0,0.0,63.0,0.0,0.0,84.0,63.0,66.0,60.0,86.0,80.0,80.0,86.0,74.0,85.0,78.0,80.0,59.0
0,0.0,0.0,6.0,0.0,0.0,81.0,78.0,85.0,80.0,80.0,50.0,75.0,85.0,83.0,80.0,82.0,48.0,80.0
0,0.0,0.0,27.0,0.0,0.0,80.0,73.0,82.0,74.0,84.0,62.0,77.0,83.0,79.0,79.0,85.0,60.0,56.0
0,0.0,0.0,61.0,0.0,2.0,79.0,64.0,76.0,60.0,88.0,63.0,80.0,84.0,76.0,82.0,72.0,60.0,54.0
0,0.0,0.0,43.0,0.0,0.0,74.0,75.0,72.0,66.0,86.0,48.0,74.0,85.0,76.0,80.0,80.0,46.0,74.0
0,0.0,0.0,4.0,0.0,0.0,68.0,62.0,74.0,65.0,84.0,50.0,70.0,79.0,68.0,79.0,60.0,60.0,45.0
0,0.0,0.0,0.0,0.0,0.0,67.0,68.0,80.0,66.0,76.0,44.0,72.0,82.0,70.0,77.0,75.0,44.0,70.0
0,0.0,0.0,0.0,0.0,0.0,98.0,56.0,82.0,42.0,99.0,90.0,86.0,99.0,69.0,99.0,70.0,85.0,65.0
0,0.0,0.0,0.0,0.0,0.0,97.0,71.0,88.0,68.0,92.0,78.0,78.0,95.0,94.0,95.0,80.0,80.0,66.0
0,0.0,0.0,27.0,0.0,0.0,97.0,71.0,88.0,68.0,92.0,78.0,78.0,95.0,94.0,95.0,80.0,80.0,66.0
