Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PSPC,PCIT,PSRR,PMRR,PDRR,PREL,PJMP,PCOD
0,0.0,0.0,44.0,0.0,0.0,84.0,90.0,93.0,91.0,54.0,88.0,87.0,68.0,87.0,0,0,0,82.0,79.0,0
0,0.0,0.0,35.0,0.0,0.0,77.0,97.0,97.0,97.0,48.0,64.0,80.0,70.0,76.0,0,0,0,66.0,90.0,0
0,0.0,0.0,14.0,0.0,0.0,76.0,90.0,91.0,89.0,50.0,70.0,80.0,74.0,75.0,0,0,0,68.0,84.0,0
0,0.0,0.0,13.0,0.0,0.0,74.0,93.0,94.0,93.0,38.0,69.0,79.0,68.0,72.0,0,0,0,65.0,82.0,0
0,0.0,0.0,2.0,0.0,0.0,92.0,92.0,92.0,91.0,69.0,88.0,92.0,93.0,86.0,0,0,0,88.0,96.0,0
0,0.0,0.0,59.0,1.0,5.0,92.0,92.0,92.0,91.0,69.0,88.0,92.0,93.0,86.0,0,0,0,88.0,96.0,0
0,0.0,0.0,42.0,0.0,1.0,92.0,92.0,92.0,91.0,69.0,88.0,92.0,93.0,86.0,0,0,0,88.0,96.0,0
0,0.0,0.0,78.0,3.0,6.0,91.0,97.0,94.0,94.0,78.0,68.0,86.0,97.0,87.0,0,0,0,94.0,98.0,0
0,0.0,0.0,19.0,0.0,0.0,87.0,94.0,96.0,94.0,42.0,85.0,89.0,74.0,84.0,0,0,0,82.0,77.0,0
0,0.0,0.0,0.0,0.0,0.0,84.0,89.0,91.0,90.0,62.0,80.0,89.0,70.0,84.0,0,0,0,78.0,86.0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,92.0,94.0,93.0,44.0,47.0,80.0,66.0,77.0,0,0,0,52.0,82.0,0
0,0.0,0.0,69.0,0.0,0.0,83.0,90.0,88.0,86.0,54.0,86.0,87.0,74.0,80.0,0,0,0,83.0,84.0,0
0,0.0,0.0,16.0,0.0,0.0,82.0,93.0,92.0,90.0,55.0,75.0,84.0,87.0,77.0,0,0,0,78.0,97.0,0
0,0.0,0.0,1.0,0.0,0.0,82.0,93.0,92.0,90.0,55.0,75.0,84.0,87.0,77.0,0,0,0,78.0,97.0,0
0,0.0,0.0,78.0,0.0,3.0,80.0,86.0,85.0,83.0,68.0,82.0,84.0,72.0,84.0,0,0,0,75.0,87.0,0
0,0.0,0.0,35.0,0.0,1.0,79.0,93.0,94.0,92.0,55.0,71.0,83.0,72.0,74.0,0,0,0,74.0,93.0,0
0,0.0,0.0,14.0,0.0,0.0,77.0,87.0,90.0,88.0,68.0,75.0,81.0,78.0,74.0,0,0,0,76.0,90.0,0
0,0.0,0.0,44.0,0.0,0.0,77.0,92.0,93.0,88.0,47.0,75.0,80.0,82.0,79.0,0,0,0,75.0,87.0,0
0,0.0,0.0,30.0,0.0,0.0,75.0,89.0,88.0,88.0,58.0,70.0,79.0,62.0,74.0,0,0,0,75.0,88.0,0
0,0.0,0.0,22.0,0.0,0.0,74.0,91.0,91.0,87.0,49.0,75.0,78.0,77.0,79.0,0,0,0,71.0,79.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,85.0,82.0,81.0,65.0,77.0,80.0,82.0,84.0,0,0,0,79.0,85.0,0
0,0.0,0.0,1.0,0.0,0.0,73.0,90.0,89.0,87.0,62.0,66.0,82.0,69.0,70.0,0,0,0,70.0,88.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,89.0,90.0,87.0,68.0,74.0,79.0,69.0,68.0,0,0,0,72.0,66.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,87.0,85.0,86.0,62.0,68.0,80.0,88.0,74.0,0,0,0,74.0,94.0,0
0,0.0,0.0,5.0,0.0,0.0,72.0,86.0,86.0,84.0,64.0,68.0,80.0,77.0,74.0,0,0,0,70.0,87.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,94.0,93.0,86.0,52.0,67.0,79.0,68.0,70.0,0,0,0,66.0,84.0,0
0,0.0,0.0,10.0,0.0,0.0,72.0,94.0,93.0,86.0,52.0,67.0,79.0,68.0,70.0,0,0,0,66.0,84.0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,87.0,85.0,84.0,70.0,60.0,80.0,66.0,72.0,0,0,0,70.0,90.0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,93.0,95.0,92.0,55.0,58.0,75.0,64.0,67.0,0,0,0,68.0,91.0,0
0,0.0,0.0,0.0,0.0,0.0,70.0,93.0,95.0,92.0,55.0,58.0,75.0,64.0,67.0,0,0,0,68.0,91.0,0
0,0.0,0.0,0.0,0.0,0.0,68.0,89.0,85.0,85.0,52.0,44.0,80.0,88.0,72.0,0,0,0,60.0,94.0,0
0,0.0,0.0,1.0,0.0,0.0,67.0,87.0,90.0,93.0,52.0,55.0,77.0,62.0,68.0,0,0,0,64.0,85.0,0
0,0.0,0.0,1.0,0.0,1.0,63.0,85.0,84.0,79.0,50.0,70.0,82.0,55.0,72.0,0,0,0,50.0,73.0,0
0,0.0,0.0,1.0,0.0,0.0,62.0,92.0,94.0,92.0,44.0,44.0,73.0,60.0,64.0,0,0,0,54.0,90.0,0
0,0.0,0.0,66.0,0.0,2.0,93.0,96.0,97.0,93.0,55.0,88.0,90.0,88.0,88.0,0,0,0,95.0,86.0,0
0,0.0,0.0,76.0,0.0,4.0,92.0,93.0,92.0,95.0,56.0,90.0,90.0,84.0,90.0,0,0,0,90.0,93.0,0
0,0.0,0.0,0.0,0.0,0.0,84.0,91.0,90.0,88.0,66.0,74.0,87.0,77.0,85.0,0,0,0,84.0,92.0,0
0,0.0,0.0,0.0,0.0,0.0,84.0,91.0,90.0,88.0,66.0,74.0,87.0,77.0,85.0,0,0,0,84.0,92.0,0
0,0.0,0.0,0.0,0.0,0.0,84.0,91.0,90.0,88.0,66.0,74.0,87.0,77.0,85.0,0,0,0,84.0,92.0,0
0,0.0,0.0,5.0,0.0,0.0,84.0,91.0,90.0,88.0,66.0,74.0,87.0,77.0,85.0,0,0,0,84.0,92.0,0
0,0.0,0.0,42.0,0.0,0.0,84.0,91.0,90.0,88.0,66.0,74.0,87.0,77.0,85.0,0,0,0,84.0,92.0,0
0,0.0,0.0,56.0,0.0,0.0,84.0,91.0,90.0,88.0,66.0,74.0,87.0,77.0,85.0,0,0,0,84.0,92.0,0
0,0.0,0.0,46.0,0.0,0.0,84.0,91.0,90.0,88.0,66.0,74.0,87.0,77.0,85.0,0,0,0,84.0,92.0,0
0,0.0,0.0,73.0,0.0,1.0,78.0,92.0,93.0,92.0,65.0,60.0,82.0,68.0,82.0,0,0,0,75.0,82.0,0
0,0.0,0.0,0.0,0.0,0.0,76.0,88.0,86.0,84.0,64.0,69.0,82.0,82.0,78.0,0,0,0,70.0,94.0,0
0,0.0,0.0,0.0,0.0,0.0,96.0,95.0,94.0,93.0,80.0,87.0,90.0,94.0,92.0,0,0,0,97.0,96.0,0
0,0.0,0.0,94.0,2.0,7.0,96.0,95.0,94.0,93.0,80.0,87.0,90.0,94.0,92.0,0,0,0,97.0,96.0,0
0,0.0,0.0,37.0,0.0,0.0,80.0,88.0,86.0,85.0,62.0,80.0,86.0,74.0,85.0,0,0,0,78.0,83.0,0
0,0.0,0.0,0.0,0.0,0.0,78.0,96.0,95.0,87.0,46.0,77.0,80.0,76.0,70.0,0,0,0,74.0,88.0,0
0,0.0,0.0,30.0,1.0,1.0,76.0,92.0,92.0,91.0,64.0,66.0,79.0,85.0,68.0,0,0,0,72.0,93.0,0
0,0.0,0.0,7.0,0.0,0.0,70.0,90.0,92.0,86.0,55.0,65.0,78.0,65.0,70.0,0,0,0,68.0,85.0,0
0,0.0,0.0,116.0,1.0,6.0,97.0,91.0,95.0,93.0,58.0,95.0,97.0,89.0,94.0,0,0,0,92.0,88.0,0
0,0.0,0.0,123.0,3.0,8.0,94.0,92.0,91.0,92.0,48.0,95.0,97.0,84.0,91.0,0,0,0,82.0,84.0,0
0,0.0,0.0,16.0,0.0,0.0,80.0,94.0,95.0,92.0,55.0,66.0,82.0,77.0,80.0,0,0,0,78.0,85.0,0
0,0.0,0.0,10.0,0.0,0.0,75.0,92.0,93.0,88.0,61.0,65.0,80.0,78.0,70.0,0,0,0,66.0,93.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,92.0,85.0,88.0,66.0,58.0,79.0,80.0,70.0,0,0,0,74.0,93.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,92.0,85.0,88.0,66.0,58.0,79.0,80.0,70.0,0,0,0,74.0,93.0,0
0,0.0,0.0,54.0,0.0,0.0,70.0,93.0,91.0,90.0,65.0,35.0,80.0,80.0,74.0,0,0,0,55.0,95.0,0
0,0.0,0.0,33.0,0.0,0.0,86.0,91.0,93.0,92.0,64.0,78.0,84.0,88.0,82.0,0,0,0,85.0,96.0,0
0,0.0,0.0,69.0,0.0,0.0,83.0,90.0,91.0,90.0,70.0,75.0,82.0,88.0,82.0,0,0,0,82.0,95.0,0
0,0.0,0.0,23.0,0.0,0.0,83.0,90.0,91.0,90.0,70.0,75.0,82.0,88.0,82.0,0,0,0,82.0,95.0,0
0,0.0,0.0,41.0,0.0,0.0,81.0,95.0,95.0,94.0,45.0,82.0,80.0,80.0,77.0,0,0,0,72.0,81.0,0
0,0.0,0.0,8.0,0.0,0.0,78.0,96.0,96.0,94.0,54.0,69.0,76.0,79.0,70.0,0,0,0,75.0,89.0,0
0,0.0,0.0,22.0,0.0,0.0,77.0,93.0,90.0,92.0,66.0,68.0,80.0,94.0,66.0,0,0,0,67.0,96.0,0
0,0.0,0.0,9.0,0.0,0.0,77.0,93.0,90.0,92.0,66.0,68.0,80.0,94.0,66.0,0,0,0,67.0,96.0,0
0,0.0,0.0,2.0,0.0,0.0,71.0,94.0,90.0,90.0,51.0,48.0,78.0,80.0,74.0,0,0,0,68.0,90.0,0
0,0.0,0.0,2.0,0.0,0.0,70.0,93.0,94.0,92.0,48.0,55.0,77.0,66.0,66.0,0,0,0,60.0,94.0,0
0,0.0,0.0,50.0,0.0,1.0,90.0,93.0,92.0,92.0,79.0,77.0,86.0,92.0,90.0,0,0,0,92.0,94.0,0
0,0.0,0.0,4.0,0.0,0.0,77.0,94.0,93.0,92.0,57.0,69.0,83.0,70.0,70.0,0,0,0,64.0,87.0,0
0,0.0,0.0,2.0,0.0,0.0,76.0,91.0,89.0,90.0,64.0,66.0,81.0,72.0,73.0,0,0,0,74.0,90.0,0
0,0.0,0.0,1.0,0.0,0.0,75.0,94.0,95.0,92.0,48.0,54.0,80.0,72.0,78.0,0,0,0,78.0,95.0,0
0,0.0,0.0,0.0,0.0,0.0,75.0,88.0,85.0,88.0,72.0,56.0,83.0,74.0,82.0,0,0,0,77.0,89.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,88.0,86.0,90.0,49.0,54.0,81.0,75.0,79.0,0,0,0,66.0,88.0,0
0,0.0,0.0,22.0,0.0,0.0,84.0,86.0,84.0,84.0,69.0,85.0,87.0,88.0,88.0,0,0,0,80.0,92.0,0
0,0.0,0.0,0.0,0.0,0.0,82.0,98.0,99.0,99.0,51.0,66.0,82.0,74.0,74.0,0,0,0,80.0,88.0,0
0,0.0,0.0,12.0,0.0,0.0,72.0,87.0,87.0,87.0,60.0,63.0,82.0,78.0,62.0,0,0,0,68.0,86.0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,87.0,88.0,86.0,48.0,64.0,80.0,68.0,70.0,0,0,0,62.0,83.0,0
0,0.0,0.0,3.0,0.0,0.0,68.0,87.0,85.0,87.0,52.0,60.0,78.0,72.0,71.0,0,0,0,68.0,88.0,0
0,0.0,0.0,32.0,0.0,0.0,85.0,97.0,98.0,94.0,52.0,84.0,82.0,88.0,78.0,0,0,0,86.0,84.0,0
0,0.0,0.0,33.0,0.0,1.0,83.0,90.0,91.0,92.0,52.0,70.0,88.0,95.0,80.0,0,0,0,77.0,95.0,0
0,0.0,0.0,22.0,0.0,0.0,81.0,89.0,92.0,92.0,48.0,79.0,85.0,69.0,82.0,0,0,0,78.0,76.0,0
0,0.0,0.0,18.0,0.0,0.0,77.0,90.0,88.0,86.0,70.0,72.0,79.0,77.0,75.0,0,0,0,85.0,88.0,0
0,0.0,0.0,3.0,0.0,0.0,76.0,93.0,96.0,94.0,52.0,55.0,82.0,85.0,76.0,0,0,0,68.0,88.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,94.0,95.0,94.0,52.0,35.0,82.0,79.0,72.0,0,0,0,55.0,93.0,0
0,0.0,0.0,124.0,4.0,6.0,99.0,98.0,92.0,93.0,56.0,93.0,97.0,99.0,88.0,0,0,0,97.0,100.0,0
0,0.0,0.0,0.0,0.0,0.0,94.0,93.0,99.0,96.0,60.0,87.0,92.0,70.0,95.0,0,0,0,95.0,80.0,0
0,0.0,0.0,42.0,0.0,0.0,82.0,89.0,90.0,90.0,45.0,83.0,87.0,74.0,79.0,0,0,0,77.0,84.0,0
0,0.0,0.0,2.0,0.0,0.0,78.0,93.0,91.0,92.0,50.0,65.0,82.0,84.0,76.0,0,0,0,74.0,88.0,0
0,0.0,0.0,13.0,0.0,0.0,74.0,92.0,91.0,88.0,64.0,66.0,79.0,78.0,62.0,0,0,0,74.0,92.0,0
0,0.0,0.0,7.0,0.0,0.0,68.0,90.0,89.0,87.0,49.0,58.0,79.0,73.0,66.0,0,0,0,66.0,81.0,0
0,0.0,0.0,72.0,0.0,0.0,94.0,87.0,90.0,88.0,72.0,92.0,94.0,95.0,97.0,0,0,0,92.0,94.0,0
0,0.0,0.0,0.0,0.0,0.0,81.0,91.0,93.0,91.0,47.0,85.0,85.0,70.0,72.0,0,0,0,74.0,80.0,0
0,0.0,0.0,0.0,0.0,0.0,79.0,93.0,95.0,94.0,46.0,78.0,83.0,68.0,72.0,0,0,0,74.0,83.0,0
0,0.0,0.0,26.0,0.0,0.0,77.0,92.0,94.0,92.0,61.0,60.0,80.0,79.0,75.0,0,0,0,78.0,89.0,0
0,0.0,0.0,36.0,0.0,0.0,76.0,98.0,98.0,95.0,54.0,82.0,74.0,70.0,68.0,0,0,0,72.0,83.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,88.0,90.0,87.0,54.0,66.0,80.0,84.0,75.0,0,0,0,74.0,88.0,0
0,0.0,0.0,1.0,0.0,0.0,68.0,90.0,88.0,90.0,50.0,46.0,76.0,88.0,72.0,0,0,0,60.0,95.0,0
0,0.0,0.0,70.0,0.0,0.0,96.0,93.0,90.0,94.0,72.0,88.0,92.0,98.0,90.0,0,0,0,99.0,98.0,0
0,0.0,0.0,69.0,0.0,0.0,86.0,88.0,86.0,85.0,65.0,94.0,88.0,78.0,88.0,0,0,0,87.0,86.0,0
0,0.0,0.0,30.0,0.0,0.0,83.0,93.0,94.0,92.0,56.0,70.0,85.0,74.0,80.0,0,0,0,80.0,86.0,0
0,0.0,0.0,0.0,0.0,0.0,83.0,93.0,94.0,92.0,56.0,70.0,85.0,74.0,80.0,0,0,0,80.0,86.0,0
0,0.0,0.0,0.0,0.0,0.0,83.0,93.0,94.0,92.0,56.0,70.0,85.0,74.0,80.0,0,0,0,80.0,86.0,0
0,0.0,0.0,21.0,0.0,0.0,83.0,93.0,94.0,92.0,56.0,70.0,85.0,74.0,80.0,0,0,0,80.0,86.0,0
0,0.0,0.0,0.0,0.0,0.0,83.0,93.0,94.0,92.0,56.0,70.0,85.0,74.0,80.0,0,0,0,80.0,86.0,0
0,0.0,0.0,23.0,0.0,1.0,83.0,93.0,94.0,92.0,56.0,70.0,85.0,74.0,80.0,0,0,0,80.0,86.0,0
0,0.0,0.0,22.0,0.0,0.0,78.0,92.0,92.0,94.0,52.0,56.0,82.0,93.0,75.0,0,0,0,70.0,97.0,0
0,0.0,0.0,5.0,0.0,1.0,74.0,87.0,86.0,85.0,60.0,72.0,80.0,88.0,72.0,0,0,0,72.0,85.0,0
0,0.0,0.0,4.0,0.0,0.0,72.0,95.0,96.0,96.0,37.0,58.0,78.0,72.0,66.0,0,0,0,68.0,90.0,0
0,0.0,0.0,17.0,0.0,0.0,70.0,94.0,88.0,88.0,62.0,55.0,77.0,68.0,68.0,0,0,0,64.0,88.0,0
0,0.0,0.0,68.0,0.0,1.0,91.0,97.0,96.0,93.0,53.0,87.0,91.0,90.0,95.0,0,0,0,85.0,87.0,0
0,0.0,0.0,51.0,0.0,0.0,89.0,89.0,92.0,89.0,58.0,87.0,93.0,84.0,94.0,0,0,0,84.0,88.0,0
0,0.0,0.0,17.0,0.0,0.0,76.0,90.0,92.0,93.0,65.0,78.0,80.0,72.0,69.0,0,0,0,68.0,90.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,92.0,90.0,93.0,56.0,58.0,78.0,79.0,70.0,0,0,0,66.0,92.0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,90.0,85.0,85.0,60.0,50.0,82.0,78.0,74.0,0,0,0,62.0,92.0,0
0,0.0,0.0,10.0,0.0,0.0,69.0,92.0,95.0,95.0,54.0,54.0,76.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,40.0,0.0,1.0,87.0,91.0,90.0,88.0,66.0,82.0,87.0,92.0,87.0,0,0,0,84.0,92.0,0
0,0.0,0.0,16.0,0.0,0.0,82.0,89.0,92.0,93.0,57.0,82.0,86.0,79.0,74.0,0,0,0,78.0,92.0,0
0,0.0,0.0,8.0,0.0,0.0,76.0,94.0,96.0,88.0,55.0,69.0,79.0,80.0,71.0,0,0,0,68.0,89.0,0
0,0.0,0.0,9.0,0.0,0.0,72.0,95.0,96.0,94.0,48.0,50.0,78.0,79.0,74.0,0,0,0,60.0,90.0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,90.0,91.0,92.0,56.0,58.0,78.0,68.0,75.0,0,0,0,58.0,92.0,0
0,0.0,0.0,0.0,0.0,0.0,69.0,95.0,96.0,96.0,48.0,34.0,78.0,72.0,74.0,0,0,0,60.0,95.0,0
0,0.0,0.0,0.0,0.0,0.0,87.0,96.0,95.0,87.0,46.0,85.0,87.0,85.0,84.0,0,0,0,88.0,84.0,0
0,0.0,0.0,25.0,0.0,0.0,87.0,96.0,95.0,87.0,46.0,85.0,87.0,85.0,84.0,0,0,0,88.0,84.0,0
0,0.0,0.0,1.0,0.0,0.0,86.0,91.0,92.0,92.0,58.0,83.0,88.0,85.0,82.0,0,0,0,82.0,92.0,0
0,0.0,0.0,0.0,0.0,0.0,86.0,91.0,92.0,92.0,58.0,83.0,88.0,85.0,82.0,0,0,0,82.0,92.0,0
0,0.0,0.0,11.0,0.0,0.0,86.0,91.0,92.0,92.0,58.0,83.0,88.0,85.0,82.0,0,0,0,82.0,92.0,0
0,0.0,0.0,2.0,0.0,0.0,86.0,91.0,92.0,92.0,58.0,83.0,88.0,85.0,82.0,0,0,0,82.0,92.0,0
0,0.0,0.0,20.0,0.0,0.0,86.0,91.0,92.0,92.0,58.0,83.0,88.0,85.0,82.0,0,0,0,82.0,92.0,0
0,0.0,0.0,75.0,0.0,3.0,78.0,97.0,98.0,97.0,44.0,60.0,80.0,76.0,77.0,0,0,0,60.0,90.0,0
0,0.0,0.0,29.0,0.0,0.0,76.0,88.0,86.0,88.0,56.0,72.0,82.0,82.0,78.0,0,0,0,78.0,87.0,0
0,0.0,0.0,5.0,0.0,0.0,74.0,93.0,93.0,94.0,49.0,74.0,81.0,64.0,70.0,0,0,0,60.0,70.0,0
0,0.0,0.0,0.0,0.0,0.0,74.0,93.0,93.0,94.0,49.0,74.0,81.0,64.0,70.0,0,0,0,60.0,70.0,0
0,0.0,0.0,0.0,0.0,0.0,74.0,87.0,88.0,83.0,64.0,68.0,82.0,85.0,71.0,0,0,0,68.0,92.0,0
0,0.0,0.0,88.0,0.0,4.0,90.0,87.0,86.0,89.0,77.0,91.0,93.0,70.0,97.0,0,0,0,84.0,84.0,0
0,0.0,0.0,47.0,0.0,0.0,85.0,96.0,96.0,93.0,56.0,82.0,82.0,75.0,78.0,0,0,0,85.0,88.0,0
0,0.0,0.0,1.0,0.0,0.0,80.0,93.0,90.0,93.0,56.0,62.0,85.0,92.0,84.0,0,0,0,72.0,96.0,0
0,0.0,0.0,0.0,0.0,0.0,77.0,94.0,92.0,90.0,52.0,72.0,79.0,74.0,77.0,0,0,0,74.0,91.0,0
0,0.0,0.0,1.0,0.0,0.0,72.0,91.0,93.0,93.0,54.0,57.0,75.0,74.0,76.0,0,0,0,77.0,87.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,88.0,85.0,82.0,52.0,66.0,80.0,80.0,66.0,0,0,0,72.0,91.0,0
0,0.0,0.0,58.0,0.0,1.0,91.0,94.0,94.0,92.0,66.0,87.0,88.0,97.0,87.0,0,0,0,89.0,97.0,0
0,0.0,0.0,77.0,0.0,3.0,89.0,93.0,87.0,87.0,78.0,86.0,89.0,88.0,88.0,0,0,0,92.0,95.0,0
0,0.0,0.0,0.0,0.0,0.0,79.0,90.0,91.0,88.0,44.0,80.0,84.0,66.0,84.0,0,0,0,74.0,84.0,0
0,0.0,0.0,2.0,0.0,0.0,79.0,93.0,95.0,93.0,51.0,66.0,82.0,76.0,82.0,0,0,0,74.0,86.0,0
0,0.0,0.0,13.0,0.0,0.0,73.0,91.0,91.0,89.0,75.0,55.0,80.0,68.0,76.0,0,0,0,66.0,95.0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,90.0,88.0,84.0,63.0,64.0,79.0,72.0,77.0,0,0,0,65.0,92.0,0
0,0.0,0.0,101.0,0.0,4.0,85.0,87.0,87.0,90.0,46.0,90.0,92.0,68.0,82.0,0,0,0,78.0,82.0,0
0,0.0,0.0,26.0,0.0,0.0,82.0,92.0,93.0,86.0,55.0,79.0,87.0,81.0,80.0,0,0,0,80.0,87.0,0
0,0.0,0.0,18.0,0.0,0.0,82.0,89.0,92.0,90.0,62.0,80.0,88.0,78.0,78.0,0,0,0,78.0,84.0,0
0,0.0,0.0,9.0,0.0,0.0,77.0,94.0,93.0,92.0,54.0,66.0,82.0,82.0,73.0,0,0,0,70.0,92.0,0
0,0.0,0.0,35.0,0.0,0.0,73.0,93.0,94.0,90.0,42.0,60.0,80.0,82.0,66.0,0,0,0,68.0,92.0,0
0,0.0,0.0,21.0,0.0,0.0,71.0,92.0,90.0,93.0,46.0,42.0,77.0,84.0,74.0,0,0,0,68.0,96.0,0
0,0.0,0.0,54.0,0.0,0.0,87.0,88.0,92.0,94.0,46.0,93.0,90.0,70.0,82.0,0,0,0,80.0,79.0,0
0,0.0,0.0,52.0,0.0,0.0,87.0,92.0,93.0,93.0,52.0,84.0,86.0,77.0,85.0,0,0,0,82.0,84.0,0
0,0.0,0.0,45.0,0.0,0.0,83.0,92.0,93.0,93.0,50.0,78.0,81.0,82.0,81.0,0,0,0,82.0,93.0,0
0,0.0,0.0,10.0,0.0,0.0,73.0,87.0,88.0,92.0,58.0,68.0,79.0,69.0,75.0,0,0,0,70.0,92.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,90.0,92.0,88.0,92.0,54.0,79.0,64.0,74.0,0,0,0,68.0,90.0,0
0,0.0,0.0,1.0,0.0,0.0,69.0,88.0,86.0,89.0,64.0,55.0,77.0,74.0,70.0,0,0,0,66.0,90.0,0
0,0.0,0.0,99.0,1.0,7.0,94.0,93.0,91.0,93.0,55.0,92.0,97.0,80.0,81.0,0,0,0,85.0,89.0,0
0,0.0,0.0,0.0,0.0,0.0,82.0,87.0,85.0,84.0,63.0,86.0,84.0,91.0,78.0,0,0,0,80.0,90.0,0
0,0.0,0.0,20.0,0.0,0.0,78.0,90.0,91.0,91.0,52.0,77.0,85.0,69.0,70.0,0,0,0,75.0,86.0,0
0,0.0,0.0,21.0,0.0,0.0,76.0,96.0,97.0,97.0,50.0,55.0,80.0,72.0,74.0,0,0,0,66.0,90.0,0
0,0.0,0.0,3.0,0.0,0.0,75.0,92.0,92.0,92.0,52.0,50.0,80.0,80.0,80.0,0,0,0,70.0,94.0,0
0,0.0,0.0,0.0,0.0,0.0,71.0,87.0,86.0,84.0,48.0,66.0,82.0,66.0,74.0,0,0,0,65.0,77.0,0
0,0.0,0.0,29.0,1.0,2.0,71.0,96.0,96.0,96.0,45.0,64.0,76.0,70.0,60.0,0,0,0,66.0,70.0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,91.0,92.0,93.0,41.0,57.0,78.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,91.0,92.0,93.0,41.0,57.0,78.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,91.0,92.0,93.0,41.0,57.0,78.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,52.0,0.0,1.0,66.0,91.0,92.0,93.0,41.0,57.0,78.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,4.0,0.0,0.0,66.0,91.0,92.0,93.0,41.0,57.0,78.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,78.0,0.0,0.0,88.0,97.0,97.0,94.0,48.0,88.0,88.0,77.0,82.0,0,0,0,92.0,86.0,0
0,0.0,0.0,43.0,0.0,0.0,80.0,87.0,86.0,87.0,46.0,88.0,86.0,68.0,76.0,0,0,0,77.0,82.0,0
0,0.0,0.0,5.0,0.0,0.0,79.0,88.0,88.0,85.0,68.0,76.0,84.0,84.0,79.0,0,0,0,80.0,93.0,0
0,0.0,0.0,22.0,0.0,0.0,78.0,86.0,87.0,87.0,66.0,75.0,80.0,74.0,78.0,0,0,0,80.0,91.0,0
0,0.0,0.0,38.0,0.0,0.0,77.0,91.0,91.0,90.0,66.0,58.0,80.0,87.0,73.0,0,0,0,74.0,95.0,0
0,0.0,0.0,32.0,0.0,0.0,73.0,97.0,97.0,96.0,46.0,44.0,80.0,70.0,77.0,0,0,0,72.0,90.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,97.0,97.0,96.0,46.0,44.0,80.0,70.0,77.0,0,0,0,72.0,90.0,0
0,0.0,0.0,0.0,0.0,0.0,64.0,87.0,91.0,92.0,58.0,56.0,70.0,0.0,0.0,0,0,0,0.0,0.0,0
0,0.0,0.0,11.0,0.0,0.0,80.0,91.0,90.0,90.0,56.0,79.0,85.0,70.0,82.0,0,0,0,75.0,88.0,0
0,0.0,0.0,17.0,0.0,0.0,80.0,91.0,90.0,90.0,56.0,79.0,85.0,70.0,82.0,0,0,0,75.0,88.0,0
0,0.0,0.0,25.0,0.0,0.0,80.0,89.0,91.0,89.0,67.0,79.0,84.0,68.0,80.0,0,0,0,74.0,94.0,0
0,0.0,0.0,10.0,0.0,0.0,79.0,90.0,91.0,89.0,54.0,77.0,83.0,80.0,79.0,0,0,0,77.0,82.0,0
0,0.0,0.0,33.0,0.0,0.0,77.0,90.0,87.0,86.0,65.0,74.0,78.0,78.0,80.0,0,0,0,79.0,88.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,93.0,95.0,95.0,49.0,59.0,79.0,74.0,73.0,0,0,0,63.0,82.0,0
0,0.0,0.0,0.0,0.0,0.0,73.0,93.0,95.0,95.0,49.0,59.0,79.0,74.0,73.0,0,0,0,63.0,82.0,0
0,0.0,0.0,7.0,0.0,0.0,72.0,93.0,92.0,94.0,44.0,49.0,78.0,78.0,71.0,0,0,0,60.0,90.0,0
0,0.0,0.0,0.0,0.0,0.0,72.0,85.0,80.0,80.0,74.0,64.0,78.0,88.0,70.0,0,0,0,70.0,94.0,0
0,0.0,0.0,38.0,0.0,0.0,72.0,85.0,80.0,80.0,74.0,64.0,78.0,88.0,70.0,0,0,0,70.0,94.0,0
