Height,Weight,Age,wAV,AP1,PB,POVR,PSPD,PACC,PAGI,PSTR,PAWR,PCTH,PMCV,PZCV,PPRS,PPRC,PJMP,PHTP
0,0.0,0.0,5.0,0.0,0.0,66.0,82.0,81.0,79.0,55.0,61.0,55.0,0.0,0.0,0.0,0.0,72.0,0.0
0,0.0,0.0,12.0,0.0,0.0,66.0,88.0,82.0,88.0,46.0,60.0,58.0,0.0,0.0,0.0,0.0,78.0,0.0
0,0.0,0.0,14.0,0.0,0.0,66.0,83.0,82.0,83.0,48.0,65.0,58.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,18.0,0.0,0.0,66.0,83.0,82.0,83.0,48.0,65.0,58.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,8.0,0.0,0.0,66.0,88.0,87.0,84.0,50.0,51.0,55.0,0.0,0.0,0.0,0.0,88.0,0.0
0,0.0,0.0,0.0,0.0,0.0,66.0,83.0,75.0,83.0,48.0,64.0,57.0,0.0,0.0,0.0,0.0,84.0,0.0
0,0.0,0.0,6.0,0.0,0.0,66.0,85.0,84.0,77.0,58.0,53.0,60.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,8.0,0.0,0.0,66.0,79.0,79.0,77.0,56.0,62.0,55.0,0.0,0.0,0.0,0.0,69.0,0.0
0,0.0,0.0,39.0,0.0,0.0,66.0,85.0,80.0,84.0,49.0,60.0,58.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,0.0,0.0,0.0,66.0,83.0,82.0,81.0,48.0,58.0,60.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,0.0,0.0,0.0,66.0,88.0,86.0,85.0,51.0,54.0,60.0,0.0,0.0,0.0,0.0,78.0,0.0
0,0.0,0.0,0.0,0.0,0.0,66.0,88.0,92.0,85.0,54.0,45.0,64.0,0.0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,22.0,0.0,0.0,66.0,82.0,83.0,80.0,60.0,57.0,52.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,4.0,0.0,0.0,66.0,86.0,87.0,81.0,50.0,55.0,59.0,0.0,0.0,0.0,0.0,90.0,0.0
0,0.0,0.0,3.0,0.0,0.0,65.0,81.0,80.0,79.0,55.0,59.0,59.0,0.0,0.0,0.0,0.0,72.0,0.0
0,0.0,0.0,17.0,0.0,0.0,65.0,89.0,87.0,84.0,42.0,49.0,62.0,0.0,0.0,0.0,0.0,84.0,0.0
0,0.0,0.0,10.0,0.0,0.0,65.0,86.0,90.0,90.0,43.0,52.0,62.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,0.0,0.0,0.0,65.0,87.0,82.0,83.0,47.0,60.0,50.0,0.0,0.0,0.0,0.0,90.0,0.0
0,0.0,0.0,0.0,0.0,0.0,65.0,80.0,78.0,80.0,58.0,60.0,55.0,0.0,0.0,0.0,0.0,74.0,0.0
0,0.0,0.0,49.0,0.0,0.0,65.0,89.0,87.0,84.0,44.0,51.0,56.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,9.0,0.0,0.0,65.0,89.0,87.0,84.0,44.0,51.0,56.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,5.0,0.0,0.0,65.0,89.0,87.0,84.0,44.0,51.0,56.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,0.0,0.0,0.0,65.0,92.0,93.0,81.0,42.0,50.0,56.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,4.0,0.0,0.0,65.0,90.0,86.0,82.0,47.0,50.0,55.0,0.0,0.0,0.0,0.0,90.0,0.0
0,0.0,0.0,4.0,0.0,0.0,65.0,87.0,87.0,83.0,44.0,54.0,62.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,0.0,0.0,0.0,65.0,85.0,82.0,83.0,47.0,60.0,50.0,0.0,0.0,0.0,0.0,90.0,0.0
0,0.0,0.0,0.0,0.0,0.0,65.0,86.0,85.0,84.0,46.0,55.0,60.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,5.0,0.0,0.0,65.0,86.0,85.0,84.0,46.0,55.0,60.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,2.0,0.0,0.0,65.0,86.0,85.0,84.0,46.0,55.0,60.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,17.0,0.0,0.0,65.0,83.0,82.0,79.0,57.0,57.0,66.0,0.0,0.0,0.0,0.0,72.0,0.0
0,0.0,0.0,66.0,1.0,2.0,65.0,90.0,88.0,82.0,51.0,49.0,56.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,25.0,0.0,0.0,64.0,83.0,82.0,82.0,51.0,57.0,55.0,0.0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,3.0,0.0,0.0,64.0,82.0,82.0,83.0,58.0,57.0,50.0,0.0,0.0,0.0,0.0,70.0,0.0
0,0.0,0.0,0.0,0.0,0.0,64.0,84.0,82.0,85.0,46.0,53.0,66.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,1.0,0.0,0.0,64.0,83.0,84.0,78.0,45.0,60.0,55.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,7.0,0.0,0.0,64.0,79.0,80.0,81.0,59.0,53.0,58.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,10.0,0.0,0.0,64.0,87.0,88.0,85.0,54.0,55.0,52.0,0.0,0.0,0.0,0.0,79.0,0.0
0,0.0,0.0,27.0,0.0,0.0,64.0,82.0,82.0,79.0,53.0,57.0,61.0,0.0,0.0,0.0,0.0,74.0,0.0
0,0.0,0.0,4.0,0.0,0.0,64.0,85.0,82.0,86.0,45.0,49.0,62.0,0.0,0.0,0.0,0.0,91.0,0.0
0,0.0,0.0,21.0,0.0,1.0,64.0,93.0,86.0,84.0,41.0,55.0,60.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,6.0,0.0,0.0,64.0,79.0,80.0,78.0,58.0,57.0,55.0,0.0,0.0,0.0,0.0,70.0,0.0
0,0.0,0.0,42.0,0.0,0.0,64.0,84.0,85.0,80.0,43.0,57.0,60.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,0.0,0.0,0.0,63.0,85.0,84.0,83.0,46.0,58.0,55.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,2.0,0.0,0.0,63.0,86.0,85.0,87.0,49.0,47.0,57.0,0.0,0.0,0.0,0.0,88.0,0.0
0,0.0,0.0,3.0,0.0,0.0,63.0,84.0,81.0,77.0,41.0,64.0,56.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,5.0,0.0,0.0,63.0,89.0,86.0,80.0,49.0,55.0,54.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,18.0,0.0,0.0,63.0,80.0,79.0,77.0,49.0,55.0,63.0,0.0,0.0,0.0,0.0,84.0,0.0
0,0.0,0.0,0.0,0.0,0.0,63.0,78.0,79.0,74.0,55.0,62.0,54.0,0.0,0.0,0.0,0.0,78.0,0.0
0,0.0,0.0,0.0,0.0,0.0,63.0,81.0,82.0,78.0,48.0,62.0,49.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,0.0,0.0,0.0,63.0,83.0,82.0,81.0,44.0,55.0,58.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,2.0,0.0,0.0,63.0,86.0,87.0,88.0,47.0,51.0,55.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,4.0,0.0,0.0,63.0,87.0,84.0,82.0,46.0,53.0,59.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,9.0,0.0,0.0,63.0,77.0,75.0,70.0,61.0,62.0,52.0,0.0,0.0,0.0,0.0,70.0,0.0
0,0.0,0.0,0.0,0.0,0.0,62.0,87.0,88.0,87.0,53.0,47.0,54.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,10.0,0.0,0.0,62.0,85.0,84.0,81.0,47.0,51.0,57.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,14.0,0.0,0.0,62.0,87.0,85.0,84.0,45.0,46.0,60.0,0.0,0.0,0.0,0.0,79.0,0.0
0,0.0,0.0,53.0,0.0,0.0,62.0,91.0,91.0,85.0,51.0,40.0,53.0,0.0,0.0,0.0,0.0,86.0,0.0
0,0.0,0.0,3.0,0.0,0.0,62.0,88.0,88.0,87.0,42.0,49.0,57.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,0.0,0.0,0.0,62.0,83.0,79.0,78.0,46.0,60.0,54.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,0.0,0.0,0.0,62.0,83.0,88.0,80.0,42.0,56.0,55.0,0.0,0.0,0.0,0.0,74.0,0.0
0,0.0,0.0,6.0,0.0,0.0,62.0,87.0,82.0,79.0,41.0,60.0,51.0,0.0,0.0,0.0,0.0,78.0,0.0
0,0.0,0.0,4.0,0.0,0.0,62.0,80.0,81.0,77.0,55.0,54.0,53.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,6.0,0.0,0.0,62.0,82.0,89.0,80.0,60.0,51.0,54.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,16.0,0.0,0.0,61.0,90.0,88.0,84.0,45.0,48.0,53.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,6.0,0.0,0.0,61.0,82.0,82.0,78.0,55.0,54.0,54.0,0.0,0.0,0.0,0.0,77.0,0.0
0,0.0,0.0,6.0,0.0,0.0,61.0,82.0,79.0,79.0,41.0,54.0,68.0,0.0,0.0,0.0,0.0,71.0,0.0
0,0.0,0.0,19.0,0.0,0.0,61.0,82.0,79.0,79.0,41.0,54.0,68.0,0.0,0.0,0.0,0.0,71.0,0.0
0,0.0,0.0,0.0,0.0,0.0,61.0,85.0,81.0,79.0,49.0,49.0,60.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,0.0,0.0,0.0,61.0,82.0,84.0,80.0,54.0,50.0,59.0,0.0,0.0,0.0,0.0,79.0,0.0
0,0.0,0.0,0.0,0.0,0.0,61.0,80.0,73.0,74.0,48.0,72.0,50.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,0.0,0.0,0.0,60.0,82.0,81.0,77.0,54.0,51.0,50.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,0.0,0.0,0.0,60.0,85.0,81.0,82.0,49.0,50.0,54.0,0.0,0.0,0.0,0.0,85.0,0.0
0,0.0,0.0,9.0,0.0,0.0,60.0,80.0,76.0,81.0,49.0,49.0,64.0,0.0,0.0,0.0,0.0,79.0,0.0
0,0.0,0.0,1.0,0.0,0.0,60.0,80.0,76.0,81.0,49.0,49.0,64.0,0.0,0.0,0.0,0.0,79.0,0.0
0,0.0,0.0,1.0,0.0,0.0,60.0,88.0,84.0,81.0,45.0,50.0,55.0,0.0,0.0,0.0,0.0,77.0,0.0
0,0.0,0.0,0.0,0.0,0.0,60.0,85.0,86.0,82.0,48.0,51.0,56.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,0.0,0.0,0.0,60.0,83.0,77.0,77.0,44.0,55.0,53.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,0.0,0.0,0.0,60.0,83.0,79.0,82.0,44.0,53.0,56.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,0.0,0.0,0.0,60.0,83.0,88.0,85.0,42.0,49.0,57.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,5.0,0.0,0.0,59.0,89.0,83.0,83.0,49.0,45.0,50.0,0.0,0.0,0.0,0.0,78.0,0.0
0,0.0,0.0,7.0,0.0,0.0,59.0,75.0,75.0,76.0,51.0,57.0,53.0,0.0,0.0,0.0,0.0,69.0,0.0
0,0.0,0.0,1.0,0.0,0.0,58.0,84.0,82.0,80.0,49.0,45.0,56.0,0.0,0.0,0.0,0.0,84.0,0.0
0,0.0,0.0,0.0,0.0,0.0,58.0,83.0,85.0,80.0,45.0,47.0,55.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,2.0,0.0,0.0,58.0,91.0,90.0,80.0,50.0,35.0,51.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,0.0,0.0,0.0,57.0,84.0,82.0,74.0,50.0,54.0,51.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,0.0,0.0,0.0,57.0,80.0,79.0,70.0,50.0,49.0,47.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,0.0,0.0,0.0,57.0,85.0,83.0,82.0,48.0,47.0,52.0,0.0,0.0,0.0,0.0,77.0,0.0
0,0.0,0.0,0.0,0.0,0.0,56.0,79.0,74.0,73.0,59.0,40.0,59.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,4.0,0.0,0.0,56.0,87.0,86.0,85.0,44.0,48.0,53.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,25.0,0.0,0.0,56.0,74.0,73.0,71.0,55.0,55.0,50.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,0.0,0.0,0.0,55.0,82.0,80.0,74.0,40.0,55.0,47.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,0.0,0.0,0.0,55.0,83.0,81.0,83.0,56.0,49.0,49.0,0.0,0.0,0.0,0.0,67.0,0.0
0,0.0,0.0,2.0,0.0,0.0,55.0,83.0,83.0,83.0,50.0,38.0,54.0,0.0,0.0,0.0,0.0,78.0,0.0
0,0.0,0.0,0.0,0.0,0.0,55.0,77.0,72.0,70.0,49.0,54.0,55.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,0.0,0.0,0.0,55.0,85.0,88.0,81.0,42.0,44.0,48.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,0.0,0.0,0.0,55.0,80.0,82.0,73.0,55.0,45.0,55.0,0.0,0.0,0.0,0.0,79.0,0.0
0,0.0,0.0,0.0,0.0,0.0,54.0,87.0,86.0,95.0,52.0,41.0,55.0,0.0,0.0,0.0,0.0,66.0,0.0
0,0.0,0.0,0.0,0.0,0.0,53.0,78.0,78.0,76.0,58.0,44.0,52.0,0.0,0.0,0.0,0.0,70.0,0.0
0,0.0,0.0,0.0,0.0,0.0,53.0,83.0,83.0,80.0,46.0,40.0,52.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,4.0,0.0,0.0,52.0,88.0,87.0,82.0,39.0,32.0,61.0,0.0,0.0,0.0,0.0,65.0,0.0
0,0.0,0.0,0.0,0.0,0.0,52.0,80.0,78.0,76.0,49.0,42.0,50.0,0.0,0.0,0.0,0.0,70.0,0.0
0,0.0,0.0,0.0,0.0,0.0,52.0,85.0,86.0,82.0,48.0,40.0,45.0,0.0,0.0,0.0,0.0,74.0,0.0
0,0.0,0.0,0.0,0.0,0.0,51.0,81.0,81.0,76.0,40.0,42.0,51.0,0.0,0.0,0.0,0.0,77.0,0.0
0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,72.0,79.0,43.0,45.0,52.0,0.0,0.0,0.0,0.0,72.0,0.0
0,0.0,0.0,4.0,0.0,0.0,50.0,79.0,74.0,71.0,51.0,50.0,48.0,0.0,0.0,0.0,0.0,61.0,0.0
0,0.0,0.0,0.0,0.0,0.0,48.0,74.0,67.0,73.0,55.0,44.0,48.0,0.0,0.0,0.0,0.0,72.0,0.0
0,0.0,0.0,0.0,0.0,0.0,47.0,74.0,70.0,69.0,50.0,42.0,48.0,0.0,0.0,0.0,0.0,63.0,0.0
0,0.0,0.0,0.0,0.0,0.0,46.0,75.0,74.0,71.0,58.0,39.0,50.0,0.0,0.0,0.0,0.0,59.0,0.0
0,0.0,0.0,4.0,0.0,0.0,46.0,75.0,74.0,71.0,58.0,39.0,50.0,0.0,0.0,0.0,0.0,59.0,0.0
0,0.0,0.0,32.0,0.0,0.0,88.0,86.0,88.0,86.0,0.0,80.0,72.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,0.0,0.0,0.0,88.0,86.0,88.0,86.0,0.0,80.0,72.0,0.0,0.0,0.0,0.0,80.0,0.0
0,0.0,0.0,68.0,1.0,5.0,88.0,89.0,92.0,88.0,0.0,72.0,67.0,0.0,0.0,0.0,0.0,90.0,0.0
0,0.0,0.0,33.0,0.0,0.0,85.0,94.0,93.0,92.0,0.0,84.0,65.0,0.0,0.0,0.0,0.0,91.0,0.0
0,0.0,0.0,36.0,0.0,0.0,79.0,87.0,88.0,87.0,0.0,80.0,66.0,0.0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,29.0,0.0,0.0,77.0,87.0,87.0,86.0,0.0,72.0,64.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,6.0,0.0,0.0,67.0,87.0,85.0,85.0,0.0,67.0,51.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,4.0,0.0,0.0,66.0,90.0,86.0,82.0,0.0,52.0,55.0,0.0,0.0,0.0,0.0,90.0,0.0
0,0.0,0.0,0.0,0.0,0.0,58.0,84.0,81.0,77.0,0.0,50.0,56.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,0.0,0.0,0.0,56.0,85.0,84.0,78.0,0.0,44.0,50.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,43.0,0.0,0.0,84.0,86.0,90.0,85.0,0.0,86.0,66.0,0.0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,34.0,0.0,0.0,84.0,87.0,88.0,86.0,0.0,73.0,65.0,0.0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,23.0,0.0,0.0,83.0,88.0,87.0,88.0,0.0,75.0,62.0,0.0,0.0,0.0,0.0,84.0,0.0
0,0.0,0.0,61.0,0.0,3.0,82.0,98.0,98.0,92.0,0.0,60.0,74.0,0.0,0.0,0.0,0.0,90.0,0.0
0,0.0,0.0,0.0,0.0,0.0,80.0,87.0,86.0,87.0,0.0,79.0,62.0,0.0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,26.0,0.0,0.0,80.0,87.0,89.0,86.0,0.0,77.0,62.0,0.0,0.0,0.0,0.0,88.0,0.0
0,0.0,0.0,6.0,0.0,0.0,76.0,90.0,90.0,88.0,0.0,65.0,63.0,0.0,0.0,0.0,0.0,88.0,0.0
0,0.0,0.0,0.0,0.0,0.0,68.0,82.0,77.0,70.0,0.0,73.0,60.0,0.0,0.0,0.0,0.0,91.0,0.0
0,0.0,0.0,21.0,0.0,1.0,64.0,93.0,86.0,84.0,0.0,55.0,60.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,6.0,0.0,0.0,63.0,85.0,84.0,74.0,0.0,51.0,57.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,2.0,0.0,0.0,57.0,85.0,86.0,83.0,0.0,40.0,54.0,0.0,0.0,0.0,0.0,78.0,0.0
0,0.0,0.0,70.0,1.0,3.0,97.0,95.0,98.0,95.0,0.0,94.0,68.0,0.0,0.0,0.0,0.0,97.0,0.0
0,0.0,0.0,102.0,5.0,9.0,97.0,91.0,92.0,91.0,0.0,88.0,80.0,0.0,0.0,0.0,0.0,90.0,0.0
0,0.0,0.0,20.0,0.0,0.0,86.0,91.0,91.0,89.0,0.0,82.0,70.0,0.0,0.0,0.0,0.0,92.0,0.0
0,0.0,0.0,38.0,0.0,0.0,78.0,84.0,82.0,86.0,0.0,85.0,59.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,3.0,0.0,0.0,78.0,84.0,82.0,86.0,0.0,85.0,59.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,0.0,0.0,0.0,78.0,84.0,86.0,83.0,0.0,72.0,57.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,67.0,0.0,4.0,76.0,90.0,88.0,87.0,0.0,72.0,60.0,0.0,0.0,0.0,0.0,84.0,0.0
0,0.0,0.0,9.0,0.0,0.0,69.0,80.0,78.0,82.0,0.0,62.0,63.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,1.0,0.0,0.0,69.0,80.0,78.0,82.0,0.0,62.0,63.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,4.0,0.0,0.0,63.0,87.0,84.0,82.0,0.0,53.0,59.0,0.0,0.0,0.0,0.0,81.0,0.0
0,0.0,0.0,6.0,0.0,0.0,63.0,82.0,80.0,70.0,0.0,61.0,57.0,0.0,0.0,0.0,0.0,64.0,0.0
0,0.0,0.0,4.0,0.0,0.0,54.0,89.0,87.0,82.0,0.0,37.0,61.0,0.0,0.0,0.0,0.0,65.0,0.0
0,0.0,0.0,78.0,1.0,4.0,96.0,85.0,89.0,82.0,0.0,93.0,65.0,0.0,0.0,0.0,0.0,72.0,0.0
0,0.0,0.0,90.0,1.0,5.0,92.0,88.0,88.0,87.0,0.0,97.0,73.0,0.0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,61.0,0.0,1.0,90.0,92.0,94.0,92.0,0.0,79.0,74.0,0.0,0.0,0.0,0.0,95.0,0.0
0,0.0,0.0,20.0,0.0,0.0,84.0,87.0,87.0,86.0,0.0,71.0,66.0,0.0,0.0,0.0,0.0,89.0,0.0
0,0.0,0.0,20.0,0.0,0.0,82.0,85.0,85.0,84.0,0.0,75.0,66.0,0.0,0.0,0.0,0.0,68.0,0.0
0,0.0,0.0,22.0,0.0,0.0,82.0,85.0,86.0,84.0,0.0,68.0,62.0,0.0,0.0,0.0,0.0,79.0,0.0
0,0.0,0.0,49.0,0.0,1.0,73.0,87.0,92.0,86.0,0.0,66.0,66.0,0.0,0.0,0.0,0.0,84.0,0.0
0,0.0,0.0,0.0,0.0,0.0,70.0,87.0,90.0,84.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,5.0,0.0,0.0,70.0,87.0,90.0,84.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,2.0,0.0,0.0,70.0,87.0,90.0,84.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,0.0,0.0,0.0,63.0,91.0,94.0,89.0,0.0,44.0,58.0,0.0,0.0,0.0,0.0,83.0,0.0
0,0.0,0.0,52.0,0.0,0.0,92.0,88.0,90.0,85.0,0.0,90.0,54.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,22.0,0.0,0.0,85.0,90.0,94.0,93.0,0.0,76.0,78.0,0.0,0.0,0.0,0.0,84.0,0.0
0,0.0,0.0,33.0,0.0,0.0,78.0,90.0,92.0,88.0,0.0,72.0,61.0,0.0,0.0,0.0,0.0,84.0,0.0
0,0.0,0.0,44.0,0.0,0.0,77.0,92.0,95.0,96.0,0.0,45.0,76.0,0.0,0.0,0.0,0.0,94.0,0.0
0,0.0,0.0,7.0,0.0,0.0,77.0,87.0,89.0,90.0,0.0,64.0,58.0,0.0,0.0,0.0,0.0,82.0,0.0
0,0.0,0.0,32.0,0.0,0.0,75.0,89.0,85.0,84.0,0.0,69.0,64.0,0.0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,13.0,0.0,0.0,75.0,85.0,85.0,86.0,0.0,66.0,53.0,0.0,0.0,0.0,0.0,89.0,0.0
0,0.0,0.0,10.0,0.0,0.0,74.0,90.0,90.0,86.0,0.0,69.0,58.0,0.0,0.0,0.0,0.0,79.0,0.0
0,0.0,0.0,7.0,0.0,0.0,70.0,78.0,77.0,76.0,0.0,76.0,53.0,0.0,0.0,0.0,0.0,74.0,0.0
0,0.0,0.0,0.0,0.0,0.0,91.0,87.0,88.0,88.0,0.0,88.0,69.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,56.0,1.0,1.0,91.0,87.0,88.0,88.0,0.0,88.0,69.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,37.0,0.0,0.0,84.0,92.0,91.0,89.0,0.0,82.0,69.0,0.0,0.0,0.0,0.0,89.0,0.0
0,0.0,0.0,66.0,1.0,2.0,84.0,90.0,94.0,90.0,0.0,75.0,67.0,0.0,0.0,0.0,0.0,92.0,0.0
0,0.0,0.0,30.0,0.0,1.0,81.0,92.0,92.0,88.0,0.0,70.0,66.0,0.0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,22.0,0.0,0.0,79.0,87.0,87.0,88.0,0.0,75.0,45.0,0.0,0.0,0.0,0.0,84.0,0.0
0,0.0,0.0,6.0,0.0,0.0,75.0,81.0,88.0,80.0,0.0,65.0,54.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,30.0,0.0,1.0,70.0,88.0,91.0,93.0,0.0,50.0,74.0,0.0,0.0,0.0,0.0,88.0,0.0
0,0.0,0.0,0.0,0.0,0.0,69.0,88.0,86.0,80.0,0.0,72.0,50.0,0.0,0.0,0.0,0.0,76.0,0.0
0,0.0,0.0,0.0,0.0,0.0,65.0,85.0,82.0,76.0,0.0,55.0,60.0,0.0,0.0,0.0,0.0,74.0,0.0
0,0.0,0.0,1.0,0.0,0.0,62.0,85.0,86.0,85.0,0.0,56.0,57.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,40.0,0.0,1.0,85.0,88.0,88.0,87.0,0.0,83.0,70.0,0.0,0.0,0.0,0.0,88.0,0.0
0,0.0,0.0,34.0,0.0,0.0,84.0,84.0,87.0,83.0,0.0,87.0,64.0,0.0,0.0,0.0,0.0,70.0,0.0
0,0.0,0.0,45.0,0.0,2.0,81.0,95.0,95.0,85.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,92.0,0.0
0,0.0,0.0,0.0,0.0,0.0,78.0,81.0,79.0,82.0,0.0,81.0,60.0,0.0,0.0,0.0,0.0,88.0,0.0
0,0.0,0.0,17.0,0.0,0.0,78.0,86.0,87.0,85.0,0.0,70.0,56.0,0.0,0.0,0.0,0.0,79.0,0.0
0,0.0,0.0,0.0,0.0,0.0,74.0,89.0,92.0,87.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,87.0,0.0
0,0.0,0.0,0.0,0.0,0.0,73.0,86.0,89.0,90.0,0.0,49.0,70.0,0.0,0.0,0.0,0.0,90.0,0.0
0,0.0,0.0,9.0,0.0,0.0,72.0,88.0,93.0,93.0,0.0,52.0,75.0,0.0,0.0,0.0,0.0,86.0,0.0
0,0.0,0.0,0.0,0.0,0.0,66.0,83.0,83.0,75.0,0.0,64.0,61.0,0.0,0.0,0.0,0.0,73.0,0.0
0,0.0,0.0,22.0,0.0,0.0,66.0,82.0,83.0,80.0,0.0,57.0,52.0,0.0,0.0,0.0,0.0,75.0,0.0
0,0.0,0.0,0.0,0.0,0.0,63.0,86.0,85.0,87.0,0.0,47.0,57.0,0.0,0.0,0.0,0.0,88.0,0.0
0,0.0,0.0,34.0,0.0,0.0,85.0,88.0,87.0,88.0,0.0,84.0,65.0,0.0,0.0,0.0,0.0,92.0,0.0
0,0.0,0.0,0.0,0.0,0.0,85.0,86.0,88.0,87.0,0.0,75.0,78.0,0.0,0.0,0.0,0.0,85.0,0.0
0,0.0,0.0,0.0,0.0,1.0,85.0,83.0,84.0,80.0,0.0,88.0,65.0,0.0,0.0,0.0,0.0,70.0,0.0
0,0.0,0.0,0.0,0.0,1.0,85.0,83.0,84.0,80.0,0.0,88.0,65.0,0.0,0.0,0.0,0.0,70.0,0.0
