Last Name,First Name,College,Rank,Draft Class,Position,Jersey,Height ,Weight,2025 College Year,Awards ,Star Rating,Hometown,Homestate,Race,Photo
Crutchfield,Courtney,Missouri,80,2027,WR,,,,Junior,,,,,,
Mitchell,Davon,Oklahoma,81,2027,TE,,,,Junior,,,,,,
Calhoun,Daniel,Georgia,82,2027,OT,,,,Junior,,,,,,
Evans,Dealyn,Texas A&M,83,2027,DL,,,,Junior,,,,,,
James,Daniel,Cincinnati,84,2027,CB,,,,Junior,,,,,,
Mayo,Darien,Clemson,85,2027,DL,,,,Junior,,,,,,
Jones,Dilin,Wisconsin,86,2027,RB,,,,Junior,,,,,,
Johnson,Dillan,Wisconsin,87,2027,DL,,,,Junior,,,,,,
Baxter,Devon,Michigan,88,2027,EDGE,,,,Junior,,,,,,
Carter,Dontae,Vanderbilt,89,2027,S,,,,Junior,,,,,,
Houston,Eddrick,Ohio State,90,2027,DL,,,,Junior,,,,,,
McKinley,Dominick,LSU,91,2027,DL,,,,Junior,,,,,,
Brown,Elijah,Stanford,92,2027,QB,,,,Junior,,,,,,
Newby,Elijah,USC,93,2027,LB,,,,Junior,,,,,,
Willor Jr.,Ernest,Wisconsin,94,2027,DL,,,,Junior,,,,,,
Mandell,Emerson,Wisconsin,95,2027,IOL,,,,Junior,,,,,,
Brooks,Eugene,Oklahoma,96,2027,IOL,,,,Junior,,,,,,
Johnson,Fred,South Carolina,97,2027,LB,,,,Junior,,,,,,
Westphal,Fletcher,Florida,98,2027,OT,,,,Junior,,,,,,
Williams,Gabe,Virginia Tech,99,2027,LB,,,,Junior,,,,,,
Stover,Garrett,Ohio State,100,2027,LB,,,,Junior,,,,,,
Sexton,Garrett,Penn State,101,2027,OT,,,,Junior,,,,,,
Bair,Gatlin,Oregon,102,2027,WR,,,,Junior,,,,,,
Hejny,Hauss,TCU,103,2027,QB,,,,Junior,,,,,,
Hawkins,Gus,Kansas State,104,2027,OT,,,,Junior,,,,,,
Carreon,Ivan,Oklahoma,105,2027,WR,,,,Junior,,,,,,
Smith,Jacob,Kentucky,106,2027,EDGE,,,,Junior,,,,,,
Davis,Jadyn,Michigan,107,2027,QB,,,,Junior,,,,,,
Merklinger,Jake,Tennessee,108,2027,QB,,,,Junior,,,,,,
Nesta,James,Oklahoma,109,2027,LB,,,,Junior,,,,,,
Peoples,James,Ohio State,110,2027,RB,,,,Junior,,,,,,
Brown,Jaylen,Missouri,111,2027,DL,,,,Junior,,,,,,
Ross,Jayshawn,Alabama,112,2027,EDGE,,,,Junior,,,,,,
Beaman,Jeremiah,Alabama,113,2027,DL,,,,Junior,,,,,,
Johnson,Jericho,Oregon,114,2027,DL,,,,Junior,,,,,,
Smith II,Jerod,Kentucky,115,2027,EDGE,,,,Junior,,,,,,
Melvin,Jeremiah,Wake Forest,116,2027,WR,,,,Junior,,,,,,
Mitchell,Jon,Penn State,117,2027,CB,,,,Junior,,,,,,
Marshall,Jordan,Michigan,118,2027,RB,,,,Junior,,,,,,
Lyle,Jordan,Miami (FL),119,2027,RB,,,,Junior,,,,,,
Trader,Joshisa,Miami (FL),120,2027,WR,,,,Junior,,,,,,
Thomas,Jordan,Georgia,121,2027,DL,,,,Junior,,,,,,
Beasley,Kaleb,Tennessee,122,2027,CB,,,,Junior,,,,,,
Franklin,Kam,Mississippi,123,2027,DL,,,,Junior,,,,,,
Fountain,Kameryn,USC,124,2027,DL,,,,Junior,,,,,,
Young,Kedren,Notre Dame,125,2027,RB,,,,Junior,,,,,,
Mothudi,Kamar,Oregon,126,2027,LB,,,,Junior,,,,,,
Beasley,Koy,Purdue,127,2027,S,,,,Junior,,,,,,
Lopa,Kingston,Oregon,128,2027,S,,,,Junior,,,,,,
Altuner,Kyle,West Virginia,129,2027,IOL,,,,Junior,,,,,,
Thomas,Loghan,Notre Dame,130,2027,EDGE,,,,Junior,,,,,,
Viliamu-Asa,Kyngstonn,Notre Dame,131,2027,LB,,,,Junior,,,,,,
Ziglar,Malcolm,North Carolina,132,2027,S,,,,Junior,,,,,,
Itete,Manasse,Florida State,133,2027,IOL,,,,Junior,,,,,,
Harpring,Luke,Georgia Tech,134,2027,TE,,,,Junior,,,,,,
Easley,Marques,Georgia,135,2027,OT,,,,Junior,,,,,,
LeBlanc,Max,Ohio State,136,2027,TE,,,,Junior,,,,,,
Danzy,Micahi,Florida State,137,2027,RB,,,,Junior,,,,,,
Matthews,Mike,Tennessee,138,2027,WR,,,,Junior,,,,,,
Uini,Michael,Georgia,139,2027,OT,,,,Junior,,,,,,
Johnson,Nasir,Georgia,140,2027,DL,,,,Junior,,,,,,
Graham,Myles,Florida,141,2027,LB,,,,Junior,,,,,,
Carr,Ny,Miami (FL),142,2027,WR,,,,Junior,,,,,,
Tuggle,Nitro,Georgia,143,2027,WR,,,,Junior,,,,,,
Daniels,Nyier,Georgia,144,2027,OT,,,,Junior,,,,,,
Thompson,Perry,Auburn,145,2027,WR,,,,Junior,,,,,,
Pierce,Payton,Ohio State,146,2027,LB,,,,Junior,,,,,,
Powers III,Reggie,Oklahoma,147,2027,S,,,,Junior,,,,,,
Sunram,Riley,Minnesota,148,2027,DL,,,,Junior,,,,,,
Jones,Ricardo,Clemson,149,2027,S,,,,Junior,,,,,,
Pellum,Ryan,Oregon,150,2027,WR,,,,Junior,,,,,,
Bridges,Selman,Arkansas,151,2027,CB,,,,Junior,,,,,,
Hawkins,Tank,Florida,152,2027,WR,,,,Junior,,,,,,
Grant,Tarrion,Purdue,153,2027,CB,,,,Junior,,,,,,
Williams,Solomon,Texas A&M,154,2027,EDGE,,,,Junior,,,,,,
Mack,Wardell,Texas,155,2027,CB,,,,Junior,,,,,,
Singleton,Tylen,LSU,156,2027,LB,,,,Junior,,,,,,
Davis,Weston,LSU,157,2027,OT,,,,Junior,,,,,,
Filsaime,Xavier,Texas,158,2027,S,,,,Junior,,,,,,
Jordan,Xavier,USC,159,2027,WR,,,,Junior,,,,,,
Echoles,William,Mississippi,160,2027,DL,,,,Junior,,,,,,
Patterson,Zaquan,Miami (FL),161,2027,S,,,,Junior,,,,,,
Brown,Zabien,Alabama,162,2027,CB,,,,Junior,,,,,,
Umeozulu,Zina,Texas,163,2027,EDGE,,,,Junior,,,,,,
Kearney,Zion,Oklahoma,164,2027,WR,,,,Junior,,,,,,
Flowers,Aaron,Oregon,165,2027,S,,,,Junior,,,,,,
Jones,Artavius,Miami (FL),166,2027,DL,,,,Junior,,,,,,
Frazier,Blake,Michigan,167,2027,OT,,,,Junior,,,,,,
Jefferson,Amari,Alabama,168,2027,WR,,,,Junior,,,,,,
Robinson,Chance,Miami (FL),169,2027,WR,,,,Junior,,,,,,
Platt,Brayden,Oregon,170,2027,LB,,,,Junior,,,,,,
Shaw,Bradley,Arkansas,171,2027,LB,,,,Junior,,,,,,
Fields,Dakoda,Oregon,172,2027,CB,,,,Junior,,,,,,
Hill,Daniel,Alabama,173,2027,RB,,,,Junior,,,,,,
Kirks,Dominic,Ohio State,174,2027,DL,,,,Junior,,,,,,
Gipson,Corian,Clemson,175,2027,CB,,,,Junior,,,,,,
Groves,Elijah,NC State,176,2027,LB,,,,Junior,,,,,,
Satuala,Faletau,BYU,177,2027,LB,,,,Junior,,,,,,
Hoffman,Gavin,Iowa,178,2027,TE,,,,Junior,,,,,,
Grunkemeyer,Ethan,Penn State,179,2027,QB,,,,Junior,,,,,,
Garcia,Isaiah,Utah,180,2027,OT,,,,Junior,,,,,,
Williams,Izaiah,Texas A&M,181,2027,WR,,,,Junior,,,,,,
Moore,Ian,Ohio State,182,2027,IOL,,,,Junior,,,,,,
Watkins,Jelani,LSU,183,2027,WR,,,,Junior,,,,,,
Tremble,Jamie,Syracuse,184,2027,TE,,,,Junior,,,,,,
McClellan,Jeremiah,Oregon,185,2027,WR,,,,Junior,,,,,,
Edmond,Jo'Ziah,Michigan,186,2027,CB,,,,Junior,,,,,,
Paylor,Jonathan,NC State,187,2027,WR,,,,Junior,,,,,,
Daniels,KD,Florida,188,2027,RB,,,,Junior,,,,,,
Williams,Justin,Georgia,189,2027,LB,,,,Junior,,,,,,
Riley,Kevin,Alabama,190,2027,RB,,,,Junior,,,,,,
Pringle,Kam,South Carolina,191,2027,OT,,,,Junior,,,,,,
Edokpayi,Lugard,Michigan,192,2027,EDGE,,,,Junior,,,,,,
Williams,Marcelles,USC,193,2027,CB,,,,Junior,,,,,,
Billiot,Kylan,LSU,194,2027,WR,,,,Junior,,,,,,
Lightfoot,Marquise,Miami (FL),195,2027,EDGE,,,,Junior,,,,,,
Turner Jr.,Michael,LSU,196,2027,CB,,,,Junior,,,,,,
Smith,Michael,South Carolina,197,2027,TE,,,,Junior,,,,,,
Evans,Ondre,Georgia,198,2027,CB,,,,Junior,,,,,,
Roy,Nathan,Minnesota,199,2027,IOL,,,,Junior,,,,,,
Lewis,Peyton,Tennessee,200,2027,RB,,,,Junior,,,,,,
McRoy,Shaq,Oregon,201,2027,OT,,,,Junior,,,,,,
Green,Trey'Dez,LSU,202,2027,TE,,,,Junior,,,,,,
Nolan,Will,Iowa,203,2027,OT,,,,Junior,,,,,,
Hammond,Will,Texas Tech,204,2027,QB,,,,Junior,,,,,,
Gibson,Jerrick,Texas,205,2027,RB,,,,Junior,,,,,,
Young,Rustin,Michigan State,206,2027,OT,,,,Junior,,,,,,
Toure,Vaboue,Penn State,207,2027,S,,,,Junior,,,,,,
Hampton,Aeryn,Alabama,208,2027,WR,,,,Junior,,,,,,
McBryde,Dashawn,LSU,209,2027,S,,,,Junior,,,,,,
Rudolph,Elias,Miami (FL),210,2027,EDGE,,,,Junior,,,,,,
McClain,Jaylen,Ohio State,211,2027,S,,,,Junior,,,,,,
Pride,Jordan,Texas A&M,212,2027,S,,,,Junior,,,,,,
Saina,Makai,USC,213,2027,IOL,,,,Junior,,,,,,
Morgan,Peyton,Texas Tech,214,2027,S,,,,Junior,,,,,,
Wilson,Santana,Arizona,215,2027,CB,,,,Junior,,,,,,
Davis,Kam,Florida State,216,2027,RB,,,,Junior,,,,,,
Jones,Kris,Georgia,217,2027,LB,,,,Junior,,,,,,
Davis-Swain,Brandon,Colorado,219,2027,EDGE,,,,Junior,,,,,,
Jones,Cayden,Alabama,220,2027,LB,,,,Junior,,,,,,
Cruz,Daniel,Texas,221,2027,IOL,,,,Junior,,,,,,
Gresham,Dillon,Oregon,222,2027,WR,,,,Junior,,,,,,
Williams,Dylan,Oregon,223,2027,LB,,,,Junior,,,,,,
Laws,Emmett,Virginia Tech,224,2027,DL,,,,Junior,,,,,,
Oden,Jacob,Michigan,225,2027,S,,,,Junior,,,,,,
Patterson,Jason,Kentucky,226,2027,RB,,,,Junior,,,,,,
Daniels,Jonathan,Florida State,227,2027,OT,,,,Junior,,,,,,
Greene,Justin,Georgia,228,2027,EDGE,,,,Junior,,,,,,
Payne,Jeremy,TCU,229,2027,RB,,,,Junior,,,,,,
Craver,Mario,Mississippi State,230,2027,WR,,,,Junior,,,,,,
Van Buren,Michael,Mississippi State,231,2027,QB,,,,Junior,,,,,,
Woodyard,Peyton,Oregon,232,2027,S,,,,Junior,,,,,,
Feagin,Tavoy,Clemson,233,2027,CB,,,,Junior,,,,,,
Bolo Mboumoua,Steve,Alabama,234,2027,EDGE,,,,Junior,,,,,,
Collins,Charlie,Arkansas,235,2027,DL,,,,Junior,,,,,,
Huff,Brian,Missouri,236,2027,LB,,,,Junior,,,,,,
Carter,DeAndre,Auburn,237,2027,IOL,,,,Junior,,,,,,
Ross,Emanuel,Rutgers,238,2027,WR,,,,Junior,,,,,,
Stewart,I'Marion,Michigan,239,2027,WR,,,,Junior,,,,,,
Williams,Justice,Colorado,240,2027,WR,,,,Junior,,,,,,
Harrison,Marcus,Georgia,241,2027,OT,,,,Junior,,,,,,
Turner,Michael,LSU,242,2027,WR,,,,Junior,,,,,,
Johnson,Quintavius,Georgia,243,2027,EDGE,,,,Junior,,,,,,
Mack,Ryan,Miami (FL),244,2027,CB,,,,Junior,,,,,,
Owens,Trey,Texas,245,2027,QB,,,,Junior,,,,,,
White,Walker,Auburn,246,2027,QB,,,,Junior,,,,,,
Greco,Trajen,Missouri,247,2027,S,,,,Junior,,,,,,
Holmes,Caleb,Pittsburgh,248,2027,IOL,,,,Junior,,,,,,
Jones,Demello,Georgia,249,2027,S,,,,Junior,,,,,,
Riddick,Demarcus,Auburn,250,2027,LB,,,,Junior,,,,,,
Baker,Gekyle,TCU,251,2027,WR,,,,Junior,,,,,,
Brix,Grant,Nebraska,252,2027,OT,,,,Junior,,,,,,
Obidegwu,Ify,Oregon,253,2027,CB,,,,Junior,,,,,,
Ahfua,Isendre,Texas A&M,254,2027,IOL,,,,Junior,,,,,,
Reddell,Jaden,Georgia,255,2027,TE,,,,Junior,,,,,,
Waller,Jamonta,Auburn,256,2027,EDGE,,,,Junior,,,,,,
Hardy,Jaydan,Oklahoma,257,2027,S,,,,Junior,,,,,,
Rush,Jeffery,Mississippi,258,2027,DL,,,,Junior,,,,,,
Andrews,Liam,Penn State,259,2027,DL,,,,Junior,,,,,,
McCoy,Lawayne,Florida State,260,2027,WR,,,,Junior,,,,,,
Butler,Aaron,Texas,261,2027,WR,,,,Junior,,,,,,
Dennis,Andrew,Illinois,262,2027,IOL,,,,Junior,,,,,,
Williams,Cam,Notre Dame,263,2027,WR,,,,Junior,,,,,,
Ofili,Cheta,Texas Tech,264,2027,EDGE,,,,Junior,,,,,,
Lofton,Elija,Miami (FL),265,2027,TE,,,,Junior,,,,,,
Graham,Mylan,Ohio State,266,2027,WR,,,,Junior,,,,,,
Lane-Ganus,A'Mon,Auburn,267,2027,CB,,,,Junior,,,,,,
Hayes,Adarius,Miami (FL),268,2027,LB,,,,Junior,,,,,,
Maddox,Anthony,Mississippi,269,2027,QB,,,,Junior,,,,,,
Funk,Ashton,Texas A&M,270,2027,OT,,,,Junior,,,,,,
Umeh,Benedict,Stanford,271,2027,EDGE,,,,Junior,,,,,,
Jacob,Brandon,Maryland,272,2027,S,,,,Junior,,,,,,
Russell,Braylen,Arkansas,273,2027,RB,,,,Junior,,,,,,
Burnside,Braylon,Mississippi State,274,2027,S,,,,Junior,,,,,,
Jackson,CJ,LSU,275,2027,EDGE,,,,Junior,,,,,,
Durham,Caden,LSU,276,2027,RB,,,,Junior,,,,,,
Bowens,Chauncey,Georgia,277,2027,RB,,,,Junior,,,,,,
Smith,Corey,Penn State,278,2027,RB,,,,Junior,,,,,,
Holmes,DD,Florida State,279,2027,EDGE,,,,Junior,,,,,,
Brinkley,Dakyus,Kansas,280,2027,LB,,,,Junior,,,,,,
Okoye,Danny,Oklahoma,281,2027,EDGE,,,,Junior,,,,,,
Johnson,De'Myrion,LSU,282,2027,DL,,,,Junior,,,,,,
Lane,Dejuan,Penn State,284,2027,S,,,,Junior,,,,,,
Williams Jr.,Demond,Washington,285,2027,QB,,,,Junior,,,,,,
Harbour,Donovan,Penn State,286,2027,IOL,,,,Junior,,,,,,
Stephenson,Dylan,Stanford,287,2027,EDGE,,,,Junior,,,,,,
Dubose,Freddie,Texas,288,2027,WR,,,,Junior,,,,,,
Winowich,Gabriel,Rutgers,289,2027,RB,,,,Junior,,,,,,
Stec,Grant,Wisconsin,290,2027,TE,,,,Junior,,,,,,
Hansen,Hogan,Michigan,291,2027,TE,,,,Junior,,,,,,
Canion,Isiah,Georgia Tech,292,2027,WR,,,,Junior,,,,,,
Harrell,JJ,Mississippi State,293,2027,WR,,,,Junior,,,,,,
Smith,Jaden,Kentucky,294,2027,LB,,,,Junior,,,,,,
Solomon,Jalewis,South Carolina,295,2027,CB,,,,Junior,,,,,,
Crawford,Jalyn,Auburn,296,2027,CB,,,,Junior,,,,,,
Grimsley,Jameer,Florida,297,2027,CB,,,,Junior,,,,,,
Brown,Jason,Arizona State,298,2027,RB,,,,Junior,,,,,,
Heyward,Jaylen,UCF,299,2027,S,,,,Junior,,,,,,
Boston,Jimmar,NC State,301,2027,WR,,,,Junior,,,,,,
Rogers,Joel,LSU,302,2027,S,,,,Junior,,,,,,
Olsen,Joey,USC,303,2027,TE,,,,Junior,,,,,,
Echols,Jonathan,South Florida,304,2027,TE,,,,Junior,,,,,,
Washington,Jordan,Arizona,305,2027,RB,,,,Junior,,,,,,
Johnson-Rubell,Jordon,Texas,306,2027,CB,,,,Junior,,,,,,
Brown,Josiah,Penn State,307,2027,WR,,,,Junior,,,,,,
Beavers,Kamron,Mississippi,308,2027,DL,,,,Junior,,,,,,
Henderson,Kavion,Arkansas,309,2027,EDGE,,,,Junior,,,,,,
Hunter,Kelvin,South Carolina,310,2027,S,,,,Junior,,,,,,
Adams,Keylen,Virginia Tech,311,2027,WR,,,,Junior,,,,,,
Edwards,King Joseph,Syracuse,312,2027,EDGE,,,,Junior,,,,,,
Cobbins,Kolaj,LSU,313,2027,LB,,,,Junior,,,,,,
Fox,Kylan,UCF,314,2027,TE,,,,Junior,,,,,,
Gallegos,Marquis,USC,315,2027,S,,,,Junior,,,,,,
Curtis,Mason,Michigan,316,2027,LB,,,,Junior,,,,,,
Anderson,Max,Tennessee,317,2027,OT,,,,Junior,,,,,,
Bennett,Mazeo,South Carolina,318,2027,WR,,,,Junior,,,,,,
Gilbert,Micah,Notre Dame,319,2027,WR,,,,Junior,,,,,,
Kibble,Nate,Texas,320,2027,IOL,,,,Junior,,,,,,
Dixon,Noah,Clemson,321,2027,S,,,,Junior,,,,,,
Williams,Ory,LSU,322,2027,OT,,,,Junior,,,,,,
Woodland,PJ,LSU,323,2027,CB,,,,Junior,,,,,,
Finau,Paki,Washington,324,2027,OT,,,,Junior,,,,,,
Livingstone,Parker,Texas,325,2027,WR,,,,Junior,,,,,,
Taumua,Preston,Nebraska,326,2027,IOL,,,,Junior,,,,,,
Scott,Rico,Alabama,327,2027,WR,,,,Junior,,,,,,
Jones,Samaj,Cincinnati,328,2027,QB,,,,Junior,,,,,,
Dixon,Sterling,Alabama,329,2027,EDGE,,,,Junior,,,,,,
Abrams,Tawaski,Florida,330,2027,WR,,,,Junior,,,,,,
Galloway,Tayvion,Purdue,331,2027,TE,,,,Junior,,,,,,
Nichols,Terhyon,Kentucky,332,2027,CB,,,,Junior,,,,,,
Banks,Travaris,Mississippi,333,2027,CB,,,,Junior,,,,,,
Flynn Jr.,Waltclaire,UCF,334,2027,IOL,,,,Junior,,,,,,
Matthews,Walter,USC,335,2027,TE,,,,Junior,,,,,,
Satterwhite,William,Tennessee,336,2027,IOL,,,,Junior,,,,,,
Ragins,Zion,Oklahoma,337,2027,WR,,,,Junior,,,,,,
Surace,AJ,Rutgers,338,2027,QB,,,,Junior,,,,,,
Williams,Aneyas,Notre Dame,339,2027,RB,,,,Junior,,,,,,
Buffington,Cam,Iowa,340,2027,LB,,,,Junior,,,,,,
Clark,Christian,Texas,341,2027,RB,,,,Junior,,,,,,
Sullivan,Cole,Pittsburgh,342,2027,LB,,,,Junior,,,,,,
Hurley,Colin,LSU,343,2027,QB,,,,Junior,,,,,,
Robinson,D'antre,Florida,344,2027,DL,,,,Junior,,,,,,
Eziomume,David,Clemson,345,2027,RB,,,,Junior,,,,,,
Davis,Dermaricus,UCLA,346,2027,QB,,,,Junior,,,,,,
Stephens II,Desman,USC,347,2027,LB,,,,Junior,,,,,,
Spillman,Edwin,Tennessee,348,2027,LB,,,,Junior,,,,,,
Williams,Elias,Florida,349,2027,DL,,,,Junior,,,,,,
Moore,Elijah,Maryland,350,2027,WR,,,,Junior,,,,,,
Calloway,Ethan,North Carolina,351,2027,OT,,,,Junior,,,,,,
VanSickle,Gabe,Michigan State,352,2027,IOL,,,,Junior,,,,,,
Reliford,Gabriel,LSU,353,2027,DL,,,,Junior,,,,,,
Smith,Gregory,Florida,354,2027,S,,,,Junior,,,,,,
Brown-Shuler,Hevin,Clemson,355,2027,DL,,,,Junior,,,,,,
Wilson,Isaac,Utah,356,2027,QB,,,,Junior,,,,,,
McRoy,Jac'Qawn,Oregon,357,2027,OT,,,,Junior,,,,,,
Ponton,Jacob,Texas Tech,358,2027,OT,,,,Junior,,,,,,
Baugh,Jadan,Florida,359,2027,RB,,,,Junior,,,,,,
Abasiri,Jide,Minnesota,360,2027,DL,,,,Junior,,,,,,
Johnson,Ju’Juan,LSU,361,2027,CB,,,,Junior,,,,,,
Duff,KJ,Baylor,362,2027,TE,,,,Junior,,,,,,
Lindstrom,Kellen,Tennessee,363,2027,EDGE,,,,Junior,,,,,,
Gilmer,Kwazi,UCLA,364,2027,WR,,,,Junior,,,,,,
Williams,Luke,Indiana,365,2027,S,,,,Junior,,,,,,
Barnes,Marcellus,Wisconsin,366,2027,CB,,,,Junior,,,,,,
Buford,Mario,Nebraska,367,2027,CB,,,,Junior,,,,,,
Schroller,Mark,UCLA,368,2027,OT,,,,Junior,,,,,,
Fuller,Matthew,Georgia,369,2027,RB,,,,Junior,,,,,,
Granville,Max,Penn State,370,2027,DL,,,,Junior,,,,,,
Hawkins,Michael,Oklahoma,371,2027,QB,,,,Junior,,,,,,
O'Neill,Miles,Princeton,372,2027,QB,,,,Junior,,,,,,
Williams,Mylachi,Penn State,373,2027,DL,,,,Junior,,,,,,
Davis,Myles,Texas Tech,374,2027,S,,,,Junior,,,,,,
Morgan,Red,Alabama,375,2027,S,,,,Junior,,,,,,
Knight III,Ricky,Florida State,376,2027,CB,,,,Junior,,,,,,
Swanson,Ryner,BYU,377,2027,TE,,,,Junior,,,,,,
Mboumoua,Steve,Alabama,378,2027,DL,,,,Junior,,,,,,
Prescod,Styles,Notre Dame,379,2027,IOL,,,,Junior,,,,,,
Cherry,Tyler,Indiana,380,2027,QB,,,,Junior,,,,,,
Sanders,William,Alabama,381,2027,IOL,,,,Junior,,,,,,
Edwards,Witt,Oklahoma,382,2027,TE,,,,Junior,,,,,,
Atkins,Xavier,LSU,383,2027,LB,,,,Junior,,,,,,
Lucas,Xavier,Miami (FL),384,2027,S,,,,Junior,,,,,,
Mincey,Zay,Alabama,385,2027,CB,,,,Junior,,,,,,
Martin,Quinton,Penn State,386,2027,RB,,,,Junior,,,,,,
Tatum,Taylor,Oklahoma,387,2027,RB,,,,Junior,,,,,,
Young,Bryce,Notre Dame,388,2027,DL,,,,Junior,,,,,,
Davis,Ellis,Texas Tech,389,2027,OT,,,,Junior,,,,,,
Lambert,Guerby,Notre Dame,390,2027,OT,,,,Junior,,,,,,
Howard,Jamari,Florida State,391,2027,CB,,,,Junior,,,,,,
Shipp,Jordan,North Carolina,392,2027,WR,,,,Junior,,,,,,
Hudson,Micah,Texas Tech,393,2027,WR,,,,Junior,,,,,,
Puglisi,Ryan,Georgia,394,2027,QB,,,,Junior,,,,,,
Anderson,Terrell,NC State,395,2027,WR,,,,Junior,,,,,,
Gregory,Wendell,South Carolina,396,2027,EDGE,,,,Junior,,,,,,
Jackson,Amir,Florida,397,2027,TE,,,,Junior,,,,,,
Phillips,Joe,Auburn,398,2027,EDGE,,,,Junior,,,,,,
Breland,Aydin,Oregon,399,2027,DL,,,,Junior,,,,,,
Robinson,Brian,Kentucky,400,2027,DL,,,,Junior,,,,,,
Dooley,Cam,Kentucky,401,2027,S,,,,Junior,,,,,,
Thurmon,Elyjah,Clemson,402,2027,IOL,,,,Junior,,,,,,
Crader,Fox,Oregon,403,2027,OT,,,,Junior,,,,,,
Miller,Dre'lon,Colorado,404,2027,WR,,,,Junior,,,,,,
Weisskopf,Derek,Iowa,405,2027,LB,,,,Junior,,,,,,
Sensabaugh,Jaren,Missouri,406,2027,CB,,,,Junior,,,,,,
Patterson,Jaiden,North Carolina,407,2027,S,,,,Junior,,,,,,
Jonah-Ajonye,Joseph,Georgia,408,2027,DL,,,,Junior,,,,,,
Mikell,Kam,Colorado,409,2027,WR,,,,Junior,,,,,,
Thomas,Landen,Florida State,410,2027,TE,,,,Junior,,,,,,
Simmons,Malcolm,Auburn,411,2027,WR,,,,Junior,,,,,,
Smith II,Nigel,Oklahoma,412,2027,DL,,,,Junior,,,,,,
Sims,Xadavien,Oregon,413,2027,DL,,,,Junior,,,,,,
Bussey,Terry,Texas A&M,414,2027,WR,,,,Junior,,,,,,
Chiles,Aaron,Florida,415,2027,LB,,,,Junior,,,,,,
Barsic,Jamaar,,,2027,LOLB,,,,Junior,,,,,,
Burt,Avantae,Central St.,,2027,HB,,,,Junior,,,,,,
Burt,Reily,Walsh,,2027,C,,,,Junior,,,,,,
Cruz,Davion,Tiffin,,2027,QB,,,,Junior,,,,,,
Mackie,Trey,Tiffin,,2027,RB,,,,Junior,,,,,,
Minor,Braylen,Central St.,,2027,RE,,,,Junior,,,,,,
Sedmock,Justin,N. Dakota St.,,2027,QB,,,,Junior,,,,,,
Garrett,Lameir,Central St.,,2027,RB,,,,Junior,,,,,,
Foster,Bryan,John Carroll,,2027,MLB,,,,Junior,,,,,,
Abou-Jaoude,Melkart,NC,,2027,RE,,,,Junior,,,,,,
Adebawore,Adepoju,Oklahoma,,2027,LE,,,,Junior,,,,,,
Agbo,Malik,Texas,,2027,RG,,,,Junior,,,,,,
Aguirre Jr.,Raul,Miami,,2027,ROLB,,,,Junior,,,,,,
Al-Uqdah,Taariq,Washington,,2027,MLB,,,,Junior,,,,,,
Alvano,Tristan,Nebraska,,2027,K,,,,Junior,,,,,,
Anderson,Nic,LSU,,2027,WR,,,,Junior,,,,,,
Anderson,Aaron,LSU,,2027,WR,,,,Junior,,,,,,
Anderson,Khamari,ASU,,2027,TE,,,,Junior,,,,,,
Anderson,Fisher,Stanford,,2027,LT,,,,Junior,,,,,,
Anderson,Jamal,Clemson,,2027,LOLB,,,,Junior,,,,,,
Angeli,Steve,Notre Dame,,2027,QB,,,,Junior,,,,,,
Armella,Julian,FSU,,2027,LG,,,,Junior,,,,,,
Arnold,Jackson,Auburn,,2027,QB,,,,Junior,,,,,,
Ashlock,Pofele,Hawaii,,2027,WR,,,,Junior,,,,,,
Atkinson,Beau,NC,,2027,RE,,,,Junior,,,,,,
Ausberry,Austin,LSU,,2027,FS,,,,Junior,,,,,,
Awis,Braden,Toledo,,2027,FS,,,,Junior,,,,,,
Azzoppardi,Drew,Washington,,2027,RT,,,,Junior,,,,,,
Babalade,Tree,SC,,2027,RT,,,,Junior,,,,,,
Baer,Ryan,Pitt,,2027,RT,,,,Junior,,,,,,
Bah,Aliou,Maryland,,2027,RG,,,,Junior,,,,,,
Bailey,Matthew,Illinois,,2027,SS,,,,Junior,,,,,,
Bair,Gatlin,Oregon,,2027,WR,,,,Junior,,,,,,
Baker,Brandon,Texas,,2027,LG,,,,Junior,,,,,,
Baklenko,Luke,Oklahoma,,2027,LT,,,,Junior,,,,,,
Baranowski,Maverick,Minn,,2027,MLB,,,,Junior,,,,,,
Barker,Zakye,SMU,,2027,MLB,,,,Junior,,,,,,
Barnes,Khalil,Clemson,,2027,SS,,,,Junior,,,,,,
Baugh,Trovon,SC,,2027,RG,,,,Junior,,,,,,
Bausley,Xavier,WVU,,2027,RT,,,,Junior,,,,,,
Baxter,CJ,Texas,,2027,RB,,,,Junior,,,,,,
Becht,Rocco,ISU,,2027,QB,,,,Junior,,,,,,
Bellamy,Jayden,UCF,,2027,CB,,,,Junior,,,,,,
Benefield,Ty,Boise St.,,2027,SS,,,,Junior,,,,,,
Berry,Zeke,Michigan,,2027,FS,,,,Junior,,,,,,
Bett,Brendan,Baylor,,2027,DT,,,,Junior,,,,,,
Biles,Rasheem,Pitt,,2027,ROLB,,,,Junior,,,,,,
Billman,Kaden,YSU,,2027,P,,,,Junior,,,,,,
Black,Brandon,ISU,,2027,RG,,,,Junior,,,,,,
Blomstorm,Cooper,Georgetown,,2027,LOLB,,,,Junior,,,,,,
Blount,Armondo,Miami,,2027,RE,,,,Junior,,,,,,
Bobo,Drew,Georgia,,2027,C,,,,Junior,,,,,,
