Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,PhotoID,Player Assets ID,CommID,PresID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Hometown,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Harris,John,Arizona St.,7,173,1978,DB,,,,,,74.0,200.0,1978.0,1988.0,0.0,0.0,10.0,59.0,NFL,,,"Fort Benning, Georgia",https://en.wikipedia.org/wiki/John_Harris_(American_football),,False
Doornink,Dan,Washington St.,7,174,1978,RB,,,,,,75.0,210.0,1978.0,1985.0,0.0,0.0,4.0,30.0,NFL,,,"Yakima, Washington",,,False
Quillan,Fred,Oregon,7,175,1978,C,,,,,,77.0,261.0,1978.0,1987.0,0.0,2.0,8.0,62.0,NFL,,,"West Palm Beach, Florida",,,False
Whittington,Arthur,SMU,7,176,1978,RB,,,,,,71.0,185.0,1978.0,1982.0,0.0,0.0,2.0,19.0,NFL,,,"Cuero, Texas",,,False
Gibson,Bruce,Pacific,7,177,1978,RB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Baldischwiler,Karl,Oklahoma,7,178,1978,T,,,,,,77.0,265.0,1978.0,1986.0,0.0,0.0,7.0,40.0,NFL,,,"Okmulgee, Oklahoma",,,False
Betters,Doug,Nevada,6,163,1978,DE,,,,,,79.0,262.0,1978.0,1987.0,1.0,1.0,7.0,61.0,NFL,,,"Lincoln, Nebraska",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/1986_Jeno%27s_Pizza_-_53_-_Dan_Fouts_and_Don_Macek_%28Don_Macek_and_Doug_Betters_crop%29.jpg/250px-1986_Jeno%27s_Pizza_-_53_-_Dan_Fouts_and_Don_Macek_%28Don_Macek_and_Doug_Betters_crop%29.jpg,,False
Levenseller,Mike,Washington St.,6,164,1978,WR,,,,,,73.0,180.0,1978.0,1980.0,0.0,0.0,0.0,0.0,NFL,,,"Bremerton, Washington",,,False
Thompson,Jesse,California,6,165,1978,WR,,,,,,72.0,191.0,1978.0,1980.0,0.0,0.0,0.0,3.0,NFL,,,"Merced, California",https://en.wikipedia.org/wiki/Jesse_Thompson_(American_football),,False
Randolph,Harold,East Carolina,6,166,1978,LB,,,,,,74.0,215.0,1978.0,,0.0,0.0,0.0,,NFL,,,"Greenville, North",,,False
Jackson,Alfred,Texas,7,167,1978,WR,,,,,,71.0,176.0,1978.0,1984.0,0.0,0.0,2.0,25.0,NFL,,,"Tulare, California",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Odom,Ricky,USC,7,168,1978,DB,,,,,,,,1978.0,1979.0,0.0,0.0,0.0,4.0,NFL,,,,,,False
Armstrong,Levi,UCLA,7,169,1978,DB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Earley,Jim,Michigan St.,7,170,1978,RB,,,,,,74.0,206.0,1978.0,1978.0,0.0,0.0,0.0,0.0,NFL,,,TX,https://en.wikipedia.org/wiki/Jim_Kearney_(American_football),,False
Hedrick,Gavin,Washington St.,8,220,1978,P,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Smith,Franky,Alabama A&M,8,221,1978,T,,,,,,,,1978.0,1980.0,0.0,0.0,0.0,1.0,NFL,,,WI,https://en.wikipedia.org/wiki/Frank_Smith_(American_football),,False
Butler,Homer,UCLA,8,222,1978,WR,,,,,,74.0,190.0,1978.0,,0.0,0.0,0.0,,NFL,,,"Washington, D",,,False
Grant,Reggie,Oregon,9,225,1978,DB,,,,,,69.0,185.0,1978.0,1978.0,0.0,0.0,0.0,2.0,NFL,,,"Atlanta, Georgia",,,False
Carter,Richard,North Carolina St.,9,226,1978,DB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/Richard_Carter_(American_football),,False
Hutton,Neil,Penn St.,9,227,1978,DB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Myers,Keith,Utah St.,9,228,1978,QB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Redden,Herman,Howard,9,229,1978,DB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Freitas,George,California,8,212,1978,TE,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Eppes,Roy,Clemson,8,213,1978,DB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Keys,Andre,Cal Poly-San Luis Obispo,8,214,1978,WR,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Tatupu,Mosi,USC,8,215,1978,RB,,,,,,72.0,227.0,1978.0,1991.0,0.0,1.0,1.0,20.0,NFL,,,"Pago Pago, American",,,False
Williams,David,UT Martin,8,216,1978,DB,9956.0,,,,plpo_WilliamsDavid,73.0,229.0,1978.0,,0.0,0.0,0.0,,NFL,,,"Philadelphia, Pennsylvania",https://en.wikipedia.org/wiki/David_Williams_(American_football),,False
Clancy,Sean,Amherst,8,217,1978,LB,,,,,,76.0,218.0,1978.0,1979.0,0.0,0.0,0.0,6.0,NFL,,,"Manhasset, New",https://en.wikipedia.org/wiki/Sean_Clancy_(American_football),,False
Anthony,Monte,Nebraska,8,218,1978,RB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Hover,Don,Washington St.,8,219,1978,LB,,,,,,,,1978.0,1979.0,0.0,0.0,0.0,7.0,NFL,,,"Seattle, Washington",,,False
Mock,Mike,Texas Tech,8,203,1978,LB,,,,,,73.0,225.0,1978.0,1978.0,0.0,0.0,0.0,3.0,NFL,,,"Trondheim, Norway",https://en.wikipedia.org/wiki/Mike_Stock_(American_football),,False
Wood,Mike,SE Missouri St.,8,204,1978,K,,,,,,71.0,199.0,1978.0,1982.0,0.0,0.0,0.0,6.0,NFL,,,"Kirkwood, Missouri",https://en.wikipedia.org/wiki/Mike_Wood_(American_football),https://www.pro-football-reference.com/req/20230307/images/headshots/WoodMi00_2024.jpg,False
Turnbow,Jesse,Tennessee,8,205,1978,DT,,,,,,79.0,272.0,1978.0,1978.0,0.0,0.0,0.0,2.0,NFL,,,"Cincinnati, Ohio",,,False
Breech,Jim,California,8,206,1978,K,,,,,,66.0,161.0,1978.0,1992.0,0.0,0.0,0.0,29.0,NFL,,,"Sacramento, California",,,False
Nichols,Mark,Colorado St.,8,207,1978,LB,,,,,,74.0,210.0,1978.0,1978.0,0.0,0.0,0.0,3.0,NFL,,,"Bakersfield, California",https://en.wikipedia.org/wiki/Mark_Nichols_(American_football),,False
Moser,Rick,Rhode Island,8,208,1978,RB,,,,,,72.0,215.0,1978.0,1982.0,0.0,0.0,0.0,1.0,NFL,,,"White Plains, New",,,False
Adkins,David,Ohio St.,8,209,1978,LB,,,,,,77.0,306.0,1978.0,,0.0,0.0,0.0,,NFL,,,KS,https://en.wikipedia.org/wiki/David_Arkin_(American_football),,False
Wilson,J.C.,Pittsburgh,8,210,1978,DB,,,,,,70.0,210.0,1978.0,1983.0,0.0,0.0,4.0,23.0,NFL,,,NC,https://en.wikipedia.org/wiki/Joe_Wilson_(American_football),,False
Henry White,John,Louisiana Tech,8,195,1978,RB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,"Shreveport, Louisiana",,,False
McGriff,John,Miami (FL),8,196,1978,LB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Gaffney,Derrick,Florida,8,197,1978,WR,,,,,,73.0,181.0,1978.0,1987.0,0.0,0.0,4.0,25.0,NFL,,,"Jacksonville, Florida",,,False
Falcon,Terry,Montana,8,198,1978,G,,,,,,75.0,260.0,1978.0,1980.0,0.0,0.0,0.0,9.0,NFL,,,"Culbertson, Montana",,,False
Williams,Brooks,North Carolina,8,199,1978,TE,,,,,,76.0,226.0,1978.0,1983.0,0.0,0.0,0.0,3.0,NFL,,,"Baltimore, Maryland",https://en.wikipedia.org/wiki/Brooks_Williams_(American_football),,False
Sproul,Dennis,Arizona St.,8,200,1978,QB,,,,,,74.0,210.0,1978.0,1978.0,0.0,0.0,0.0,0.0,NFL,,,"Downey, California",,,False
Grady,Jeff,Florida A&M,8,201,1978,LB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Lee,Walker,North Carolina,8,202,1978,WR,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Stewart,Rob,Lafayette,10,258,1978,WR,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/Roy_Stewart_(American_football),,False
Totten,Mark,Florida,10,259,1978,C,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Connell,Mike,Cincinnati,10,260,1978,P,,,,,,73.0,200.0,1978.0,1981.0,0.0,0.0,0.0,5.0,NFL,,,"Sharon, Pennsylvania",https://en.wikipedia.org/wiki/Mike_Connell_(American_football),,False
Watson,Brent,Tennessee,10,261,1978,T,,,,,,75.0,255.0,1978.0,,0.0,0.0,0.0,,NFL,,,VA,https://en.wikipedia.org/wiki/Ben_Watson_(American_football),,False
Arrington,Fred,Purdue,10,262,1978,LB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Strong,Ray,UNLV,10,263,1978,RB,,,,,,69.0,184.0,1978.0,1982.0,0.0,0.0,0.0,1.0,NFL,,,"Berkeley, California",https://en.wikipedia.org/wiki/Ray_Strong_(American_football),,False
Price,Charles,Cincinnati,10,264,1978,TE,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Gill,Randy,San Jose St.,10,265,1978,LB,,,,,,,,1978.0,1978.0,0.0,0.0,0.0,2.0,NFL,,,OK,https://en.wikipedia.org/wiki/Randy_Ball_(American_football),,False
McDaniels,Steve,Notre Dame,9,249,1978,T,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Williams,Russ,Tennessee,9,250,1978,DB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Bryant,Earl,Jackson St.,10,251,1978,DE,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Jorgensen,Greg,Nebraska,10,253,1978,G,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Richardson,Louis,Florida St.,10,254,1978,DE,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Grant,Will,Kentucky,10,255,1978,C,,,,,,75.0,254.0,1978.0,1987.0,0.0,0.0,6.0,41.0,NFL,,,"Milton, Massachusetts",,,False
Key,Larry,Florida St.,10,256,1978,RB,,,,,,69.0,185.0,1978.0,,0.0,0.0,0.0,,NFL,,,"Inverness, Florida",https://en.wikipedia.org/wiki/Larry_Lee_(American_football),,False
Patton,Ricky,Jackson St.,10,257,1978,RB,,,,,,71.0,190.0,1978.0,1982.0,0.0,0.0,1.0,8.0,NFL,,,"Flint, Michigan",,,False
Mol,Jim,Morningside,9,239,1978,DE,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/Jim_Cole_(American_football),,False
Reynolds,Lance,BYU,9,241,1978,T,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Petersen,Tim,Arizona St.,9,242,1978,LB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Hurley,John,Santa Clara,9,243,1978,QB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/John_Hussey_(American_football_official),,False
Studdard,Dave,Texas,9,245,1978,T,,,,,,76.0,260.0,1978.0,1988.0,0.0,0.0,9.0,53.0,NFL,,,"San Antonio, Texas",,,False
Anderson,Andre,New Mexico St.,9,246,1978,DE,,,,,,77.0,259.0,1978.0,,0.0,0.0,0.0,,NFL,,,"Garland, Texas","https://en.wikipedia.org/wiki/Andr%C3%A9_Anderson_(American_football,_born_1988)",,False
Hardy,Bruce,Arizona St.,9,247,1978,TE,,,,,,77.0,232.0,1978.0,1989.0,0.0,0.0,6.0,22.0,NFL,,,"Murray, Utah",,,False
Whitlatch,Blake,LSU,9,248,1978,LB,,,,,,73.0,233.0,1978.0,1978.0,0.0,0.0,0.0,1.0,NFL,,,"Baton Rouge, Louisiana",,,False
Williams,Charles,Jackson St.,9,230,1978,DB,,,,,,,,1978.0,1978.0,0.0,0.0,0.0,1.0,NFL,,,,https://en.wikipedia.org/wiki/Charles_Williams_(American_football),,False
Grimmett,Rich,Illinois,9,231,1978,T,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Moore,Dean,Iowa,9,233,1978,LB,,,,,,77.0,315.0,1978.0,1978.0,0.0,0.0,0.0,3.0,NFL,,,TX,https://en.wikipedia.org/wiki/Dan_Moore_(American_football),,False
Kramer,Jon,Baylor,9,234,1978,G,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Mosley,Joe,,9,235,1978,TE,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Pridemore,Tom,West Virginia,9,236,1978,DB,,,,,,,,1978.0,1985.0,0.0,0.0,6.0,43.0,NFL,,,"Ansted, West",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Bradley,Henry,Alcorn St.,9,237,1978,NT,,,,,,74.0,261.0,1978.0,1982.0,0.0,0.0,3.0,19.0,NFL,,,"Joseph, Louisiana",https://en.wikipedia.org/wiki/Henry_Bradley_(American_football),,False
Shumon,Ron,Wichita St.,9,238,1978,LB,,,,,,73.0,230.0,1978.0,1979.0,0.0,0.0,0.0,6.0,NFL,,,"Flint, Michigan",,,False
Jones,Dean,Fresno St.,11,291,1978,DB,,,,,,79.0,298.0,1978.0,,0.0,0.0,0.0,,NFL,,,MA,https://en.wikipedia.org/wiki/Dan_Jones_(American_football),,False
Prince,Calvin,Louisville,11,292,1978,RB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Reed,Milton,Baylor,11,293,1978,DB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Donahue,Mark,Michigan,11,294,1978,G,,,,,,75.0,256.0,1978.0,1979.0,0.0,0.0,0.0,4.0,NFL,,,"Evergreen Park, Illinois",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Mark_Donahue_%28Michigan%29.jpg/250px-Mark_Donahue_%28Michigan%29.jpg,,False
Thicklen,Willie,Alabama St.,11,295,1978,WR,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Underwood,Walt,USC,11,298,1978,DE,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Harris,Ron,Colorado St.,11,299,1978,RB,,,,,,77.0,302.0,1978.0,,0.0,0.0,0.0,,NFL,,,MN,https://en.wikipedia.org/wiki/Ryan_Harris_(American_football),,False
Brzoza,Tom,Pittsburgh,11,300,1978,C,,,,,,74.0,250.0,1978.0,,0.0,0.0,0.0,,NFL,,,"New Castle, Pennsylvania",,,False
Besaint,Nathan,Southern,11,283,1978,DT,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Jones,Terry,Alabama,11,284,1978,NT,,,,,,75.0,260.0,1978.0,1984.0,0.0,0.0,3.0,29.0,NFL,,,"Tuscaloosa, Alabama",,,False
Riley,Dave,West Virginia,11,285,1978,RB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/Dave_Rice_(American_football),,False
Heim,Dennis,Missouri State,11,286,1978,DT,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
McCray,Willie,Troy,11,287,1978,DE,,,,,,77.0,234.0,1978.0,1978.0,0.0,0.0,0.0,3.0,NFL,,,"Fort Lee, Virginia",https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Willie_McCray.png/250px-Willie_McCray.png,,False
Campfield,Billy,Kansas,11,288,1978,RB,,,,,,71.0,200.0,1978.0,1983.0,0.0,0.0,0.0,16.0,NFL,,,"Las Vegas, Nevada",,,False
Murray,Richard,Oklahoma,11,289,1978,DT,,,,,,73.0,208.0,1978.0,,0.0,0.0,0.0,,NFL,,,LA,https://en.wikipedia.org/wiki/Richard_Murphy_(American_football),,False
Gillard,Larry,Mississippi St.,11,290,1978,DT,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Owens,Dallas,Kentucky,10,275,1978,DB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Jurich,Tom,Northern Arizona,10,276,1978,K,,,,,,,,1978.0,1978.0,0.0,0.0,0.0,-1.0,NFL,,,"Alhambra, California",,,False
Kinney,Vince,Maryland,10,277,1978,WR,,,,,,74.0,190.0,1978.0,1979.0,0.0,0.0,0.0,0.0,NFL,,,"Baltimore, Maryland",,,False
Tomasetti,Barry,Iowa,10,278,1978,G,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Terry,Nat,Florida St.,11,279,1978,DB,,,,,,71.0,167.0,1978.0,1978.0,0.0,0.0,0.0,3.0,NFL,,,"Tampa, Florida",,,False
Milo,Ray,New Mexico St.,11,280,1978,DB,,,,,,71.0,178.0,1978.0,1978.0,0.0,0.0,0.0,0.0,NFL,,,"Conroe, Texas",https://en.wikipedia.org/wiki/Ray_Hill_(American_football),,False
Ryan,Pat,Tennessee,11,281,1978,QB,,,,,,75.0,210.0,1978.0,1991.0,0.0,0.0,1.0,13.0,NFL,,,"Hutchinson, Kansas",https://en.wikipedia.org/wiki/Pat_Ryan_(American_football),,False
Blanton,Jerry,Kentucky,11,282,1978,LB,,,,,,73.0,231.0,1978.0,1985.0,0.0,0.0,3.0,27.0,NFL,,,"Toledo, Ohio",,,False
DePaso,Tom,Penn St.,10,267,1978,LB,,,,,,74.0,222.0,1978.0,1978.0,0.0,0.0,0.0,2.0,NFL,,,"White Plains, New",,,False
Becker,Doug,Notre Dame,10,268,1978,LB,,,,,,72.0,220.0,1978.0,1978.0,0.0,0.0,0.0,2.0,NFL,,,"Hamilton, Ohio",,,False
Ferguson,Bryan,Miami (FL),10,269,1978,DB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,CO,https://en.wikipedia.org/wiki/Brian_Ferguson_(American_football),,False
Hertenstein,Scott,Azusa Pacific,10,270,1978,DE,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Zambiasi,Ben,Georgia,10,271,1978,LB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,"Valdosta, Georgia",,,False
Shaw,Hughie,Texas A&M-Kingsville,10,272,1978,RB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Peal,Charles,Indiana,10,273,1978,T,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Dennard,Mark,Texas A&M,10,274,1978,C,,,,,,73.0,253.0,1978.0,1985.0,0.0,0.0,4.0,28.0,NFL,,,"Bay City, Texas",,,False
Sibley,Lew,LSU,12,325,1978,LB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Morrow,Jeff,Minnesota,12,326,1978,T,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Carr,Brad,Maryland,12,327,1978,LB,,,,,,75.0,251.0,1978.0,,0.0,0.0,0.0,,NFL,,,IL,https://en.wikipedia.org/wiki/Brad_Bars_(American_football),,False
Gibney,John,Colgate,12,328,1978,C,,,,,,74.0,228.0,1978.0,,0.0,0.0,0.0,,NFL,,,OH,https://en.wikipedia.org/wiki/John_Eibner_(American_football),,False
Allen,Bruce,Richmond,12,329,1978,P,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,CA,https://en.wikipedia.org/wiki/Bruce_Allen_(American_football),,False
Coppens,Gus,UCLA,12,330,1978,T,,,,,,,,1978.0,1979.0,0.0,0.0,0.0,3.0,NFL,,,,,,False
Moore,Mike,Middle Tenn. St.,12,331,1978,RB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/Mike_Moore_(American_football_coach),,False
Conron,Joe,Pacific,12,332,1978,WR,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Biedermann,Leo,California,12,317,1978,T,,,,,,,,1978.0,1978.0,0.0,0.0,0.0,4.0,NFL,,,,,,False
Barefield,John,Texas A&M-Kingsville,2,42,1978,LB,,,,,,74.0,224.0,1978.0,1980.0,0.0,0.0,0.0,6.0,NFL,,,"Victoria, Texas",,,False
Stewart,Steve,Minnesota,2,43,1978,LB,,,,,,74.0,217.0,1978.0,1979.0,0.0,0.0,0.0,5.0,NFL,,,"Minneapolis, Minnesota",https://en.wikipedia.org/wiki/Steve_Stewart_(American_football),,False
Moritz,Brett,Nebraska,2,44,1978,G,,,,,,77.0,250.0,1978.0,1978.0,0.0,0.0,0.0,2.0,NFL,,,"Lincoln, Nebraska",,,False
Turner,Deacon,San Diego St.,2,45,1978,RB,,,,,,,,1978.0,1980.0,0.0,0.0,0.0,4.0,NFL,,,,,,False
Johnson,Stan,Tennessee St.,2,46,1978,NT,,,,,,,,1978.0,1978.0,0.0,0.0,0.0,2.0,NFL,,,,,,False
Mason,Henry,Central Missouri St.,11,302,1978,WR,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,https://en.wikipedia.org/wiki/Harry_Mason_(American_football),,False
Hostetler,Ron,Penn St.,11,303,1978,LB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Glazebrook,Bob,Fresno St.,11,304,1978,DB,,,,,,73.0,200.0,1978.0,1983.0,0.0,0.0,3.0,28.0,NFL,,,"Fresno, California",,,False
Hunt,Mike,Minnesota,2,34,1978,LB,,,,,,74.0,240.0,1978.0,1980.0,0.0,0.0,1.0,8.0,NFL,,,"Madison, Minnesota",https://en.wikipedia.org/wiki/Mike_Hunt_(American_football),https://www.pro-football-reference.com/req/20230307/images/headshots/HuntMi00_2017.jpg,False
Griffin,Ray,Ohio St.,2,35,1978,DB,,,,,,70.0,186.0,1978.0,1984.0,0.0,0.0,1.0,21.0,NFL,,,"Columbus, Ohio",,,False
Butler,Keith,Memphis,2,36,1978,LB,,,,,,76.0,230.0,1978.0,1987.0,0.0,0.0,9.0,50.0,NFL,,,"Anniston, Alabama",https://en.wikipedia.org/wiki/Keith_Butler_(American_football),,False
McKinney,Odis,Colorado,2,37,1978,DB,,,,,,74.0,187.0,1978.0,1986.0,0.0,0.0,1.0,18.0,NFL,,,"Detroit, Michigan",,,False
Hutchinson,Scott,Florida,2,38,1978,DE,,,,,,76.0,246.0,1978.0,1983.0,0.0,0.0,0.0,9.0,NFL,,,"Winter Park, Florida",https://en.wikipedia.org/wiki/Scott_Hutchinson_(American_football),,False
Evans,Johnny,North Carolina St.,2,39,1978,P,,,,,,73.0,197.0,1978.0,1980.0,0.0,0.0,0.0,7.0,NFL,,,"High Point, North",https://en.wikipedia.org/wiki/Johnny_Evans_(American_football),https://www.pro-football-reference.com/req/20230307/images/headshots/EvanJo00_2017.jpg,False
Baker,Al,Colorado St.,2,40,1978,DE,,,,,,78.0,280.0,1978.0,1990.0,1.0,3.0,11.0,75.0,NFL,,,"Jacksonville, Florida",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Al_Baker_2014.jpg/250px-Al_Baker_2014.jpg,,False
Bunz,Dan,Long Beach St.,1,24,1978,LB,,,,,,76.0,226.0,1978.0,1985.0,0.0,0.0,5.0,27.0,NFL,,,"Roseville, California",https://upload.wikimedia.org/wikipedia/commons/e/e0/1986_Jeno%27s_Pizza_-_27_-_Dan_Bunz_%28cropped%29.jpg,,False
McCall,Reese,Auburn,1,25,1978,TE,,,,,,78.0,239.0,1978.0,1985.0,0.0,0.0,3.0,10.0,NFL,,,"Bessemer, Alabama",,,False
Latimer,Don,Miami (FL),1,27,1978,NT,,,,,,75.0,259.0,1978.0,1983.0,0.0,0.0,0.0,12.0,NFL,,,"Fort Pierce, Florida",https://upload.wikimedia.org/wikipedia/commons/1/1a/Don_Latimer%2C_1976.png,,False
Bethea,Larry,Michigan St.,1,28,1978,DT,,,,,,77.0,251.0,1978.0,1983.0,0.0,0.0,0.0,9.0,NFL,,,"Florence, South",,,False
Hicks,Sylvester,Tennessee St.,2,29,1978,DE,,,,,,76.0,251.0,1978.0,1981.0,0.0,0.0,2.0,13.0,NFL,,,"Jackson, Tennessee",,,False
Davis,Johnny,Alabama,2,30,1978,RB,,,,,,73.0,235.0,1978.0,1987.0,0.0,0.0,1.0,8.0,NFL,,,"Montgomery, Alabama",https://en.wikipedia.org/wiki/Johnny_Davis_(American_football),,False
Merrill,Mark,Minnesota,2,31,1978,LB,,,,,,76.0,237.0,1978.0,1984.0,0.0,0.0,0.0,9.0,NFL,,,"Hennepin County, Minnesota",,,False
Hardison,Dee,North Carolina,2,32,1978,DE,,,,,,76.0,274.0,1978.0,1988.0,0.0,0.0,2.0,20.0,NFL,,,"Jacksonville, North",,,False
Johnson,Danny,Southern,UD,UD,2018,CB,8947.0,,,,plpo_JohnsonDanny,,,2018.0,,,,,,,,,,,,False
Harvey,Maurice,Ball St.,4,86,1978,DB,,,,,,70.0,190.0,1978.0,1987.0,0.0,0.0,2.0,25.0,NFL,,,"Cincinnati, Ohio",,https://www.pro-football-reference.com/req/20230307/images/headshots/HarvMa00_2019.jpg,False
Schwartz,Don,Washington St.,4,87,1978,DB,,,,,,73.0,191.0,1978.0,1981.0,0.0,0.0,0.0,8.0,NFL,,,"Billings, Montana",,,False
Donnell,Dodie,Nebraska,4,88,1978,RB,,,,,,,,1978.0,,0.0,0.0,0.0,,NFL,,,,,,False
Sanford,Lucius,Georgia Tech,4,89,1978,LB,,,,,,74.0,216.0,1978.0,1987.0,0.0,0.0,9.0,46.0,NFL,,,"Milledgeville, Georgia",,,False
LeCount,Terry,Florida,4,91,1978,WR,,,,,,70.0,178.0,1978.0,1987.0,0.0,0.0,1.0,13.0,NFL,,,"Jacksonville, Florida",,,False
Harrison,Dennis,Vanderbilt,4,92,1978,DE,,,,,,80.0,275.0,1978.0,1987.0,0.0,1.0,5.0,46.0,NFL,,,"Cleveland, Ohio",,,False
Small,Gerald,San Jose St.,4,93,1978,DB,,,,,,71.0,192.0,1978.0,1984.0,0.0,0.0,5.0,38.0,NFL,,,"Washington, D",,,False
Pennywell,Carlos,Grambling St.,3,77,1978,WR,,,,,,74.0,180.0,1978.0,1981.0,0.0,0.0,0.0,0.0,NFL,,,"Crowley, Louisiana",,,False
Burgmeier,Ted,Notre Dame,5,111,1978,DB,,,,,,70.0,185.0,1978.0,1978.0,0.0,0.0,0.0,2.0,NFL,,,"Dubuque, Iowa",,https://www.pro-football-reference.com/req/20230307/images/headshots/BurgTe00_2023.jpg,False
Shuler,Mickey,Penn St.,3,61,1978,TE,4869.0,,,,plpo_ShulerMickey,75.0,232.0,1978.0,1991.0,0.0,2.0,7.0,42.0,NFL,,,"Harrisburg, Pennsylvania",,,False
Hood,Estus,Illinois St.,3,62,1978,DB,,,,,,71.0,183.0,1978.0,1984.0,0.0,0.0,2.0,20.0,NFL,,,"Hattiesburg, Mississippi",,,False
Jury,Bob,Pittsburgh,3,63,1978,DB,,,,,,73.0,188.0,1978.0,1978.0,0.0,0.0,0.0,4.0,NFL,,,"Los Angeles, California",,,False
Smith,Lyman,Duke,3,64,1978,DT,,,,,,77.0,250.0,1978.0,1978.0,0.0,0.0,0.0,3.0,NFL,,,"Portland, Oregon",https://en.wikipedia.org/wiki/Lyman_Smith_(American_football),,False
