Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,Jersey,PhotoID,Player Assets ID,CommID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Bryan,Tom,Auburn,14,346,1967,FB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Francisco,Tom,Virginia Tech,14,347,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Hargrove,Jim,Howard Payne,14,348,1967,MLB,,,,,,,,1967,1972,0,0,0,16,AFL,,,,,FALSE
Robinson,Cleveland,South Carolina St.,14,349,1967,LE,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Anderson,Chet,Minnesota,14,350,1967,TE,,,,,,,,1967,1967,0,0,0,2,AFL,,,,,FALSE
Nesbitt,Lynn,Wake Forest,14,351,1967,LG,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Stromberg,Michael,Temple,14,352,1967,MLB,,,,,,,,1967,1968,0,0,0,1,AFL,,,,,FALSE
Socha,Andy,Marshall,14,353,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Leblanc,Dalton,La-Monroe,14,354,1967,FL,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Baccaglio,Marty,San Jose St.,14,355,1967,LE,,,,,,,,1967,1970,0,0,0,9,AFL,,,,,FALSE
Richardson,Walt,Fresno St.,14,356,1967,DT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Hickey,Bo,Maryland,14,357,1967,HB,,,,,,,,1967,1967,0,0,0,3,AFL,,,,,FALSE
Kenney,Dick,Michigan St.,14,358,1967,K,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Conley,Pat,Purdue,14,359,1967,MLB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Rogers,Floyd,Clemson,14,360,1967,LT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Beaird,Bobby,Auburn,14,361,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Moore,Vern,Central Oklahoma,14,362,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Boyett,Casey,BYU,14,363,1967,TE,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Boyd,Tommy,Tarleton St.,14,364,1967,LG,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Bishop,John,Delta St.,14,365,1967,DT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
James,Claudis,Jackson St.,14,366,1967,WR,,,,,,,,1967,1968,0,0,0,2,AFL,,,,,FALSE
Stetter,George,Virginia,14,367,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Snow,John,Wake Forest,15,368,1967,LT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Reale,Tom,Southern Connecticut St.,15,369,1967,LT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
McQueen,Marvin,Mississippi,15,370,1967,MLB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Nicholas,Al,Sacramento St.,15,371,1967,FB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Ferro,Jake,Youngstown St.,15,372,1967,MLB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Smith,Don,Florida A&M,15,373,1967,LG,,,,,,77,256,1967,1967,0,0,0,1,AFL,,"Oakland, California",https://upload.wikimedia.org/wikipedia/commons/4/4a/Don_Smith%2C_1976.png,,FALSE
Burke,Sam,Georgia Tech,15,374,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Shea,Jimmy,Eastern New Mexico,15,375,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Love,Mike,Abilene Christian,15,376,1967,FB,56,9852,,13273,plpo_LoveMike,,,1967,,0,0,0,,AFL,7,,,,FALSE
Oakes,Terry,San Francisco St.,15,377,1967,LE,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Breding,Ed,Texas A&M,15,378,1967,MLB,,,,,,,,1967,1968,0,0,0,5,AFL,,,,,FALSE
Spencer,Clarence,Louisville,15,379,1967,FL,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Schweberger,Jack,Vermont,15,380,1967,FL,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Scoggins,Craig,San Diego St.,15,381,1967,TE,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Bunker,Steve,Oregon,15,382,1967,TE,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Wosilius,Bill,Syracuse,15,383,1967,MLB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Woodson,Ben,Utah,15,384,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Wade,Bob,Morgan St.,15,385,1967,CB,,,,,,,,1967,1970,0,0,1,7,AFL,,,,,FALSE
Williamson,Dennis,WisconsinâWhitewater,15,386,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Poche,David,McNeese St.,15,387,1967,LT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Folliard,Tom,Mississippi St.,15,388,1967,MLB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Martinsen,Grant,Utah St.,15,389,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Davis,Leavie,Edward Waters,15,390,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Caponi,Dennis,,15,391,1967,FB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Schneider,Jim,Colgate,15,392,1967,DT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Johnson,Darrell,Lamar,15,393,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Rhoden,Marcus,Mississippi St.,16,394,1967,FL,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Seman,Bill,Truman St.,16,395,1967,LG,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Chester,Larry,Allen,16,396,1967,CB,64,,,,,74,325,1967,,0,0,0,,AFL,,,,,FALSE
Calhoun,Maurice,,16,397,1967,FB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Keeling,Rex,Samford,16,398,1967,P,,,,,,,,1967,1968,0,0,0,0,AFL,,,,,FALSE
Lentz,Jack,Holy Cross,16,399,1967,CB,,,,,,,,1967,1968,0,0,2,7,AFL,,,,,FALSE
Beard,Gene,Virginia Union,16,400,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Zawadzkas,Jerry,Columbia,16,401,1967,TE,,,,,,,,1967,1967,0,0,0,0,AFL,,,,,FALSE
Smith,Bill,Oregon,16,402,1967,C,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Rogers,Bill,Weber St.,16,403,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Templeman,Bart,Eastern Montana,16,404,1967,C,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Archibald,Doug,Tennessee,16,405,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Avila,Alfredo,Sul Ross St.,16,406,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Phillips,Paul,South Carolina,16,407,1967,LT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Sack,Allen,Notre Dame,16,408,1967,MLB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Bruce,Don,Virginia Tech,16,409,1967,LG,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Spiller,Philip,Los Angeles St.,16,410,1967,CB,,,,,,,,1967,1968,0,0,1,6,AFL,,,,,FALSE
Williams,Don,Akron,16,411,1967,TE,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Baker,Lynn,Colorado,16,412,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Alley,Don,Adams St.,16,413,1967,WR,,,,,,,,1967,1969,0,0,0,0,AFL,,,,,FALSE
Nocera,Dick,Southern Connecticut St.,16,414,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Irwin,Mike,Penn St.,16,415,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Brothers,Paul,Oregon St.,16,416,1967,QB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Noggle,Charlie,North Carolina St.,16,417,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Cassidy,Fred,Miami (FL),16,418,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Cortez,Bruce,Parsons,16,419,1967,CB,,,,,,,,1967,1967,0,0,0,0,AFL,,,,,FALSE
Abramowicz,Danny,Xavier (OH),17,420,1967,TE,,,,,,,,1967,1974,1,0,8,55,AFL,,,,,FALSE
Rowe,Gary,North Carolina St.,17,421,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Kissam,Larry,Florida St.,17,422,1967,LT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Lee,Larry,Texas A&M,17,423,1967,FL,,,,,,74,265,1967,,0,0,0,,AFL,,"Dayton, Ohio",,,FALSE
Buckner,Bill,Delta St.,17,424,1967,QB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Valley,Wayne,Oregon St.,17,425,1967,LT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Ramsey,Ken,Northwestern,17,426,1967,DT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Wagoner,Dick,Bowling Green,17,427,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Davenport,Mike,Wyoming,17,428,1967,FB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Myers,Jack,,17,429,1967,MLB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Biletnikoff,Bob,Miami (FL),17,430,1967,QB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Baucom,Lyle,San Francisco St.,17,431,1967,LT,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Talbott,Danny,North Carolina,17,432,1967,QB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Gibbs,John,South Carolina St.,17,433,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Barnes,Bill,Washington,17,434,1967,C,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Bacigalupo,Terry,Oklahoma St.,17,435,1967,LE,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Cullin,Mike,Slippery Rock,17,436,1967,LE,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Catavolos,George,Purdue,17,437,1967,CB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Stewart,Billy Bob,SMU,17,438,1967,MLB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Davis,Ben,Defiance,17,439,1967,CB,,,,,,,,1967,1976,0,0,4,41,AFL,,,,,FALSE
Nichols,Bobby,Boston Univ.,17,440,1967,TE,,,,,,,,1967,1968,0,0,0,0,AFL,,,,,FALSE
Smith,Grover,Fort Valley St.,17,441,1967,HB,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Adams,George,Morehead St.,17,442,1967,MLB,,,,,,73,225,1967,,0,0,0,,AFL,,"Lexington, Kentucky",,,FALSE
Lattin,Dave,Texas-El Paso,17,443,1967,FL,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Elias,Jeff,Kansas,17,444,1967,TE,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Walker,Jimmy,Providence,17,445,1967,TE,,,,,,,,1967,,0,0,0,,AFL,,,,,FALSE
Little‡,Larry,Bethune-Cookman,UD,UD,1967,OT,,44,,2927,,,,1967,,,,,,,1,,,,FALSE
Bacon,Coy,Jackson State,UD,UD,1967,DT,,,,,,,,1967,,,1,,,,,,,,FALSE
Beverly,Randy,Colorado State,UD,UD,1967,CB,,,,,,,,1967,,,,,,,,,,,FALSE
Davis,Sam,Allen,UD,UD,1967,G,,,,,,,,1967,,,,,,,,,,,FALSE
East,Ron,Montana State,UD,UD,1967,DT,,,,,,,,1967,,,,,,,,,,,FALSE
Lurtsema,Bob,Western Michigan,UD,UD,1967,DE,,,,,,,,1967,,,,,,,,,,,FALSE
Matlock,John,Miami,UD,UD,1967,C,,,,,,,,1967,,,,,,,,,,,FALSE
Myrtle,Chip,Maryland,UD,UD,1967,LB,,,,,,,,1967,,,,,,,,,,,FALSE
Nevett,Elijah,Clark Atlanta,UD,UD,1967,CB,,,,,,,,1967,,,,,,,,,,,FALSE
Olerich,Dave,San Francisco,UD,UD,1967,LB,,,,,,,,1967,,,,,,,,,,,FALSE
Percival,Mac,Texas Tech,UD,UD,1967,K,,,,,,76,220,1967,,,,,,,,,,,FALSE
Reed,Alvin,Prairie View A&M,UD,UD,1967,TE,,,,,,77,235,1967,,,1,,,,,,,,FALSE
Sobocinski,Phil,Wisconsin,UD,UD,1967,C,,,,,,,,1967,,,,,,,,,,,FALSE
Staggs,Jeff,San Diego State,UD,UD,1967,LB,,,,,,,,1967,,,,,,,,,,,FALSE
Stenerud‡,Jan,Montana State,UD,UD,1967,K,,,,,,74,187,1967,,,,,,,,,,,FALSE
Stephenson,Kay,Florida,UD,UD,1967,QB,,,,,,,,1967,,,,,,,,,,,FALSE
Yary,Ron,USC,1,1,1968,LT,,10856,,,plpo_legends_YaryRon,,,1968,1982,6,7,12,104,AFL,7,,,,TRUE
Johnson,Bob,Tennessee,1,2,1968,C,,,,,,,,1968,1979,0,1,10,62,AFL,,,,,FALSE
Humphrey,Claude,Tennessee St.,1,3,1968,LE,,,,,,76,252,1968,1981,2,6,10,84,AFL,,,,,TRUE
Washington,Russ,Missouri,1,4,1968,LT,,,,,,,,1968,1982,0,5,14,86,AFL,,,,,FALSE
Carr,Fred,Texas-El Paso,1,5,1968,MLB,,,,,,,,1968,1977,0,3,8,60,AFL,,,,,FALSE
Byrd,Dennis,North Carolina St.,1,6,1968,LE,,,,,,77,270,1968,1968,0,0,1,5,AFL,,"Oklahoma City, Oklahoma",https://upload.wikimedia.org/wikipedia/en/f/f8/Dennis_Byrd.jpg,,FALSE
Hardy,Kevin,Notre Dame,1,7,1968,DT,51,,,,,76,259,1968,1972,0,0,1,8,AFL,,"Evansville, Indiana",,,FALSE
Csonka,Larry,Syracuse,1,8,1968,HB,,1673,,3023,plpo_legends_CsonkaLarry,,,1968,1979,2,5,11,75,AFL,7,,,,TRUE
Moses,Haven,San Diego St.,1,9,1968,WR,,,,,,74,208,1968,1981,0,2,12,61,AFL,,,,,FALSE
Taylor,Mike,USC,1,10,1968,LT,,,,,,73,230,1968,1973,0,0,1,12,AFL,,"Detroit, Michigan",,https://www.pro-football-reference.com/req/20230307/images/headshots/TaylMi00_2019.jpg,FALSE
Landry,Greg,Massachusetts,1,11,1968,QB,,,,,,,,1968,1984,0,1,6,80,AFL,,,,,FALSE
Smith,Jim,Oregon,1,12,1968,CB,,,,,,74,205,1968,1968,0,0,1,5,AFL,,"Harvey, Illinois",,,FALSE
Lane,MacArthur,Utah St.,1,13,1968,HB,,,,,,73,220,1968,1978,0,1,6,64,AFL,,,,,FALSE
Rossovich,Tim,USC,1,14,1968,MLB,,,,,,,,1968,1976,0,1,5,25,AFL,,,,,FALSE
Blue,Forrest,Auburn,1,15,1968,C,,,,,,78,261,1968,1978,3,4,6,66,AFL,,,,,FALSE
Hull,Mike,USC,1,16,1968,HB,45,7507,,2872,plpo_HullMike,,,1968,1974,0,0,0,3,AFL,7,,,,FALSE
White,Lee,Weber St.,1,17,1968,HB,,,,,,,,1968,1972,0,0,0,5,AFL,,,,,FALSE
Hill,Jim,Texas A&M-Kingsville,1,18,1968,CB,,,,,,,,1968,1975,0,0,6,35,AFL,,,,,FALSE
Moorman,Mo,Texas A&M,1,19,1968,LG,,,,,,,,1968,1973,0,0,6,31,AFL,,,,,FALSE
Homan,Dennis,Alabama,1,20,1968,WR,,,,,,,,1968,1972,0,0,1,7,AFL,,,,,FALSE
Upshaw,Marvin,Trinity (TX),1,21,1968,LE,,,,,,76,260,1968,1976,0,0,5,37,AFL,,,,,FALSE
Daney,George,Texas-El Paso,1,22,1968,LG,,,,,,76,240,1968,1974,0,0,1,19,AFL,,,,,FALSE
Williams,John,Minnesota,1,23,1968,LT,73,10780,,15131,plpo_WilliamsJohn,67,180,1968,1979,0,0,9,59,AFL,7,,,,FALSE
McCullouch,Earl,USC,1,24,1968,WR,,,,,,71,175,1968,1974,0,0,4,29,AFL,,,,,FALSE
Dickey,Eldridge,Tennessee St.,1,25,1968,WR,,,,,,,,1968,1971,0,0,0,1,AFL,,,,,FALSE
Lueck,Bill,Arizona,1,26,1968,LG,,,,,,,,1968,1975,0,0,7,33,AFL,,,,,FALSE
Crusan,Doug,Indiana,1,27,1968,LT,,,,,,,,1968,1974,0,0,5,31,AFL,,,,,FALSE
Staley,Bill,Utah St.,2,28,1968,DT,,,,,,,,1968,1972,0,0,4,20,AFL,,,,,FALSE
Dabney,Carlton,Morgan St.,2,29,1968,DT,,,,,,,,1968,1968,0,0,1,4,AFL,,,,,FALSE
Beban,Gary,UCLA,2,30,1968,QB,,,,,,,,1968,1969,0,0,0,0,AFL,,,,,FALSE
Culp,Curley,Arizona St.,2,31,1968,DT,,,,,,74,265,1968,1981,1,6,11,80,AFL,,,,,TRUE
Funchess,Tom,Jackson St.,2,32,1968,LT,,,,,,,,1968,1974,0,0,6,24,AFL,,,,,FALSE
West,Charlie,Texas-El Paso,2,33,1968,CB,,,,,,,,1968,1979,0,0,6,45,AFL,,,,,FALSE
Tatarek,Bob,Miami (FL),2,34,1968,DT,,,,,,,,1968,1972,0,0,2,14,AFL,,,,,FALSE
Keyes,Jimmy,Mississippi,2,35,1968,MLB,,,,,,,,1968,1969,0,0,0,5,AFL,,,,,FALSE
Ruple,Ernie,Arkansas,2,36,1968,LE,,,,,,,,1968,1968,0,0,0,3,AFL,,,,,FALSE
DePoyster,Jerry,Wyoming,2,37,1968,K,,,,,,,,1968,1972,0,0,0,3,AFL,,,,,FALSE
Roussel,Tom,Southern Miss,2,38,1968,MLB,,,,,,,,1968,1973,0,0,2,15,AFL,,,,,FALSE
Pinder,Cyril,Illinois,2,39,1968,HB,,,,,,,,1968,1973,0,0,2,19,AFL,,,,,FALSE
Hyatt,Fred,Auburn,2,40,1968,WR,,,,,,,,1968,1973,0,0,0,1,AFL,,,,,FALSE
Buzin,Rich,Penn St.,2,41,1968,LT,,,,,,,,1968,1972,0,0,2,19,AFL,,,,,FALSE
Atkins,Bob,Grambling St.,2,42,1968,CB,,,,,,,,1968,1976,0,0,4,24,AFL,,,,,FALSE
Lenkaitis,Bill,Penn St.,2,43,1968,C,,,,,,,,1968,1981,0,0,10,59,AFL,,,,,FALSE
Thompson,Steve,Washington,2,44,1968,DT,,,,,,,,1968,1973,0,0,1,17,AFL,,,,,FALSE
McDaniels,Dave,Miss. Valley St.,2,45,1968,WR,,,,,,,,1968,1968,0,0,0,0,AFL,,,,,FALSE
Wallace,Bob,Texas-El Paso,2,46,1968,WR,,,,,,,,1968,1972,0,0,2,15,AFL,,,,,FALSE
Garlington,John,LSU,2,47,1968,MLB,,,,,,73,218,1968,1977,0,0,3,32,AFL,,,,,FALSE
Livingston,Mike,SMU,2,48,1968,QB,,,,,,,,1968,1979,0,1,5,42,AFL,,,,,FALSE
Haik,Mac,Mississippi,2,49,1968,WR,,,,,,,,1968,1971,0,0,2,11,AFL,,,,,FALSE
Grant,Bob,Wake Forest,2,50,1968,MLB,,,,,,,,1968,1971,0,0,2,18,AFL,,,,,FALSE
LaHood,Mike,Wyoming,2,51,1968,LG,,,,,,,,1968,1972,0,0,0,13,AFL,,,,,FALSE
Stabler,Ken,Alabama,2,52,1968,QB,,2964,,22674,plpo_legends_StablerKen,,,1968,1984,1,4,11,93,AFL,1,,,,TRUE
Wright,John,Illinois,2,53,1968,WR,,,,,,74,210,1968,1969,0,0,0,2,AFL,,,,,FALSE
Cox,Jim,Miami (FL),2,54,1968,TE,,,,,,,,1968,1968,0,0,0,2,AFL,,,,,FALSE
Smiley,Tommie,Lamar,2,55,1968,HB,,,,,,,,1968,1970,0,0,2,4,AFL,,,,,FALSE
Davis,Gary,Vanderbilt,3,56,1968,QB,,,,,,70,202,1968,,0,0,0,,AFL,,"Los Angeles, California",,,FALSE
Hazelton,Major,Florida A&M,3,57,1968,CB,,,,,,,,1968,1970,0,0,0,6,AFL,,,,,FALSE
Ford,Garrett,West Virginia,3,58,1968,HB,,,,,,,,1968,1968,0,0,0,2,AFL,,,,,FALSE
Szymakowski,Dave,West Texas A&M,3,59,1968,WR,,,,,,,,1968,1968,0,0,0,0,AFL,,,,,FALSE
Marsh,Aaron,Eastern Kentucky,3,60,1968,WR,,,,,,,,1968,1969,0,0,1,5,AFL,,,,,FALSE
Henderson,Jon,Colorado St.,3,61,1968,WR,,,,,,,,1968,1970,0,0,0,5,AFL,,,,,FALSE
Urbanek,Jim,Mississippi,3,62,1968,DT,,,,,,,,1968,1968,0,0,0,2,AFL,,,,,FALSE
Trapp,Richard,Florida,3,63,1968,FL,,,,,,,,1968,1969,0,0,1,2,AFL,,,,,FALSE
Olszewski,Harry,Clemson,3,64,1968,LG,,,,,,,,1968,,0,0,0,,AFL,,,,,FALSE
Olssen,Lance,Purdue,3,65,1968,LT,,,,,,,,1968,1969,0,0,0,4,AFL,,,,,FALSE
Morrison,Reece,Texas St.,3,66,1968,HB,,,,,,,,1968,1973,0,0,0,8,AFL,,,,,FALSE
Stevens,Billy,Texas-El Paso,3,67,1968,QB,,,,,,,,1968,1969,0,0,0,0,AFL,,,,,FALSE
Young,Adrian,USC,3,68,1968,MLB,,,,,,,,1968,1973,0,0,1,14,AFL,,,,,FALSE
Vanderbundt,Skip,Oregon St.,3,69,1968,MLB,,,,,,,,1968,1978,0,0,7,50,AFL,,,,,FALSE
Duhon,Bobby,Tulane,3,70,1968,HB,,,,,,,,1968,1972,0,0,2,17,AFL,,,,,FALSE
Harmon,Ed,Louisville,3,71,1968,MLB,,,,,,,,1968,1969,0,0,0,3,AFL,,,,,FALSE
Walton,Sam,Texas A&M-Commerce,3,72,1968,LT,,,,,,,,1968,1971,0,0,2,16,AFL,,,,,FALSE
Anderson,Dick,Colorado,3,73,1968,CB,,,,,,,,1968,1977,2,3,7,73,AFL,,,,,FALSE
Sanders,Charlie,Minnesota,3,74,1968,TE,,,,,,,,1968,1977,2,7,9,52,AFL,,,,,TRUE
Vaughn,Bob,Mississippi,3,75,1968,LG,,,,,,,,1968,1968,0,0,0,0,AFL,,,,,FALSE
McGill,Mike,Notre Dame,3,76,1968,MLB,,,,,,,,1968,1972,0,0,1,20,AFL,,,,,FALSE
Bethea,Elvin,North Carolina A&T,3,77,1968,LE,,,,,,74,260,1968,1983,0,8,13,74,AFL,,,,,TRUE
O'Hara,Rich,Northern Arizona,3,78,1968,FL,,,,,,,,1968,,0,0,0,,AFL,,,,,FALSE
Hebert,Ken,Houston,3,79,1968,WR,,,,,,,,1968,1968,0,0,0,0,AFL,,,,,FALSE
Shell,Art,MD-Eastern Shore,3,80,1968,LT,,,,,,,,1968,1982,2,8,12,93,AFL,,,,,TRUE
Himes,Dick,Ohio St.,3,81,1968,LT,,,,,,,,1968,1977,0,0,8,37,AFL,,,,,FALSE
Robinson,Paul,Arizona,3,82,1968,HB,,,,,,,,1968,1973,1,2,5,30,AFL,,,,,FALSE
Livingston,Dale,Western Michigan,3,83,1968,K,,,,,,,,1968,1970,0,0,0,5,AFL,,,,,FALSE
Phillips,Jess,Michigan St.,4,84,1968,HB,,,,,,73,210,1968,1977,0,0,6,36,AFL,,,,,FALSE
Crittendon,Willie,Tulsa,4,85,1968,DT,,,,,,,,1968,,0,0,0,,AFL,,,,,FALSE
Chandler,Edgar,Georgia,4,86,1968,MLB,,,,,,,,1968,1973,0,0,3,20,AFL,,,,,FALSE
Fitzgerald,Don,Kent St.,4,87,1968,HB,,,,,,,,1968,,0,0,0,,AFL,,,,,FALSE
Gamble,R.C.,South Carolina St.,4,88,1968,HB,,,,,,,,1968,1969,0,0,1,4,AFL,,,,,FALSE
Freeman,Mike,Fresno St.,4,89,1968,CB,,,,,,,,1968,1970,0,0,0,8,AFL,,,,,FALSE
McCarty,Mickey,TCU,4,90,1968,TE,,,,,,,,1968,1969,0,0,0,0,AFL,,,,,FALSE
Lambert,Gordon,UT Martin,4,91,1968,MLB,,,,,,,,1968,1969,0,0,0,3,AFL,,,,,FALSE
McCarthy,Brendan,Boston Col.,4,92,1968,HB,,,,,,,,1968,1969,0,0,1,3,AFL,,,,,FALSE
Mooney,Ed,Texas Tech,4,93,1968,MLB,,,,,,,,1968,1973,0,0,0,18,AFL,,,,,FALSE
Crane,Dennis,USC,4,94,1968,DT,,,,,,,,1968,1970,0,0,1,9,AFL,,,,,FALSE
McNeil,Len,Fresno St.,4,95,1968,LG,,,,,,,,1968,,0,0,0,,AFL,,,,,FALSE
Schmiesing,Joe,New Mexico St.,4,96,1968,LE,,,,,,,,1968,1974,0,0,2,19,AFL,,,,,FALSE
Douglas,John,Missouri,4,97,1968,MLB,,,,,,,,1968,1973,0,0,2,13,AFL,,,,,FALSE
Fuller,Johnny,Lamar,4,98,1968,CB,,,,,,,,1968,1975,0,0,4,28,AFL,,,,,FALSE
Mass,Wayne,Clemson,4,99,1968,LT,,,,,,,,1968,1972,0,0,1,15,AFL,,,,,FALSE
Dyer,Ken,Arizona St.,4,100,1968,CB,,,,,,,,1968,1971,0,0,1,9,AFL,,,,,FALSE
Magner,Gary,USC,4,101,1968,DT,,,,,,,,1968,,0,0,0,,AFL,,,,,FALSE
Garrett,Drake,Michigan St.,4,102,1968,CB,,,,,,,,1968,1970,0,0,1,5,AFL,,,,,FALSE
Sartin,Dan,Mississippi,4,103,1968,DT,,,,,,,,1968,1969,0,0,0,2,AFL,,,,,FALSE
Meylan,Wayne,Nebraska,4,104,1968,MLB,,,,,,,,1968,1970,0,0,0,8,AFL,,,,,FALSE
Beirne,Jim,Purdue,4,105,1968,WR,,,,,,,,1968,1976,0,1,3,18,AFL,,,,,FALSE
Bush,Alan,Mississippi,4,106,1968,LG,,,,,,,,1968,,0,0,0,,AFL,,,,,FALSE
Duncan,Jim,MD-Eastern Shore,4,107,1968,CB,,,,,,,,1968,1971,0,0,1,13,AFL,,,,,FALSE
Robinson,John,Tennessee St.,4,108,1968,FL,,,,,,73,200,1968,,0,0,0,,AFL,,,,,FALSE
McVea,Warren,Houston,4,109,1968,HB,,,,,,,,1968,1973,0,0,1,14,AFL,,,,,FALSE
Smith,Charlie,Utah,4,110,1968,HB,,,,,,,,1968,1975,0,0,4,44,AFL,,,,,FALSE
Hollomon,Gus,Houston,4,111,1968,CB,,,,,,,,1968,1972,0,0,2,19,AFL,,,,,FALSE
Middendorf,Dave,Washington St.,5,112,1968,LG,,,,,,,,1968,1970,0,0,1,9,AFL,,,,,FALSE
Barefoot,Ken,Virginia Tech,5,113,1968,TE,,,,,,,,1968,1968,0,0,0,0,AFL,,,,,FALSE
Gregory,Ben,Nebraska,5,114,1968,HB,,,,,,,,1968,1968,0,0,0,2,AFL,,,,,FALSE
South,Ronnie Lee,Arkansas,5,115,1968,QB,,,,,,,,1968,1968,0,0,0,0,AFL,,,,,FALSE
Smithberger,Jim,Notre Dame,5,116,1968,CB,,,,,,,,1968,,0,0,0,,AFL,,,,,FALSE
Bragg,Mike,Richmond,5,117,1968,P,,,,,,,,1968,1980,0,0,0,21,AFL,,,,,FALSE
