Last Name,First Name,College,Rank,Draft Class,Position,Jersey,Height,Weight,Class,wAV,Hometown,Homestate,Race,Photo
Gregory,Wendell,SC,,2028,ROLB,,,,,,,,,
Griffin,Elijah,Georgia,,2028,DT,,,,,,,,,
Griffin III,Leon,Duke,,2028,FS,,,,,,,,,
Gullette,Derion,Miss St.,,2028,LOLB,,,,,,,,,
Hadry,Ahmad,Missou,,2028,RB,,,,,,,,,
Hamilton,Christian,NC,,2028,WR,,,,,,,,,
Hamm,Jaden,Kansas,,2028,TE,,,,,,,,,
Hamper,Mark,Wisconsin,,2028,WR,,,,,,,,,
Hanna,Andrew,Buffalo,,2028,LT,66,76,325,,21,Canton,OH,,
Harris,Demetrius,Colorado,,2028,RB,,,,,,,,,
Hawkins,Cedrick,UCF,,2028,FS,,,,,,,,,
Haynes,Zeed,Syracuse,,2028,WR,,,,,,,,,
Heard,CJ,Vanderbilt,,2028,SS,,,,,,,,,
Henry,Keonde,Memphis,,2028,WR,,,,,,,,,
Herold,Blake,Kansas,,2028,DT,,,,,,,,,
Herring,Amir,Kansas,,2028,LG,,,,,,,,,
Hewlett,Jason,Michigan,,2028,ROLB,,,,,,,,,
Heywood,Kevin,Wisconsin,,2028,RT,,,,,,,,,
Hill,Jyaire,Michigan,,2028,CB,,,,,,,,,
Hill,Nino,Buffalo,,2028,RB,,,,,,,,,
Hoffman,Gavin,Iowa,,2028,TE,,,,,,,,,
Holmes,Vincent,Washington,,2028,FS,,,,,,,,,
Holmes,Caleb,Pitt,,2028,LG,,,,,,,,,
Holstein,Eli,Pitt,,2028,QB,,,,,,,,,
Horton,Josh,Miami,,2028,DT,,,,,,,,,
Houstan,Devan,Notre Dame,,2028,DT,,,,,,,,,
Howard,Kelze,OSU,,2028,LE,,,,,,,,,
Hughley,Bo,Georgia,,2028,LT,,,,,,,,,
Hurley,Jahlil,Kansas,,2028,CB,,,,,,,,,
Jackson,Kylin,TCU,,2028,FS,,,,,,,,,
Jackson,Lance,Texas,,2028,LE,,,,,,,,,
Jackson,Jamal,Washington,,2028,LG,,,,,,,,,
Jackson,Syncere,Tiffin,,2028,RB,27,69,195,,35,Canton,OH,,
Jackson,Andre,Washington,,2028,RG,,,,,,,,,
Jacobs,Vandrevius,SC,,2028,WR,,,,,,,,,
Jacobsen,Drake,Ashland,,2028,TE,81,75,255,,10,Canton,OH,,
Jacobsen,C.J.,Utah,,2028,TE,,,,,,,,,
James,Buffalo,OSU,,2028,RT,,,,,,,,,
James,Spencer,UCLA,,2028,WR,,,,,,,,,
Jean,Christopher,C. Conn St.,,2028,CB,,,,,,,,,
Jefferson,Darnell,ESU,,2028,RB,,,,,,,,,
Jennings,Jaycen,Tennesee,,2028,WR,,,,,,,,,
Jobe,Bai,Kansas,,2028,ROLB,,,,,,,,,
Johnson,Jericho,Oregon,,2028,DT,,,,,,,,,
Johnson,Kendall,Duke,,2028,MLB,,,,,,,,,
Johnson,Jamari,Oregon,,2028,TE,,,,,,,,,
Johnson,Noble,ASU,,2028,WR,,,,,,,,,
Johnson Jr.,Chris,SMU,,2028,RB,,,,,,,,,
Jonah-Ajonye,Joseph,Georgia,,2028,DT,,,,,,,,,
Jones,Demello,Georgia,,2028,CB,,,,,,,,,
Jones,Steven,Murray St.,,2028,CB,,,,,,,,,
Jones,Kelly,Miss St.,,2028,CB,,,,,,,,,
Jones,Shymeik,G Tech,,2028,DT,,,,,,,,,
Jones,Kris,Georgia,,2028,MLB,,,,,,,,,
Jones,Ricardo,Clemson,,2028,SS,,,,,,,,,
Karnley,Emmanuel,Miami,,2028,CB,,,,,,,,,
Kearney,Zion,Oklahoma,,2028,WR,,,,,,,,,
Keeley,Keon,Alabama,,2028,LE,,,,,,,,,
Keith,Zachariah,WVU,,2028,LE,,,,,,,,,
Kennedy,Ja'Marion,LA Tech,,2028,LG,,,,,,,,,
Kilbane,Michael,NW,,2028,RE,,,,,,,,,
Kissayi,Adam,Minn,,2028,LE,,,,,,,,,
Knauer,Brian,TCU,,2028,QB,,,,,,,,,
Krimm,Andre,N. Texas,,2028,RE,,,,,,,,,
Kromah,Qusmane,FSU,,2028,RB,,,,,,,,,
Kyler,Jenkins,Tiffin,,2028,LE,,,,,,,,,
Lacy,Kewan,Ole Miss,,2028,RB,,,,,,,,,
Lambert,Bill,Texas,,2028,ROLB,,,,,,,,,
Lambert,Guerby,Notre Dame,,2028,RT,,,,,,,,,
Lauck,Trevor,Iowa,,2028,LT,,,,,,,,,
LaValle,Caleb,FSU,,2028,MLB,,,,,,,,,
Leavitt,Sam,ASU,,2028,QB,,,,,,,,,
Lee,Dijon,Alabama,,2028,CB,,,,,,,,,
Lewis,Peyton,Tennesee,,2028,RB,,,,,,,,,
Lightfoot,Marquise,Miami,,2028,ROLB,,,,,,,,,
Lockhart,Jordan,TA&M,,2028,ROLB,,,,,,,,,
Lockwood,Ty,BC,,2028,TE,,,,,,,,,
Lofton,Elijah,Miami,,2028,TE,,,,,,,,,
Longwell,Drew,Kent,,2028,QB,12,69,206,,7,Massillon ,OH,,
Lowe,Hayden,Miami,,2028,RE,,,,,,,,,
Lucas,Xavier,Miami,,2028,CB,,,,,,,,,
Lyle,Jordan,Miami,,2028,RB,,,,,,,,,
Mack,Mekhi,ND College,,2028,C,60,74,291,,9,Canton,OH,,
Mack,Vontae,Bucks,,2028,MLB,,,,,,,,,
Maddox,Austin,Miami (OH),,2028,QB,,,,,,,,,
Madlock,Donald,Tulane,,2028,LG,,,,,,,,,
Marshall,Nathaniel,Michigan,,2028,RE,,,,,,,,,
Marshall,Ben,Cal,,2028,TE,,,,,,,,,
Martin Jr.,Quinton,Penn St.,,2028,RB,,,,,,,,,
Mascoe,Bo,Rutgers,,2028,ROLB,,,,,,,,,
Matthews-Canty,Michael,Hampton,,2028,LOLB,,,,,,,,,
Mattingly,Sam,Stanford,,2028,ROLB,,,,,,,,,
Mayer,Jordan,Penn St.,,2028,LOLB,,,,,,,,,
Mayo,Darien,Clemson,,2028,RE,,,,,,,,,
Mbakwe,Jaylen,Alabama,,2028,CB,,,,,,,,,
McBurney,Emeric,Purdue,,2028,RB,9,69,175,,9,Canton,OH,,
McCartherens,Charles,Buffalo,,2028,CB,,,,,,,,,
McClellan,Dante,Missou,,2028,ROLB,,,,,61,,,,
McClellan,Jeremiah,Oregon,,2028,WR,,,,,,,,,
McElroy,Jordan,Finlay,,2028,CB,9,72,189,,32,Canton,OH,,
McGough,Towns,Auburn,,2028,K,,,,,,,,,
McNeil,Cynceir,BGSU,,2028,WR,,,,,21,Canton,OH,,
McVay,Miles,NC,,2028,LT,,,,,,,,,
Meadows,Derek,Alabama,,2028,WR,,,,,,,,,
Mears,Bobby,Penn St.,,2028,RE,,,,,,,,,
Mercer,Tyler,Kansas,,2028,C,,,,,,,,,
Merrieweather,Kenneth,Iowa,,2028,LE,,,,,,,,,
Merritt,Dawson,Nebraska,,2028,LOLB,,,,,,,,,
Miller,Drew,Georgia,,2028,P,,,,,,,,,
Miller,Luca,Akron,,2028,QB,6,71,189,,12,Canton,OH,,
Mincey,Zavier,Alabama,,2028,CB,,,,,,,,,
Minich,Ben,Notre Dame,,2028,SS,,,,,,,,,
Mitchell,Sydir,LSU,,2028,DT,,,,,,,,,
Mizell,Aidan,Florida,,2028,WR,,,,,,,,,
Moore,Jason,Bucks,,2028,DT,,,,,,,,,
Moore,Dakorien,Oregon,,2028,WR,,,,,,,,,
Morrow,Nick,Cal,,2028,LT,,,,,,,,,
Moss,MarJayious,Memphis,,2028,CB,,,,,,,,,
Myers,Zack,NCSt.,,2028,FS,,,,,,,,,
Myles,Jerome,TA&M,,2028,WR,,,,,,,,,
Nelson,Malachi,UTEP,,2028,QB,,,,,,,,,
Nelson,DaKaari,Penn St.,,2028,SS,,,,,,,,,
Nelson,Carter,Nebraska,,2028,TE,,,,,,,,,
Newsom,Asa,K State,,2028,MLB,,,,,,,,,
Norton,Brady,Michigan,,2028,C,,,,,,,,,
Novosad,Austin,Oregon,,2028,QB,,,,,,,,,
O'Connor,Jay,Auburn,,2028,CB,,,,,,,,,
Odom,Caleb,Ole Miss,,2028,WR,,,,,,,,,
Offord,Na'eem,Oregon,,2028,CB,,,,,,,,,
Okunlola,Samson,Miami,,2028,RT,,,,,,,,,
Olczyk,Eric,Penn St.,,2028,MLB,,,,,,,,,
Omopariola,David,Syracuse,,2028,LOLB,,,,,,,,,
Onoh,Chimdy,Penn St.,,2028,LT,,,,,,,,,
Osborne,Hunter,Virgina,,2028,DT,,,,,,,,,
Otting,Joey,Notre Dame,,2028,C,,,,,,,,,
Owens,Kelvin,TA&M,,2028,CB,,,,,,,,,
Owens,Savior,Cincinnati,,2028,RB,,,,,,,,,
Padilla,Joshua,Bucks,,2028,C,,,,,,,,,
Paige,Elijah,USC,,2028,LT,,,,,,,,,
Palita,Junior,SMU,,2028,RB,,,,,,,,,
Parker,Kyle,LSU,,2028,WR,,,,,,,,,
Patterson,Jaiden,NC,,2028,FS,,,,,,,,,
Patterson,Zaquan,Miami,,2028,SS,,,,,,,,,
Payne Jr.,Lamont,Penn St.,,2028,FS,,,,,,,,,
Pendleton,Sam,Tennesee,,2028,RG,,,,,,,,,
Perez,Miguel,Texas St.,,2028,SS,,,,,,,,,
Petty,Josh,G Tech,,2028,LT,,,,,,,,,
Phillips,Kade,Texas,,2028,CB,,,,,,,,,
Pickett,D.J.,LSU,,2028,CB,,,,,,,,,
Pierce,Payton,Bucks,,2028,ROLB,,,,,,,,,
Pierre,Yhonzaae,Alabama,,2028,ROLB,,,,,,,,,
Pinkney,Bri'Rell,Bucks,,2028,SS,29,75,198,,18,Canton,OH,,
Platt,Brayden,Oregon,,2028,MLB,,,,,,,,,
Platt,Jaden,Arkansas,,2028,TE,,,,,,,,,
Poe,Casey,Alabama,,2028,C,,,,,,,,,
Porter,Ashton,Oregon,,2028,LE,,,,,,,,,
Porter,Quincy,Bucks,,2028,WR,,,,,,,,,
Porter,Shamar,UConn,,2028,WR,,,,,,,,,
Poyser,Zechariah,Miami,,2028,FS,,,,,,,,,
Prieskorn,Brady,Michigan,,2028,TE,,,,,,,,,
Rappleyea,Andrew,Penn St.,,2028,TE,,,,,,,,,
Reichert,Logan,Missou,,2028,LG,,,,,,,,,
Renaud,Jordan,Alabama,,2028,LE,,,,,,,,,
Rhett,Justyn,Nebraska,,2028,SS,,,,,,,,,
Ricks,Dezz,TA&M,,2028,CB,,,,,,,,,
Riddick,Demarcus,Auburn,,2028,LOLB,,,,,,,,,
Rigsby,Braylon,Texas Tech,,2028,DT,,,,,,,,,
Riordan,Tripp,SMU,,2028,TE,,,,,,,,,
Robertson,Jayden,S. Utah,,2028,CB,,,,,,,,,
Robinson,D'Antre,Florida,,2028,DT,,,,,,,,,
Robinson,Ta'Mere,Penn St.,,2028,ROLB,,,,,,,,,
Rodgers,Bryson,Bucks,,2028,WR,,,,,,,,,
Rogers,Noah,NCSt.,,2028,WR,,,,,,,,,
Rooney,Cap,Miami,,2028,QB,,,,,,,,,
Ross,Charles,LSU,,2028,MLB,,,,,,,,,
Russaw,Qua,Alabama,,2028,LOLB,,,,,,,,,
Russell,Keelon,Alabama,,2028,QB,,,,,,,,,
Russell,Braylen,Arkansas,,2028,RB,,,,,,,,,
Sampson Jr.,Shelton,UL Laf,,2028,WR,,,,,,,,,
Sanchez,Devin,Ohio State,,2028,CB,,,,,,,,,
Sanders,Brycen,Ole Miss,,2028,C,,,,,,,,,
Sanders,D.J.,TA&M,,2028,DT,,,,,,,,,
Sanders Jr.,David,Tenn,,2028,LT,,,,,,,,,
Sanderson,Jimmy,Miami,,2028,WR,,,,,,,,,
Sanker,Madden,Louisville,,2028,RG,,,,,,,,,
Scarborough,Nate,Oklahoma,,2028,RB,,,,,,,,,
Schlaffer,Joey,Penn St.,,2028,TE,,,,,,,,,
Scott,Dom,Notre Dame,,2028,LE,,,,,,,,,
Sellers,LaNorris,SC,,2028,QB,,,,,,,,,
Shanahan,TJ,Penn St.,,2028,RG,,,,,,,,,
Shanks,Xavier,Kentucky,,2028,RE,20,72,245,,34,Canton,OH,,
Shelton,Terry,TCU,,2028,WR,,,,,,,,,
Shilo,Craig,Buffalo State,,2028,RB,,,,,,,,,
Siereveld,Austin,Bucks,,2028,RG,,,,,,,,,
Simmons,Lucas,FSU,,2028,LT,,,,,,,,,
Simon,James,Texas,,2028,RB,,,,,,,,,
Smith,Slyvester,Auburn,,2028,SS,,,,,,,,,
Smith II,Nigel,Oklahoma,,2028,RE,,,,,,,,,
Smothers,Hollywood,NCSt.,,2028,RB,,,,,,,,,
Snowden,Amare,Toledo,,2028,CB,,,,,,,,,
Spears,Dashawn,LSU,,2028,SS,,,,,,,,,
Sprague,Andrew,Michigan,,2028,RT,,,,,,,,,
Stewart,Jahkeem,USC,,2028,DT,,,,,,,,,
Stone,John,Rutgers,,2028,C,,,,,,,,,
Sua,Leviticus,Arizona,,2028,MLB,,,,,,,,,
Sullivan,Cole,Michigan,,2028,LOLB,,,,,,,,,
Swanson,Ryner,BYU,,2028,TE,,,,,,,,,
Taylor,Ivan,Alabama,,2028,FS,,,,,,,,,
Taylor,Brock,Vanderbilt,,2028,K,,,,,,,,,
Taylor,Leon,USC,,2028,RB,,,,,,,,,
Thomas,Soloman,LSU,,2028,RG,,,,,,,,,
Thomas,Landen,FSU,,2028,TE,,,,,,,,,
Thomasson,Colton,Baylor,,2028,RT,,,,,,,,,
Thompson,Perry,Auburn,,2028,WR,,,,,,,,,
Thornton Jr.,LeVar,Baylor,,2028,CB,,,,,,,,,
Thurmon,Elyjah,Clemson,,2028,RG,,,,,,,,,
Tidwell,Rod,ASU,,2028,WR,,,,,,,,,
Toles,Nemo,Bucks,,2028,TE,87,74,245,,34,Massillon,OH,,
Toney,Jordan,E. Mich,,2028,CB,,,,,,,,,
Tongue,Rushaun,Wake,,2028,FS,,,,,,,,,
Tonielli,Deakon,Michigan,,2028,TE,,,,,,,,,
Trotter,Josiah,Missou,,2028,MLB,,,,,,,,,
Turley,Khali,Fresno St.,,2028,FB,,,,,,,,,
Umarov,Shamurad,Tennesee,,2028,LG,,,,,,,,,
Umeh,Benedict,Stanford,,2028,RE,,,,,,,,,
Underwood,Bryce,Michigan,,2028,QB,,,,,,,,,
Uni,Michael,Georgia,,2028,RG,,,,,,,,,
VanderZee,Reece,Iowa,,2028,WR,,,,,,,,,
VanVleet,Drew,Dayton,,2028,QB,,,,,,,,,
Vasek,Colton,Texas,,2028,LE,,,,,,,,,
Vaughn,Cam,WVU,,2028,WR,,,,,,,,,
Vernon,Brenan,Notre Dame,,2028,LE,,,,,,,,,
Vizzina,Christopher,Clemson,,2028,QB,,,,,,,,,
Walker,DJ,Ohio,,2028,FS,,,,,,,,,
Walker,Zayden,Georgia,,2028,MLB,,,,,,,,,
Walker,Tamarus,Maryland,,2028,RG,,,,,,,,,
Walker,Kyson,Heidelburg,,2028,WR,,,,,,,,,
Walters,Damon,NW,,2028,SS,,,,,,,,,
Warren,Bennett,Tennesee,,2028,RT,,,,,,,,,
Washington,Julian,G Tech,,2028,RB,,,,,,,,,
Waters,Peyton,Washington,,2028,FS,,,,,,,,,
Weathers,Willie,TCU,,2028,RB,,,,,,,,,
Weathersby,Tyree,Tennesee,,2028,RE,,,,,,,,,
West,Sam,Indiana,,2028,TE,,,,,,,,,
White,Tyler,TA&M,,2028,P,,,,,,,,,
WIlliams,Aaron,UCLA,,2028,CB,,,,,,,,,
Williams,Aneyas,Notre Dame,,2028,RB,,,,,,,,,
WIlliams,Amaris,Auburn,,2028,RE,,,,,,,,,
Williams,Jonah,Texas,,2028,SS,,,,,,,,,
Williams,Elyiss,Georgia,,2028,TE,,,,,,,,,
WIlliams,Mason,Ohio,,2028,TE,,,,,,,,,
Williams,Cam,Notre Dame,,2028,WR,,,,,,,,,
Williams Jr.,Demond,Washington,,2028,QB,,,,,,,,,
Wilson,Gernorris,Oregon,,2028,LG,,,,,,,,,
Wilson,J.J.,Kent,,2028,SS,6,75,220,,19,Massillon,OH,,
Winner-Johnson,Dallas,Tulane,,2028,MLB,,,,,,,,,
Yharbrough,Mychal,Miami (OH),,2028,FS,,,,,,,,,
Young,Bryce,Notre Dame,,2028,RE,,,,,,,,,
Young,Cooper,WVU,,2028,RG,,,,,,,,,
Zandamela,Jason,Florida,,2028,C,,,,,,,,,
Ziglar,Malcolm,NC,,2028,SS,,,,,,,,,
Abram,Triston,Indiana,,2029,RE,,,,,,,,,
Adams,Khary,Maryland,,2029,CB,,,,,,,,,
Agard,Omillo,Wisconsin,,2029,CB,,,,,,,,,
Ahfua,Isendre,TA&M,,2029,RG,,,,,,,,,
Alefaio,Benjamin,ASU,,2029,FS,,,,,,,,,
Allen,Jaden,Arkansas,,2029,CB,,,,,,,,,
Alofaituli,Seuseu,Miami,,2029,RG,,,,,,,,,
Alturner,Kyle,WVU,,2029,C,,,,,,,,,
Amos,Corey,Ole Miss,,2029,ROLB,,,,,,,,,
Anderson,Richard,LSU,,2029,DT,,,,,,,,,
Andrews,Rayshon,Syracuse,,2029,CB,,,,,,,,,
Andrews,Liam,Penn St.,,2029,DT,,,,,,,,,
Armstrong,Deontae,Bucks,,2029,RT,,,,,,,,,
Armstrong,Kiotti,TA&M,,2029,TE,,,,,,,,,
Arop,Jacob,S. Dakota,,2029,RT,,,,,,,,,
Atkinson,Tyler,Georgia,,2029,MLB,,,,,,,,,
Baldwin,Byron,Indiana,,2029,FS,,,,,,,,,
Ball,Tradarian,Oregon,,2029,HB,,,,,,,,,
Ball,Jaden,Purdue,,2029,RG,,,,,,,,,
Balogh,Mike,Colgate,,2029,TE,,,,,,,,,
Banks,TJ,Ole Miss,,2029,CB,,,,,,,,,
Barnes,Elijah,Texas,,2029,MLB,,,,,,,,,
Barrett,Boski,Vanderbilt,,2029,WR,,,,,,,,,
Batton,Markeylin,Arkansas,,2029,HB,,,,,,,,,
Beaman,Jeremiah,Alabama,,2029,RE,,,,,,,,,
Beaty,Kyler,Baylor,,2029,CB,,,,,,,,,
Beavers,Kamron,Ole Miss,,2029,LE,,,,,,,,,
Benson,Bailey,Wake,,2029,MLB,,,,,,,,,
Bentancur,Christian,Clemson,,2029,TE,,,,,,,,,
Bernard,Legend,Georgetown,,2029,WR,,,,,,,,,
Bilot,Kaylan,LSU,,2029,WR,,,,,,,,,
Bioreau,Michai,Florida,,2029,DT,,,,,,,,,
Boehly,Zack,ECU,,2029,C,,,,,,,,,
Boley,Cutter,Kentucky,,2029,QB,,,,,,,,,
Bonner,Brian,UCLA,,2029,HB,,,,,,,,,
Bostic,Jay'Quan,Toledo,,2029,SS,,,,,,,,,
Boulware,Simeon,Vanderbilt,,2029,LE,,,,,,,,,
Bourdon,Robert,TA&M,,2029,LT,,,,,,,,,
Bowman,Mark,USC,,2029,TE,,,,,,,,,
Bradford,Blaine,LSU,,2029,SS,,,,,,,,,
Brame,Da'Saahn,Tenn,,2029,TE,,,,,,,,,
Brandon,Faizon,Tennesee,,2029,QB,,,,,,,,,
Britt,Marquies,W. Mich,,2029,LOLB,55,70,201,,13,Canton,OH,,
Broderick,Griffin,ND St.,,2029,HB,,,,,,,,,
Bronaugh,CJ,Nebraska,,2029,CB,,,,,,,,,
Brooks,Devin,Oregon,,2029,C,,,,,,,,,
Brown,Tre,SE Louisania,,2029,FS,,,,,,,,,
Brown,Payton,SE MSt.,,2029,HB,,,,,,,,,
Brown,Lamar,LSU,,2029,LG,,,,,,,,,
Brown,Elijah,Stanford,,2029,QB,,,,,,,,,
Brown,Jaylen,Missou,,2029,RE,,,,,,,,,
Brown,Ziron,Stanford,,2029,RG,,,,,,,,,
Brown Jr.,Jason,ASU,,2029,HB,,,,,,,,,
Brown-Shuler,Hevin,Clemson,,2029,DT,,,,,,,,,
Bryant,La'Don,NIU,,2029,WR,,,,,,,,,
Burnett,Gage,Cal Poly SLO,,2029,MLB,,,,,,,,,
Burns,Jordan,Tennesee,,2029,MLB,,,,,,,,,
Burton,Kamren,Akron,,2029,CB,6,69,200,,26,Canton,OH,,
Busch,Karsten,Louisville,,2029,MLB,,,,,,,,,
Calloway,Ethan,LSU,,2029,RT,,,,,,,,,
Camacho,Samir,TCU,,2029,LG,,,,,,,,,
Cantwell,Jackson,Missou,,2029,LT,,,,,,,,,
Cardenas,Johaan,Vanderbilt,,2029,HB,,,,,,,,,
Carlton,Jamarion,Texas,,2029,LE,,,,,,,,,
Carrier,Mason,Minnesota,,2029,MLB,,,,,,,,,
Carter,Noah,Alabama,,2029,ROLB,,,,,,,,,
Carter,Dyzier,Rutgers,,2029,WR,,,,,,,,,
Carter Jr.,Martels,Kentucky,,2029,FS,,,,,,,,,
Charles,Myron,Texas,,2029,DT,,,,,,,,,
Cherry,Tyler,Indiana,,2029,QB,,,,,,,,,
Christian,Thatcher,Utah,,2029,LOLB,,,,,,,,,
Clacks III,Patrick,Buffalo,,2029,WR,,,,,,,,,
Clark,Malik,SC,,2029,WR,,,,,,,,,
Clatterbaugh,Brett,V Tech,,2029,MLB,,,,,,,,,
Clayton,Zach,M. Tenn St.,,2029,RT,,,,,,,,,
Coleman,Trey,Utah,,2029,K,,,,,,,,,
Coleman Jr.,Toney,Miami (OH),,2029,CB,,,,,,,,,
Collins,Charlie,Arkansas,,2029,LE,,,,,,,,,
Colman-Brusa,Derek,Washington,,2029,LE,,,,,,,,,
Cook,Denim,Pitt,,2029,LOLB,,,,,,,,,
Cooney,Carson,Iowa,,2029,MLB,,,,,,,,,
Cooper,Derek,Miami,,2029,HB,,,,,,,,,
Cram,Titus,N. Iowa,,2029,HB,,,,,,,,,
Crawford,Jourdin,Auburn,,2029,DT,,,,,,,,,
Crothers,Zach,Pitt,,2029,LOLB,,,,,,,,,
Cumberland,Tony,Oregon,,2029,DT,,,,,,,,,
Currence,J'Zavien,SC,,2029,SS,,,,,,,,,
Currie,Adonyss,TA&M,,2029,CB,,,,,,,,,
Curtis,Jared,Georgia,,2029,QB,,,,,,,,,
Daniels,Jonathan,FSU,,2029,C,,,,,,,,,
Daniels,Nyier,Georgia,,2029,RT,,,,,,,,,
Davis,Ellis,Tech Tech,,2029,RT,,,,,,,,,
Davis,Jellani,Utah,,2029,SS,,,,,,,,,
Davis Jr.,Thomas,Notre Dame,,2029,MLB,,,,,,,,,
Dean,Pierre,SC,,2029,C,,,,,,,,,
Dean,Max,NM St.,,2029,P,,,,,,,,,
Dear,Akylin,Alabama,,2029,HB,,,,,,,,,
Delane,Faheem,Bucks,,2029,SS,,,,,,,,,
Desinor,Deandre,NCSt.,,2029,HB,,,,,,,,,
Dixson,Daryus,Penn St.,,2029,CB,,,,,,,,,
Dowell,Jason,Missou,,2029,DT,,,,,,,,,
Dubose,Freddie,Texas,,2029,WR,,,,,,,,,
Dunbar,Trae'Von,WVU,,2029,HB,,,,,,,,,
Dunham,Rodney,SC,,2029,ROLB,,,,,,,,,
Dunn,Maison,Ole Miss,,2029,CB,,,,,,,,,
Dunnigan,JJ,Kansas,,2029,CB,,,,,,,,,
Early,Braeden,Siena,,2029,LG,77,76,304,,27,Canton,OH,,
Echols,Coen,LSU,,2029,C,,,,,,,,,
Edmonds,Jorden,Alabama,,2029,CB,,,,,,,,,
Edwards,Kalen,Kentucky,,2029,DT,,,,,,,,,
Edwards,Marshan,Dayton,,2029,MLB,,,,,,,,,
Elee,Zion,Maryland,,2029,RE,,,,,,,,,
Engstler,Bobby,Cal,,2029,P,,,,,,,,,
Evans,Dealyn,TA&M,,2029,LE,,,,,,,,,
Evans,Kylen,Texas St.,,2029,WR,,,,,,,,,
Eziomume,David,Clemson,,2029,HB,,,,,,,,,
Fasusi,Michael,Oklahoma,,2029,LT,,,,,,,,,
Faulk,Jakaleb,Auburn,,2029,ROLB,,,,,,,,,
Feaster,Ethan,TA&M,,2029,WR,,,,,,,,,
Fegans,Anquon,Auburn,,2029,FS,,,,,,,,,
Fesgin,Tavoy,Clemson,,2029,CB,,,,,,,,,
Fields,Dakota,Oregon,,2029,CB,,,,,,,,,
Finney,Brandon,Oregon,,2029,CB,,,,,,,,,
Fish,Shepard,Idaho,,2029,LE,,,,,,,,,
Fisher,William,Malone,,2029,LOLB,2,71,214,,19,Canton,OH,,
Fitzpatrick,Justice,Miami,,2029,CB,,,,,,,,,
Flynt,Ian,Nebraska,,2029,TE,,,,,,,,,
Ford,Lachristopher,Heidelberg,,2029,FS,7,69,203,,14,Canton,OH,,
Ford,Jackson,SDSt.,,2029,TE,,,,,,,,,
Franks,Blake,SC,,2029,LG,,,,,,,,,
Frazier,Blake,Michigan,,2029,RG,,,,,,,,,
Fuller,Matthew,SC,,2029,HB,,,,,,,,,
Gamble,Mookie,Mercyhurst,,2029,HB,30,69,199,,26,Massillon ,OH,,
Garrett,Christian,G Tech,,2029,DT,,,,,,,,,
Gautcher,Burke,Iowa,,2029,MLB,,,,,,,,,
Gentry,Zay,SMU,,2029,CB,,,,,,,,,
Gilbert,Stec,Wisconsin,,2029,TE,,,,,,,,,
Gilchrist,Jaylen,Maryland,,2029,RG,,,,,,,,,
Ginther,Gage,Tennesee,,2029,RG,,,,,,,,,
Golden,Elijah,Alabama,,2029,RE,,,,,,,,,
Gompers,Bradley,Duke,,2029,LOLB,,,,,,,,,
Gooden,Chauncey,Colorado,,2029,LG,,,,,,,,,
Goodman,Malachi,Penn St.,,2029,LG,,,,,,,,,
Goodwin,Beau,ISU,,2029,LOLB,,,,,,,,,
Gray,Tionne,Oregon,,2029,DT,,,,,,,,,
Greene,Justin,Georgia,,2029,LE,,,,,,,,,
Greene,Kodi,USC,,2029,LT,,,,,,,,,
Griffin,Xavier,USC,,2029,LOLB,,,,,,,,,
Grover,Gavin,Cincinnati,,2029,TE,,,,,,,,,
Grunkemeyer,Ethan,Penn St.,,2029,QB,,,,,,,,,
Hall,JonAthony,Stanford,,2029,WR,,,,,,,,,
Hamilton,Luke,Michigan,,2029,LG,,,,,,,,,
Hamilton,Zavier,USF,,2029,ROLB,,,,,,,,,
Hammond,Will,Texas Tech,,2029,QB,,,,,,,,,
Hammond,Ted,Michigan,,2029,RE,,,,,,,,,
Hanks Jr.,Ben,Florida,,2029,CB,,,,,,,,,
Harbour,Donnie,Penn St.,,2029,LG,,,,,,,,,
Harrell,JJ,Miss St.,,2029,WR,,,,,,,,,
Harris,Tae,Georgia Tech,,2029,FS,,,,,,,,,
Harris,Xavier,JMU,,2029,WR,1,69,199,,19,Canton,OH,,
Harrison,Kendre,Oregon,,2029,TE,,,,,,,,,
Harrold,LaJesse,FSU,,2029,LE,,,,,,,,,
Harvey,Wesley,TCU,,2029,RT,,,,,,,,,
Hatcher,Shakeer,YSU,,2029,HB,6,72,199,,34,Canton,OH,,
Hatton Jr.,Jonathan,TA&M,,2029,HB,,,,,,,,,
Hawkins,Gus,K State,,2029,LT,,,,,,,,,
Hayes,Adarius,Miami,,2029,LOLB,,,,,,,,,
Haywood,Ty,Michigan,,2029,LT,,,,,,,,,
Henderson,Keisean,Houston,,2029,QB,,,,,,,,,
Henry Jr.,Chris,Bucks,,2029,WR,,,,,21,,,,
Hibbler Jr.,Terrence,Miss St.,,2029,DT,,,,,,,,,
Hill,Antwann,Memphis,,2029,QB,,,,,,,,,
Hiter,Savion,Georgia,,2029,HB,,,,,,,,,
Hogshooter,Blake,Houston,,2029,WR,,,,,,,,,
Holcomb,Leeland,Regina,,2029,LG,70,74,305,,5,Canton,OH,,
Holcomb,Byron,Regina,,2029,RG,71,74,288,,6,Canton,OH,,
Holt,Ryder,Idaho St.,,2029,ROLB,,,,,,,,,
Howard,Jaylen,UCF,,2029,CB,,,,,,,,,
Howard,Iverson,Maryland,,2029,HB,,,,,,,,,
Hudson,Jadyn,UCLA,,2029,SS,,,,,,,,,
