last_name,first_name,team,position,jersey,year,freshman_year,possible_draft_year,height_inches,weight,recruiting_year,recruiting_stars,recruiting_rating,national_ranking,home_city,home_state,home_country,season_year,player_id
Blunt Jr.,John,Eastern Kentucky,CB,13.0,4,,,73.0,195.0,,,,,Alexandria,VA,USA,2021,4371483
Samuel,Tahj,McNeese,,,2021,,,,,,,,,,,,2021,4371488
Semien,C.J.,McNeese,DL,96.0,4,,,75.0,251.0,,,,,Lake Charles,LA,USA,2021,4371505
Peterson,Camron,Southern,DT,94.0,4,,,77.0,280.0,,,,,Houston,TX,USA,2021,4371506
Conerly,Steven,Northwestern State,,,2021,,,,,,,,,,,,2021,4371510
Voelker,Ethan,Cincinnati,OL,66.0,3,,,77.0,311.0,,,,,Cincinnati,OH,USA,2021,4371566
Keller,John,Central Michigan,QB,8.0,2,,,73.0,203.0,,,,,North Canton,OH,USA,2021,4371568
Lawler,Nate,Cincinnati,TE,47.0,4,,,76.0,222.0,,,,,Dresden,OH,USA,2021,4371569
Adams,Will,Cincinnati,S,36.0,4,,,72.0,195.0,,,,,Cincinnati,OH,USA,2021,4371570
Faison,Damir,East Carolina,DL,7.0,3,,,74.0,255.0,,,,,Charlotte,NC,USA,2021,4371604
Henderson,Noah,East Carolina,OL,69.0,3,,,78.0,319.0,,,,,Bennettsville,SC,USA,2021,4371607
McBride,Brady,Texas State,QB,11.0,3,,,72.0,200.0,,,,,Coppell,TX,USA,2021,4371730
Johnson,Quindell,Memphis,DB,15.0,4,,,73.0,195.0,,,,,New Orleans,LA,USA,2021,4371731
Fleming,Cameron,Memphis,RB,24.0,2,,,67.0,172.0,,,,,Cedar Hill,TX,USA,2021,4371732
Neal,Treysen,Memphis,LS,49.0,3,,,69.0,219.0,,,,,Lake Saint Louis,MO,USA,2021,4371738
Allen,Jaylon,Memphis,DL,22.0,4,,,75.0,240.0,,,,,Humble,TX,USA,2021,4371740
Bishop,Blaine,Memphis,OL,76.0,2,,,75.0,286.0,,,,,Tallahassee,FL,USA,2021,4371753
Fields,Evan,Memphis,OL,71.0,2,,,77.0,295.0,,,,,Sharpsburg,GA,USA,2021,4371754
Ellis,Isaac,Memphis,OL,72.0,3,,,74.0,322.0,,,,,Monroe,LA,USA,2021,4371756
Tate Jr.,Jeremy,Memphis,WR,6.0,4,,,77.0,259.0,,,,,Columbus,MS,USA,2021,4371758
Goslin,Tyger,Navy,RB,2.0,4,,,71.0,191.0,,,,,Moorpark,CA,USA,2021,4371846
Clear,Caleb,Navy,CB,2.0,4,,,73.0,188.0,,,,,Memphis,TN,USA,2021,4371847
Gleaton,Marcell,Navy,WR,83.0,4,,,75.0,219.0,,,,,Ellenwood,GA,USA,2021,4371850
Acie,Carlinos,Navy,RB,25.0,4,,,69.0,190.0,,,,,Mckeesport,PA,USA,2021,4371852
West,Mitchell,Navy,DB,6.0,4,,,70.0,192.0,,,,,Naperville,IL,USA,2021,4371857
Otaluka,Chike,Navy,RB,22.0,4,,,72.0,195.0,,,,,Johns Creek,GA,USA,2021,4371858
McMorris,Michael,Navy,CB,5.0,4,,,69.0,173.0,,,,,Buford,GA,USA,2021,4371859
Carothers,Jamale,Western Kentucky,FB,34.0,3,,,69.0,203.0,,,,,Bowling Green,KY,USA,2021,4371860
Glenn,Jamal,Navy,CB,16.0,4,,,71.0,181.0,,,,,Laurel,MD,USA,2021,4371861
Warren,Chance,Navy,RB,,4,,,70.0,190.0,,,,,Enterprise,AL,USA,2021,4371863
Taylor,Daniel,Navy,RB,20.0,4,,,70.0,180.0,,,,,Franklin,TN,USA,2021,4371865
Fagot,Diego,Navy,LB,54.0,4,,,75.0,240.0,,,,,Fort Lauderdale,FL,USA,2021,4371866
Salisbury,Michael,Navy,WR,85.0,4,,,74.0,194.0,,,,,Shelbyville,TN,USA,2021,4371867
Harris II,James,Navy,FB,37.0,4,,,72.0,230.0,,,,,Mobile,AL,USA,2021,4371869
Ruoss,Isaac,Navy,FB,32.0,4,,,73.0,220.0,,,,,Mohnton,PA,USA,2021,4371870
Shaw,Bryce,New Hampshire,LB,13.0,3,,,73.0,233.0,,,,,Raynham,MA,USA,2021,4371875
Williams,Deondrae,Navy,DE,92.0,4,,,72.0,274.0,,,,,Phenix City,AL,USA,2021,4371878
Conlon,Mattie,Navy,G,60.0,4,,,74.0,290.0,,,,,Bronx,NY,USA,2021,4371879
Long,Cal,Navy,WR,88.0,4,,,74.0,230.0,,,,,Austin,TX,USA,2021,4371881
Warren,J'arius,Navy,DT,94.0,4,,,73.0,257.0,,,,,Long Beach,MS,USA,2021,4371882
Kelly III,John,Navy,LB,55.0,4,,,74.0,232.0,,,,,Staten Island,NY,USA,2021,4371886
Brennan,Kevin,Navy,S,7.0,4,,,71.0,199.0,,,,,Westfield,NJ,USA,2021,4371888
Johns,Mitchell,Navy,LB,52.0,4,,,73.0,224.0,,,,,Leesburg,VA,USA,2021,4371890
Cooper,Mychal,Navy,WR,3.0,4,,,77.0,221.0,,,,,San Antonio,TX,USA,2021,4371891
Banbury,Pierce,Navy,C,68.0,4,,,74.0,288.0,,,,,Aldie,VA,USA,2021,4371892
Bernacchi,Nick,Navy,G,65.0,4,,,74.0,280.0,,,,,Fairfax,VA,USA,2021,4371893
Texeira,Bryce,Navy,OT,67.0,4,,,74.0,282.0,,,,,Waukesha,WI,USA,2021,4371896
Fee,Ben,Navy,P,39.0,4,,,70.0,231.0,,,,,Commerce Township,MI,USA,2021,4371898
Shook,Cameron,Iowa State,P,94.0,4,,,75.0,191.0,,,,,Grosse Pointe,MI,USA,2021,4371899
Voyles,Cole,SMU,LS,49.0,3,,,72.0,186.0,,,,,Houston,TX,USA,2021,4371934
Robinson,Matt,Illinois,QB,6.0,4,,,73.0,185.0,,,,,San Juan Capistrano,CA,USA,2021,4371942
Griffin,Caleb,Illinois,PK,5.0,4,,,75.0,220.0,,,,,Danville,IL,USA,2021,4371944
Taylor,Reese,Indiana,DB,1.0,5,,,71.0,190.0,,,,,Indianapolis,IN,USA,2021,4371946
Miller,James,Indiana,LB,4.0,4,,,73.0,228.0,,,,,Tampa,FL,USA,2021,4371947
Rodgers,Elijah,Clemson,CB,35.0,4,,,72.0,185.0,,,,,Blacksburg,SC,USA,2021,4371948
King,Jonathan,Indiana,DL,18.0,3,,,75.0,252.0,,,,,Tampa,FL,USA,2021,4371950
Pierre,Noah,Indiana,DB,,4,,,71.0,180.0,,,,,Hialeah,FL,USA,2021,4371951
Williams,Jaylin,Indiana,DB,23.0,4,,,72.0,185.0,,,,,Memphis,TN,USA,2021,4371954
Matthews,Devon,Indiana,DB,1.0,4,,,74.0,206.0,,,,,Jacksonville,FL,USA,2021,4371955
Jusevitch,Jordan,Indiana,DB,30.0,3,,,73.0,193.0,,,,,Lowell,IN,USA,2021,4371958
Jones,Cam,Indiana,LB,4.0,4,,,75.0,228.0,,,,,Memphis,TN,USA,2021,4371959
Casey,Aaron,Indiana,LB,44.0,4,,,74.0,235.0,,,,,Douglasville,GA,USA,2021,4371960
McFadden,Micah,Indiana,LB,47.0,4,,,74.0,232.0,,,,,Tampa,FL,USA,2021,4371961
McCabe,Gavin,Indiana,DL,59.0,3,,,76.0,291.0,,,,,Oak Lawn,IL,USA,2021,4371963
Rafferty,Aidan,Indiana,OL,66.0,3,,,78.0,298.0,,,,,Kensington,MD,USA,2021,4371964
Marozas,Nick,Indiana,OL,74.0,3,,,77.0,279.0,,,,,Chicago,IL,USA,2021,4371965
O'Connor,Charlie,Indiana,OL,79.0,3,,,74.0,303.0,,,,,Western Springs,IL,USA,2021,4371967
Marshall,Miles,Indiana,WR,13.0,4,,,76.0,212.0,,,,,Lilburn,GA,USA,2021,4371968
Ivy Jr.,TJ,Coastal Carolina,TE,86.0,4,,,77.0,235.0,,,,,Chicago,IL,USA,2021,4371969
Bjorson,Matt,Indiana,TE,81.0,4,,,75.0,235.0,,,,,Hinsdale,IL,USA,2021,4371970
Campbell,Charles,Indiana,PK,19.0,4,,,69.0,181.0,,,,,Jackson,TN,USA,2021,4371971
Jones,Shamar,Indiana,DL,51.0,3,,,73.0,237.0,,,,,Johnstown,PA,USA,2021,4371972
McCreary,Roger,Auburn,CB,23.0,4,,,72.0,190.0,,,,,Mobile,AL,USA,2021,4371973
Hill,Matthew,South Florida,S,1.0,4,,,73.0,192.0,,,,,Lawrenceville,GA,USA,2021,4371975
Sandberg,Cord,Eastern Kentucky,QB,24.0,2,,,75.0,222.0,,,,,Bradenton,FL,USA,2021,4371976
Shivers,Shaun,Auburn,RB,2.0,4,,,67.0,186.0,,,,,Fort Lauderdale,FL,USA,2021,4371977
Jibunor,Richard,Troy,LB,9.0,4,,,75.0,229.0,,,,,Delta State,,Nigeria,2021,4371978
McClain,Zakoby,Auburn,LB,9.0,4,,,72.0,219.0,,,,,Valdosta,GA,USA,2021,4371979
Joiner III,Harold,Michigan State,LB,16.0,4,,,76.0,215.0,,,,,Birmingham,AL,USA,2021,4371980
Fuqua,Kolbi,Jacksonville State,DB,23.0,4,,,75.0,220.0,,,,,Jasper,AL,USA,2021,4371982
Johnson,Caleb,Auburn,DE,45.0,3,,,75.0,276.0,,,,,Columbus,GA,USA,2021,4371983
Irvin,Jalil,Auburn,OL,50.0,4,,,75.0,319.0,,,,,Stone Mountain,GA,USA,2021,4371984
Stutts,Kam,Auburn,OL,62.0,4,,,77.0,343.0,,,,,Killen,AL,USA,2021,4371985
Bauer,Reid,Arkansas,P,30.0,4,,,71.0,206.0,,,,,Magnolia,TX,USA,2021,4371991
Bishop,LaDarrius,Arkansas,DB,11.0,4,,,72.0,183.0,,,,,Ashdown,AR,USA,2021,4371992
Foucha,Joe,Arkansas,S,13.0,4,,,71.0,208.0,,,,,New Orleans,LA,USA,2021,4371995
Gerald,Dorian,Arkansas,DL,23.0,4,,,75.0,256.0,,,,,Florence,SC,USA,2021,4371998
Jones,John Stephen,Arkansas,QB,9.0,3,,,71.0,204.0,,,,,Dallas,TX,USA,2021,4372000
Mason,Myles,Louisiana Tech,DB,18.0,4,,,74.0,209.0,,,,,Trussville,AL,USA,2021,4372003
Parker Jr.,Andrew,Arkansas,LB,7.0,4,,,74.0,235.0,,,,,New Orleans,LA,USA,2021,4372006
Parodi,Nathan,Arkansas,DB,14.0,3,,,69.0,170.0,,,,,Austin,TX,USA,2021,4372007
Robinson,Silas,Texas State,OL,75.0,3,,,76.0,320.0,,,,,Yoakum,TX,USA,2021,4372008
Winkel,Ryan,Arkansas,OL,71.0,3,,,78.0,305.0,,,,,Memphis,TN,USA,2021,4372010
Barker,Braxton,Alabama,QB,7.0,3,,,73.0,202.0,,,,,Birmingham,AL,USA,2021,4372013
Williams,Xavier,Alabama,WR,3.0,3,,,72.0,180.0,,,,,Hollywood,FL,USA,2021,4372015
Armour-Davis,Jalyn,Alabama,DB,5.0,3,,,73.0,192.0,,,,,Mobile,AL,USA,2021,4372017
Smith,Eddie,Illinois,DB,8.0,2,,,72.0,200.0,,,,,Slidell,LA,USA,2021,4372018
Ford,Jerome,Cincinnati,RB,24.0,3,,,71.0,215.0,,,,,Seffner,FL,USA,2021,4372019
Jobe,Josh,Alabama,DB,28.0,4,,,73.0,192.0,,,,,Miami,FL,USA,2021,4372020
Bishop,Brandon,Louisiana,DB,6.0,4,,,72.0,200.0,,,,,Tuscaloosa,AL,USA,2021,4372022
Moody,Jaylen,Alabama,LB,42.0,4,,,74.0,225.0,,,,,Conway,SC,USA,2021,4372025
Latu,Cameron,Alabama,TE,81.0,4,,,77.0,244.0,,,,,Salt Lake City,UT,USA,2021,4372026
Baumhower,Wes,Troy,LB,25.0,2,,,72.0,208.0,,,,,Fairhope,AL,USA,2021,4372027
Ekiyor Jr.,Emil,Alabama,OL,55.0,4,,,75.0,307.0,,,,,Indianapolis,IN,USA,2021,4372028
Roby,Jackson,Alabama,OL,62.0,4,,,77.0,285.0,,,,,Huntsville,AL,USA,2021,4372032
Brown,Tommy,Alabama,OT,75.0,4,,,79.0,330.0,,,,,Santa Ana,CA,USA,2021,4372033
Demus Jr.,Dontay,Maryland,WR,7.0,4,,,76.0,215.0,,,,,Washington,DC,USA,2021,4372039
Baylor,Tyler,Maryland,DL,10.0,4,,,76.0,265.0,,,,,Olney,MD,USA,2021,4372040
Cobbs,Brian,Maryland,WR,8.0,4,,,74.0,210.0,,,,,Alexandria,VA,USA,2021,4372041
Cobbs,Brian,Utah State,WR,8.0,4,,,74.0,210.0,,,,,Alexandria,VA,USA,2021,4372041
McCullough,Ahmad,Maryland,LB,9.0,4,,,74.0,223.0,,,,,Baltimore,MD,USA,2021,4372043
Jones,Darryl,Maryland,WR,11.0,4,,,75.0,195.0,,,,,Virginia Beach,VA,USA,2021,4372045
Gotay,Fa'Najae,Maryland,LB,38.0,4,,,72.0,226.0,,,,,North Fort Myers,FL,USA,2021,4372046
Brown,Justin,Maryland,TE,26.0,3,,,75.0,205.0,,,,,Hillsborough,NJ,USA,2021,4372047
Petrino,Joseph,Maryland,PK,27.0,3,,,71.0,192.0,,,,,Richmond Hill,GA,USA,2021,4372048
Campbell,Chance,Ole Miss,LB,44.0,3,,,75.0,235.0,,,,,Towson,MD,USA,2021,4372051
Rosenberry Jr.,James,Florida State,LS,49.0,4,,,72.0,230.0,,,,,Columbus,OH,USA,2021,4372052
Brownlee,David,Maryland,LB,49.0,4,,,73.0,230.0,,,,,Forestville,MD,USA,2021,4372054
Gregory,Evan,Maryland,OL,75.0,3,,,76.0,308.0,,,,,Hyattsville,MD,USA,2021,4372055
Anderson,Spencer,Maryland,OL,54.0,4,,,77.0,320.0,,,,,Bowie,MD,USA,2021,4372056
Duncan,Jaelyn,Maryland,OL,71.0,4,,,78.0,320.0,,,,,Owings Mills,MD,USA,2021,4372058
Glasgow,Cherokee,Troy,DT,99.0,4,,,74.0,292.0,,,,,Mount Vernon,NY,USA,2021,4372059
Fontaine,Austin,Maryland,OL,58.0,4,,,76.0,290.0,,,,,Hyattsville,MD,USA,2021,4372060
Barrett,Michael,Michigan,LB,23.0,4,,,72.0,239.0,,,,,Valdosta,GA,USA,2021,4372062
Bell,Ronnie,Michigan,WR,8.0,4,,,72.0,190.0,,,,,Kansas City,MO,USA,2021,4372063
Green,Gemon,Michigan,DB,22.0,4,,,74.0,186.0,,,,,Desoto,TX,USA,2021,4372064
Green,German,Michigan,DB,33.0,4,,,74.0,190.0,,,,,Desoto,TX,USA,2021,4372065
Moody,Jake,Michigan,PK,13.0,4,,,73.0,210.0,,,,,Northville,MI,USA,2021,4372066
Wittwer,Max,Michigan,QB,18.0,3,,,74.0,205.0,,,,,Utica,MI,USA,2021,4372068
Faustin,Sammy,Michigan,DB,6.0,3,,,75.0,200.0,,,,,Naples,FL,USA,2021,4372069
VanSumeren,Ben,Michigan State,LB,13.0,4,,,75.0,240.0,,,,,Essexville,MI,USA,2021,4372070
Haskins,Hassan,Michigan,RB,25.0,3,,,73.0,220.0,,,,,Eureka,MO,USA,2021,4372071
Caratan,George,UConn,P,13.0,3,,,73.0,212.0,,,,,Pacific Palisades,CA,USA,2021,4372072
Turner,Christian,Wake Forest,RB,28.0,4,,,71.0,205.0,,,,,Buford,GA,USA,2021,4372073
Gray,Vincent,Michigan,DB,4.0,3,,,74.0,190.0,,,,,Rochester,MI,USA,2021,4372074
Buckman,Luke,Michigan,TE,35.0,4,,,77.0,237.0,,,,,Holland,MI,USA,2021,4372076
Andrighetto,Lucas,Michigan,RB,31.0,4,,,73.0,204.0,,,,,Mountain View,CA,USA,2021,4372087
Correll,Kraig,Michigan,OL,54.0,5,,,76.0,305.0,,,,,Easton,PA,USA,2021,4372089
George,Joey,Michigan,DL,57.0,4,,,72.0,262.0,,,,,Walled Lake,MI,USA,2021,4372090
Hayes,Ryan,Michigan,OL,76.0,4,,,79.0,305.0,,,,,Traverse City,MI,USA,2021,4372091
Korican,Griffin,Michigan,OL,78.0,4,,,78.0,316.0,,,,,Seattle,WA,USA,2021,4372094
Schoonmaker,Luke,Michigan,TE,86.0,4,,,78.0,250.0,,,,,Hamden,CT,USA,2021,4372096
Welschof,Julius,Michigan,DL,96.0,4,,,78.0,265.0,,,,,Miesbach,,Germany,2021,4372098
Hutchinson,Aidan,Michigan,DL,97.0,3,,,78.0,269.0,,,,,Plymouth,MI,USA,2021,4372099
Berezowitz,Zac,Kentucky,DB,24.0,4,,,72.0,178.0,,,,,Lexington,KY,USA,2021,4372103
Edmond,Darren,Kentucky,WR,31.0,4,,,71.0,195.0,,,,,Norman,OK,USA,2021,4372107
Hartmann,Collin,Kentucky,DE,69.0,4,,,76.0,262.0,,,,,Somerset,KY,USA,2021,4372109
Lawson,Shawn,Kentucky,LB,49.0,4,,,75.0,232.0,,,,,Jonesboro,GA,USA,2021,4372111
Napier,Matthew,Kentucky,OL,73.0,4,,,78.0,343.0,,,,,Nicholasville,KY,USA,2021,4372112
Bushland,Daniel,Texas A&M,WR,29.0,4,,,72.0,190.0,,,,,Austin,TX,USA,2021,4372117
Atkins,Avery,LSU,PK,32.0,4,,,71.0,214.0,,,,,Auburn,AL,USA,2021,4372118
Cole,Lloyd,LSU,CB,28.0,4,,,72.0,205.0,,,,,Bossier City,LA,USA,2021,4372120
King,Stephen,LSU,TE,45.0,3,,,78.0,257.0,,,,,Alexandria,VA,USA,2021,4372121
Young,Tyreke,Temple,DE,94.0,2,,,75.0,210.0,,,,,Hilton Head Island,SC,USA,2021,4372167
Thompson,Ryan,Tulane,WR,85.0,2,,,73.0,195.0,,,,,Saint Louis,MO,USA,2021,4372178
Seiden,Noah,Tulane,DE,91.0,2,,,74.0,280.0,,,,,Mandeville,LA,USA,2021,4372183
Glover,Casey,Tulane,P,96.0,4,,,77.0,200.0,,,,,Jericho,NY,USA,2021,4372185
Sawyer,Grant,Tulsa,LB,19.0,4,,,74.0,220.0,,,,,Argyle,TX,USA,2021,4372366
Ray,Kendarin,Tulsa,S,1.0,4,,,75.0,208.0,,,,,Brenham,TX,USA,2021,4372367
Martin,TieNeal,Tulsa,S,7.0,4,,,73.0,203.0,,,,,Sacramento,CA,USA,2021,4372369
Wright,Justin,Tulsa,LB,44.0,4,,,75.0,240.0,,,,,Abilene,TX,USA,2021,4372371
Palmer,James,Tulsa,TE,32.0,3,,,73.0,230.0,,,,,Moore,OK,USA,2021,4372372
Gadlin,X'Zauvea,Tulsa,OL,73.0,4,,,76.0,320.0,,,,,Arlington,TX,USA,2021,4372374
Player,Jaxon,Tulsa,DL,91.0,4,,,72.0,299.0,,,,,Waco,TX,USA,2021,4372377
Goodlow,Anthony,Tulsa,DE,94.0,4,,,77.0,283.0,,,,,Del City,OK,USA,2021,4372378
Knight,Tylan,Ole Miss,S,3.0,4,,,67.0,175.0,,,,,Pearl,MS,USA,2021,4372412
Battle,Miles,Ole Miss,CB,1.0,4,,,76.0,205.0,,,,,Houston,TX,USA,2021,4372413
Jones,Jacquez,Kentucky,LB,10.0,4,,,72.0,233.0,,,,,Tuscaloosa,AL,USA,2021,4372415
Jones,Jacquez,Ole Miss,LB,10.0,4,,,72.0,233.0,,,,,Tuscaloosa,AL,USA,2021,4372415
Knox,Luke,Ole Miss,LB,16.0,3,,,75.0,245.0,,,,,Brentwood,TN,USA,2021,4372417
Smith,Keidron,Ole Miss,DB,1.0,4,,,74.0,204.0,,,,,West Palm Beach,FL,USA,2021,4372418
Tisdale,Tariqious,Ole Miss,DL,22.0,4,,,77.0,295.0,,,,,Lexington,TN,USA,2021,4372419
Hawkins,Jakorey,Ole Miss,CB,7.0,4,,,71.0,187.0,,,,,Montgomery,AL,USA,2021,4372420
Hess,Jonathan,Ole Miss,TE,80.0,4,,,77.0,230.0,,,,,Vestavia Hills,AL,USA,2021,4372422
Hill,KD,Ole Miss,DT,38.0,4,,,73.0,310.0,,,,,Eufaula,AL,USA,2021,4372424
Cunningham,Jalen,Ole Miss,OL,51.0,4,,,77.0,350.0,,,,,Odenville,AL,USA,2021,4372425
Hall,Hamilton,Ole Miss,OL,78.0,4,,,77.0,311.0,,,,,Atlanta,GA,USA,2021,4372427
Murphey,Sam,Ole Miss,TE,87.0,2,,,75.0,210.0,,,,,Paris,TN,USA,2021,4372429
Bivens,Quentin,Ole Miss,DT,95.0,4,,,75.0,305.0,,,,,Waynesboro,MS,USA,2021,4372430
Albericci,Austin,Rutgers,QB,19.0,4,,,70.0,175.0,,,,,Closter,NJ,USA,2021,4372454
Young,Avery,Rutgers,DB,2.0,4,,,73.0,205.0,,,,,Coatesville,PA,USA,2021,4372456
Myers,Brandon,Rutgers,TE,45.0,3,,,73.0,238.0,,,,,Bridgewater,NJ,USA,2021,4372457
Nwankwo,Chike,Abilene Christian,LB,18.0,3,,,72.0,235.0,,,,,Bridgewater,NJ,USA,2021,4372458
Izien,Christian,Rutgers,DB,,4,,,70.0,200.0,,,,,Far Rockaway,NY,USA,2021,4372459
Jennings,Deion,Rutgers,LB,17.0,4,,,73.0,235.0,,,,,Sicklerville,NJ,USA,2021,4372461
Kromah,Jamree,Rutgers,DL,9.0,4,,,76.0,275.0,,,,,Upper Marlboro,MD,USA,2021,4372463
Paul,Jarrett,Eastern Michigan,CB,9.0,4,,,73.0,200.0,,,,,Brooklyn,NY,USA,2021,4372464
Hanks,Javis,Bryant,WR,34.0,1,,,69.0,165.0,,,,,Newark,NJ,USA,2021,4372465
Pimentel,Jonathan,Rutgers,LB,35.0,3,,,75.0,241.0,,,,,Manalapan,NJ,USA,2021,4372467
Rosso,Matt,Rutgers,OL,70.0,3,,,77.0,290.0,,,,,Fairless Hills,PA,USA,2021,4372469
Thomas,Matt,Rhode Island,DL,97.0,4,,,75.0,275.0,,,,,Brooklyn,NY,USA,2021,4372470
Woods,Paul,Rhode Island,WR,2.0,4,,,73.0,180.0,,,,,Buffalo,NY,USA,2021,4372472
Sutton,Reggie,Rutgers,OL,70.0,4,,,76.0,302.0,,,,,Towson,MD,USA,2021,4372473
Jutwreten,Robin,Rutgers,DL,98.0,3,,,77.0,265.0,,,,,Stockholm,,Sweden,2021,4372474
Sterr,Zach,Duquesne,P,94.0,4,,,74.0,230.0,,,,,Galloway,NJ,USA,2021,4372476
Rucker,Jordan,North Texas,DB,13.0,2,,,72.0,180.0,,,,,Denton,TX,USA,2021,4372486
Smith,Kadin,Purdue,DB,11.0,2,,,72.0,210.0,,,,,Taylorsville,KY,USA,2021,4372487
Taylor,Kory,Purdue,WR,86.0,2,,,77.0,205.0,,,,,Hilliard,OH,USA,2021,4372488
Perkins,Byron,Hampton,DB,19.0,3,,,75.0,190.0,,,,,Chicago,IL,USA,2021,4372489
Bonner,Jordan,Elon,WR,,3,,,73.0,202.0,,,,,Carrollton,GA,USA,2021,4372490
Trice,Cory,Purdue,CB,23.0,4,,,75.0,215.0,,,,,Hopkinsville,KY,USA,2021,4372492
Ball,Elijah,Purdue,S,39.0,4,,,73.0,205.0,,,,,Indianapolis,IN,USA,2021,4372494
Alexander,Jaylan,Purdue,LB,36.0,3,,,73.0,230.0,,,,,Hoffman Estates,IL,USA,2021,4372495
Deen,Branson,Purdue,DT,58.0,4,,,74.0,280.0,,,,,Indianapolis,IN,USA,2021,4372499
Stokes,KJ,Purdue,DL,59.0,2,,,75.0,285.0,,,,,Millbrook,AL,USA,2021,4372501
Miller,Eric,Purdue,OL,74.0,4,,,79.0,305.0,,,,,Mason,OH,USA,2021,4372503
Washington,DJ,Purdue,OL,77.0,6,,,76.0,310.0,,,,,Louisville,KY,USA,2021,4372504
Durham,Payne,Purdue,TE,87.0,4,,,77.0,255.0,,,,,Suwanee,GA,USA,2021,4372505
Johnson,Lawrence,Purdue,DL,92.0,4,,,74.0,310.0,,,,,Fort Wayne,IN,USA,2021,4372506
Cravaack,Jack,Purdue,TE,83.0,2,,,77.0,250.0,,,,,Cincinnati,OH,USA,2021,4372507
Sullivan,Jack,Purdue,DL,99.0,4,,,77.0,275.0,,,,,Plainfield,IL,USA,2021,4372508
Foster,James,Charlotte,QB,7.0,3,,,74.0,220.0,,,,,Montgomery,AL,USA,2021,4372517
Corbin,Jashaun,Florida State,RB,,2,,,72.0,215.0,,,,,Rockledge,FL,USA,2021,4372519
Diallo,Mohamed,Arizona,DL,26.0,4,,,77.0,285.0,,,,,Toronto,ON,CAN,2021,4372520
Diallo,Mohamed,Central Michigan,DL,26.0,4,,,77.0,285.0,,,,,Toronto,ON,CAN,2021,4372520
O'Neal Jr.,Leon,Texas A&M,DB,9.0,3,,,73.0,210.0,,,,,Cypress,TX,USA,2021,4372521
Preston,Jalen,Texas A&M,WR,5.0,4,,,74.0,215.0,,,,,Manvel,TX,USA,2021,4372522
Martin,Jeremiah,Washington,DL,3.0,4,,,76.0,261.0,,,,,San Bernardino,CA,USA,2021,4372523
Johnson,Brian,Tulsa,LB,6.0,4,,,73.0,198.0,,,,,Manvel,TX,USA,2021,4372524
Mason,Reese,Texas A&M,WR,30.0,3,,,73.0,210.0,,,,,Magnolia,TX,USA,2021,4372525
Prince,Deneric,Tulsa,RB,8.0,4,,,72.0,219.0,,,,,Manvel,TX,USA,2021,4372526
LaRoe,Jagger,Ohio State,QB,18.0,3,,,75.0,231.0,,,,,Colleyville,TX,USA,2021,4372528
Zettler,Alex,Texas A&M,DB,43.0,4,,,72.0,200.0,,,,,West Jordan,UT,USA,2021,4372529
Strong,Charles,Troy,RB,25.0,3,,,73.0,230.0,,,,,Lake Butler,FL,USA,2021,4372530
Wilson,Tyree,Texas Tech,LB,19.0,4,,,78.0,275.0,,,,,New London,TX,USA,2021,4372533
Small,Seth,Texas A&M,PK,47.0,4,,,71.0,205.0,,,,,Katy,TX,USA,2021,4372534
Gallagher,Galen,Texas A&M,OL,67.0,4,,,76.0,300.0,,,,,Orange Grove,TX,USA,2021,4372538
Matthews,Luke,Texas A&M,OL,75.0,3,,,76.0,310.0,,,,,Missouri City,TX,USA,2021,4372539
Jenkins,Tank,Houston,OL,72.0,4,,,75.0,320.0,,,,,El Paso,TX,USA,2021,4372540
Chapman,Caleb,Texas A&M,WR,19.0,4,,,77.0,218.0,,,,,Friendswood,TX,USA,2021,4372541
Wright,Max,Texas A&M,TE,42.0,4,,,76.0,260.0,,,,,Katy,TX,USA,2021,4372545
Robinson,Brandon,Rhode Island,QB,4.0,1,,,76.0,215.0,,,,,Maplewood,NJ,USA,2021,4372548
Bowen,Jack,Vanderbilt,QB,12.0,3,,,72.0,187.0,,,,,Grand Rapids,MI,USA,2021,4372549
Brown,Alex,Vanderbilt,DB,56.0,4,,,74.0,257.0,,,,,San Antonio,TX,USA,2021,4372550
Cooke,Pierson,Vanderbilt,PK,37.0,3,,,72.0,194.0,,,,,Bloomfield Hills,MI,USA,2021,4372552
Drevno,Zach,Vanderbilt,LS,49.0,3,,,72.0,218.0,,,,,Saline,MI,USA,2021,4372553
Pryor,Mitchell,Vanderbilt,RB,25.0,3,,,73.0,220.0,,,,,Darien,CT,USA,2021,4372554
Smith,Harrison,Vanderbilt,P,95.0,3,,,70.0,188.0,,,,,Franklin,TN,USA,2021,4372556
Warden,Michael,Vanderbilt,OL,65.0,3,,,74.0,289.0,,,,,Loveland,OH,USA,2021,4372557
Wolf,Chase,Wisconsin,QB,2.0,4,,,73.0,195.0,,,,,Cincinnati,OH,USA,2021,4372559
Guerendo,Isaac,Wisconsin,RB,23.0,4,,,73.0,225.0,,,,,Clayton,IN,USA,2021,4372561
Smith,Alexander,Wisconsin,CB,11.0,4,,,71.0,187.0,,,,,Culver City,CA,USA,2021,4372562
Gregoire,Mike,Wisconsin,WR,28.0,4,,,70.0,187.0,,,,,Green Bay,WI,USA,2021,4372563
Torchio,John,Wisconsin,S,15.0,4,,,73.0,211.0,,,,,Lafayette,CA,USA,2021,4372565
Blaylock,Travian,Wisconsin,S,26.0,4,,,71.0,208.0,,,,,Humble,TX,USA,2021,4372567
