Last Name,First Name,College/Univ,Round,Pick,Draft Class,Position,PhotoID,Player Assets ID,CommID,PLPO,Height,Weight,From,To,AP1,PB,St,wAV,League,Race,Home State,Wiki_Image_URL,PFR_Image_URL,isHOF
Lawson,Jerry,Utah,10,251,1968,CB,,,,,,,1968.0,1968.0,0.0,0.0,0.0,0.0,AFL,,,,,False
Langford,Bob,Middle Tenn. St.,10,252,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Mirto,Joe,Miami (FL),10,253,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Robinson,Doug,Iowa St.,10,254,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Greer,James,S.F. Austin,10,255,1968,LE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Liggins,Granville,Oklahoma,10,256,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Austin,Ocie,Utah St.,10,257,1968,CB,,,,,,,1968.0,1971.0,0.0,0.0,2.0,13.0,AFL,,,,,False
Mallory,John,West Virginia,10,258,1968,CB,,,,,,,1968.0,1971.0,0.0,0.0,2.0,18.0,AFL,,,,,False
Busch,Tom,Iowa St.,10,259,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Cash,Rick,Truman St.,10,260,1968,LE,,,,,,,1968.0,1973.0,0.0,0.0,2.0,16.0,AFL,,,,,False
Hart,Tommy,Morris Brown,10,261,1968,LE,,,,,6-4,245.0,1968.0,1980.0,0.0,1.0,10.0,68.0,AFL,,,,,False
Davis,Fred,Doane,10,262,1968,LG,900.0,,,plpo_DavisFred,6-3,247.0,1968.0,,0.0,0.0,0.0,,AFL,,"Toledo, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Fred_Davis1.jpg/250px-Fred_Davis1.jpg,,False
Peace,Joe,Louisiana Tech,10,263,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
D'Amato,Mike,Hofstra,10,264,1968,CB,,,,,,,1968.0,1968.0,0.0,0.0,0.0,3.0,AFL,,,,,False
Gehrke,Jack,Utah,10,265,1968,WR,,,,,,,1968.0,1971.0,0.0,0.0,1.0,3.0,AFL,,,,,False
Olison,Ben,Kansas,10,266,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Mitchell,Alvin,Morgan St.,10,267,1968,CB,,,,,6-0,235.0,1968.0,1970.0,0.0,0.0,0.0,5.0,AFL,,,,,False
Domres,Tom,Wisconsin,10,268,1968,DT,,,,,,,1968.0,1972.0,0.0,0.0,2.0,19.0,AFL,,,,,False
Marcelin,Allen,Parsons,10,269,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Tomlin,Ed,Hampton,10,270,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Owens,Rick,Pennsylvania,10,271,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Worthen,Ron,Arkansas St.,10,272,1968,C,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Russell,James,North Texas,10,273,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Scott,Wally,Arizona,11,274,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Brezina,Greg,Houston,11,275,1968,MLB,,,,,,,1968.0,1979.0,0.0,1.0,10.0,63.0,AFL,,,,,False
Blocker,Bennie,South Carolina St.,11,276,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Hubbard,Marv,Colgate,11,277,1968,HB,,,,,,,1968.0,1977.0,0.0,3.0,4.0,46.0,AFL,,,,,False
Feldhausen,Paul,Northland (WI),11,278,1968,LT,,,,,,,1968.0,1968.0,0.0,0.0,0.0,1.0,AFL,,,,,False
Haas,Bill,Nebraska-Omaha,11,279,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Cooper,Cornelius,Prairie View A&M,11,280,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Plagge,Dick,Auburn,11,281,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
King,Kim,Georgia Tech,11,282,1968,QB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Little,Dwight,Kentucky,11,283,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Garretson,Tom,Northwestern,11,284,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Slagle,Larry,UCLA,11,285,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Persin,Len,Boston Col.,11,286,1968,LE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Fitzgibbons,Dennis,Syracuse,11,287,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Davis,Henry,Grambling St.,11,288,1968,MLB,,,,,,,1968.0,1973.0,0.0,1.0,4.0,33.0,AFL,,,,,False
Coady,Rich,Memphis,11,289,1968,C,,,,,6-1,210.0,1968.0,1974.0,0.0,0.0,5.0,18.0,AFL,,"Dallas, Texas",,,False
Owens,Henry,Weber St.,11,290,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Partee,Dennis,SMU,11,291,1968,K,,,,,6-1,229.0,1968.0,1975.0,0.0,0.0,0.0,28.0,AFL,,,,,False
Shotts,Ron,Oklahoma,11,292,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Alcorn,Jim,Clarion,11,293,1968,QB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Nosewicz,Tom,Tulane,11,294,1968,LE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Halley,Bill,La Verne,11,295,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Pickens,Bill,Houston,11,296,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Pergine,John,Notre Dame,11,297,1968,MLB,,,,,6-1,225.0,1968.0,1975.0,0.0,0.0,0.0,20.0,AFL,,,,,False
Oliver,Chip,USC,11,298,1968,MLB,,,,,,,1968.0,1969.0,0.0,0.0,1.0,11.0,AFL,,,,,False
Rule,Gordon,Dartmouth,11,299,1968,CB,,,,,,,1968.0,1969.0,0.0,0.0,0.0,4.0,AFL,,,,,False
Banks,Jeff,Pacific,11,300,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Trumpy,Bob,Utah,12,301,1968,TE,,,,,,,1968.0,1977.0,1.0,4.0,10.0,49.0,AFL,,,,,False
Vaughn,A.J.,,12,302,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Beck,John,San Diego St.,12,303,1968,CB,,,,,6-2,217.0,1968.0,,0.0,0.0,0.0,,AFL,,"Hayward, California",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/John_Beck_QB_%281%29.jpg/250px-John_Beck_QB_%281%29.jpg,,False
Hendrix,Bobby,Mississippi,12,304,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Cheyunski,Jim,Syracuse,12,305,1968,MLB,,,,,,,1968.0,1976.0,0.0,0.0,8.0,39.0,AFL,,,,,False
Pipes,Greg,Baylor,12,306,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Paxton,Paul,Akron,12,307,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Small,Howie,Rhode Island,12,308,1968,C,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Wheeler,Sam,Wisconsin,12,309,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Caruthers,Ed,Arizona,12,310,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Weedman,Dave,Western Washington,12,311,1968,DT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Taylor,Thurston,Florida St.,12,312,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Emerson,Vern,Minnesota-Duluth,12,313,1968,LT,,,,,,,1968.0,1971.0,0.0,0.0,0.0,8.0,AFL,,,,,False
Holifield,Jim,Jackson St.,12,314,1968,CB,,,,,,,1968.0,1969.0,0.0,0.0,0.0,5.0,AFL,,,,,False
Johnson,Henry,Fisk,12,315,1968,QB,,,,,6-1,235.0,1968.0,,0.0,0.0,0.0,,AFL,,"Wrens, Georgia",,,False
Vallez,Emilio,New Mexico,12,316,1968,TE,,,,,,,1968.0,1969.0,0.0,0.0,0.0,0.0,AFL,,,,,False
Queen,Jeff,Morgan St.,12,317,1968,HB,,,,,,,1968.0,1974.0,0.0,0.0,2.0,14.0,AFL,,,,,False
Hayes,Raymond,Toledo,12,318,1968,DT,,,,,,,1968.0,1968.0,0.0,0.0,0.0,3.0,AFL,,,,,False
Beutler,Tom,Toledo,12,319,1968,MLB,,,,,,,1968.0,1971.0,0.0,0.0,0.0,5.0,AFL,,,,,False
Johns,Bobby,Alabama,12,320,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Whitty,Wilson,Boston Univ.,12,321,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Lischner,Barry,Missouri,12,322,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Jackson,Harold,Jackson St.,12,323,1968,WR,,,,,5-10,175.0,1968.0,1983.0,1.0,5.0,13.0,93.0,AFL,,,,,False
Jackson,James,Jackson St.,12,324,1968,LT,,,,,5-10,215.0,1968.0,,0.0,0.0,0.0,,AFL,,"Belle Glade, Florida",,,False
Porter,Dennis,Northern Michigan,12,325,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Plantz,Larry,Colorado,12,326,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Jones,Harold,Grambling St.,12,327,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Bivins,James,Texas Southern,13,328,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Harris,Billy,Colorado,13,329,1968,HB,,,,,,,1968.0,1971.0,0.0,0.0,0.0,2.0,AFL,,,,,False
Greer,Charlie,Colorado,13,330,1968,CB,,,,,,,1968.0,1974.0,0.0,0.0,7.0,37.0,AFL,,,,,False
Trepanier,K.O.,Montana St.,13,331,1968,LE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Huber,Max,BYU,13,332,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Wherry,Rich,Northern State Univ.,13,333,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Joswick,Bob,Tulsa,13,334,1968,LE,,,,,,,1968.0,1969.0,0.0,0.0,0.0,2.0,AFL,,,,,False
Roundy,Joe,Puget Sound,13,335,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Darragh,Dan,William & Mary,13,336,1968,QB,,,,,,,1968.0,1970.0,0.0,0.0,1.0,-2.0,AFL,,,,,False
Bailey,Chuck,Humboldt St.,13,337,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Louis,Mike St.,Central Missouri St.,13,338,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Sauls,Mack,Texas St.,13,339,1968,CB,,,,,,,1968.0,1969.0,0.0,0.0,0.0,4.0,AFL,,,,,False
Barron,George,Mississippi St.,13,340,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Mitrakos,Tom,Pittsburgh,13,341,1968,C,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Gallagher,John,Boston Univ.,13,342,1968,LE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Dearion,Willie,Prairie View A&M,13,343,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Myslinski,Tom,Maryland,13,344,1968,LG,,,,,6-3,293.0,1968.0,,0.0,0.0,0.0,,AFL,,"Rome, New",,,False
Combs,Fred,North Carolina St.,13,345,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Kavanagh,Jim,Boston Col.,13,346,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Lord,Carter,Harvard,13,347,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Sellers,Terry,Georgia,13,348,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Dousay,Jimmy,LSU,13,349,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Tennebar,Howard,Kent St.,13,350,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Halverson,Dean,Washington,13,351,1968,MLB,,,,,,,1968.0,1975.0,0.0,0.0,0.0,16.0,AFL,,,,,False
Blackstone,Larry,Fairmont St.,13,352,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Geiselman,Frank,Rhode Island,13,353,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Washington,Teddy,San Diego St.,13,354,1968,HB,,,,,,,1968.0,1968.0,0.0,0.0,0.0,0.0,AFL,,,,,False
Webster,Les,Iowa St.,14,355,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Polk,Joe,Livingstone,14,356,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Briscoe,Marlin,Nebraska-Omaha,14,357,1968,WR,,,,,5-11,178.0,1968.0,1976.0,0.0,1.0,5.0,42.0,AFL,,,,,False
McKay,Henry,Guilford,14,358,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Covington,Herb,Memphis,14,359,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Evans,Don,Ark-Pine Bluff,14,360,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
DeVleigher,Chuck,Memphis,14,361,1968,DT,,,,,,,1968.0,1969.0,0.0,0.0,0.0,1.0,AFL,,,,,False
Blunk,Ray,,14,362,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Harris,Lou,Kent St.,14,363,1968,CB,,,,,,,1968.0,1968.0,0.0,0.0,0.0,2.0,AFL,,,,,False
Davis,Richie,Upsala,14,364,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Zivich,Dave,UC Santa Barbara,14,365,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Williamson,Dan,West Virginia,14,366,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Bender,Vic,La-Monroe,14,367,1968,C,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Moreman,Bill,Florida St.,14,368,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Moore,Alex,Norfolk St.,14,369,1968,HB,,,,,,,1968.0,1968.0,0.0,0.0,0.0,0.0,AFL,,,,,False
Gargus,Harold,New Mexico St.,14,370,1968,DT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Campbell,Jim,West Texas A&M,14,371,1968,MLB,,,,,,,1968.0,1969.0,0.0,0.0,0.0,1.0,AFL,,,,,False
Nairn,Harvey,Southern,14,372,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Williams,Ron,West Virginia,14,373,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Whipps,Edgar,Jackson St.,14,374,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Holmes,Robert,Southern,14,375,1968,HB,,,,,5-9,221.0,1968.0,1975.0,0.0,1.0,3.0,29.0,AFL,,,,,False
Stotter,Richard,Houston,14,376,1968,MLB,,,,,,,1968.0,1968.0,0.0,0.0,0.0,1.0,AFL,,,,,False
Jackson,Cephus,Jackson St.,14,377,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Mitchell,Charles,Alabama St.,14,378,1968,TE,5367.0,,,plpo_MitchellCharles,5-11,205.0,1968.0,,0.0,0.0,0.0,,AFL,,"Lyon, Mississippi",https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Charles_Mitchell_%28American_football%29_2013.jpg/250px-Charles_Mitchell_%28American_football%29_2013.jpg,,False
Carlson,Ray,Hamline,14,379,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Farler,John,Colorado,14,380,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Lewicke,Steve,Texas-El Paso,14,381,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Palmore,Harvey,Morgan St.,15,382,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Bean,Don,Houston,15,383,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Cooks,Wilmer,Colorado,15,384,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
McMahon,Art,North Carolina St.,15,385,1968,CB,,,,,,,1968.0,1972.0,0.0,0.0,0.0,8.0,AFL,,,,,False
Kuhman,Jeff,Vermont,15,386,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Haynie,Jim,West Chester,15,387,1968,QB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Corbin,Ken,Miami (FL),15,388,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Gilmore,John,Peru St.,15,389,1968,DT,,,,,6-5,257.0,1968.0,,0.0,0.0,0.0,,AFL,,"Marquette, Michigan",https://upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png,,False
Lanning,Bob,No. Montana,15,390,1968,LE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Oliver,Jim,Colorado St.,15,391,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Coverson,Coger,Texas Southern,15,392,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Lovich,Dave,,15,393,1968,LE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Graham,Joe,Tennessee,15,394,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Spencer,Clarence,Louisville,15,395,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Boston,McKinley,Minnesota,15,396,1968,LE,,,,,,,1968.0,1969.0,0.0,0.0,0.0,6.0,AFL,,,,,False
Jaeger,Rich,Gustavus Adolphus,15,397,1968,C,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Ehrig,Ronnie,Texas,15,398,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Kramarczyk,Dan,Dayton,15,399,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Baxter,Bob,Memphis,15,400,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Chambless,Bill,Miami (FL),15,401,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Lunceford,Tony,Auburn,15,402,1968,K,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Wells,Bob,Johnson C. Smith,15,403,1968,LT,,,,,,,1968.0,1970.0,0.0,0.0,0.0,6.0,AFL,,,,,False
Beaver,Jeff,North Carolina,15,404,1968,QB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Yell,Dennis,Moorhead State (MN),15,405,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Leinert,Mike,Texas Tech,15,406,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Gibson,Ridley,Baylor,15,407,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Mira,Joe,Miami (FL),15,408,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Williams,Monk,Alcorn St.,16,409,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Hall,Roy,San Jose St.,16,410,1968,LT,,,,,6-2,229.0,1968.0,,0.0,0.0,0.0,,AFL,,"South Euclid, Ohio",https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Royhall.jpg/250px-Royhall.jpg,,False
Ghattas,Elie,Ball St.,16,411,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Brown,Adin,William & Mary,16,412,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Fulton,Charley,Tennessee,16,413,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Kuharich,Larry,Boston Col.,16,414,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Frantz,John,California,16,415,1968,C,,,,,,,1968.0,1968.0,0.0,0.0,0.0,1.0,AFL,,,,,False
Still,Henry,Bethune-Cookman,16,416,1968,DT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Bleier,Rocky,Notre Dame,16,417,1968,HB,,,,,,,1968.0,1980.0,0.0,0.0,6.0,46.0,AFL,,,,,False
Rokita,Bob,Arizona St.,16,418,1968,LE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Turner,Willie,Jackson St.,16,419,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Creel,Phil,,16,420,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Lankas,Dan,Kansas St.,16,421,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Parker,Kenny,Fordham,16,422,1968,CB,,,,,,,1968.0,1970.0,0.0,0.0,0.0,3.0,AFL,,,,,False
Rosenow,Tom,Northern Illinois,16,423,1968,DT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Murphy,Jim,Utah St.,16,424,1968,K,,,,,6-3,230.0,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Farley,Dick,Boston Univ.,16,425,1968,CB,,,,,,,1968.0,1969.0,0.0,0.0,0.0,5.0,AFL,,,,,False
Bilotta,Tom,Adams St.,16,426,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Talburt,Pat,Missouri State,16,427,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Cole,Larry,Hawaii,16,428,1968,LE,,,,,,,1968.0,1980.0,0.0,0.0,11.0,62.0,AFL,,,,,False
Sievert,Dick,WisconsinâRiver Falls,16,429,1968,LE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Smith,Bob,Miami (OH),16,430,1968,CB,,,,,,,1968.0,1968.0,0.0,0.0,0.0,2.0,AFL,,,,,False
Raye,Jimmy,Michigan St.,16,431,1968,CB,,,,,,,1968.0,1969.0,0.0,0.0,0.0,1.0,AFL,,,,,False
Blackledge,Walt,San Jose St.,16,432,1968,FL,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Morrison,David,Texas St.,16,433,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Groves,Al,St. Norbert,16,434,1968,LT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Marks,Brown,Indiana,16,435,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Manning,Don,UCLA,17,436,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Schmitt,Jim,San Francisco St.,17,437,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Grady,Steve,USC,17,438,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Ferguson,James,USC,17,439,1968,C,,,,,,,1968.0,1969.0,0.0,0.0,0.0,4.0,AFL,,,,,False
Koontz,Ed,Catawba,17,440,1968,MLB,,,,,,,1968.0,1968.0,0.0,0.0,0.0,1.0,AFL,,,,,False
Lee,Bob,Pacific,17,441,1968,QB,,,,,,,1968.0,1980.0,0.0,0.0,2.0,21.0,AFL,,,,,False
Nemeth,Bill,Arizona,17,442,1968,C,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Hines,Dick,Kentucky St.,17,443,1968,DT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Cole,Bob,South Carolina,17,444,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Hull,Bill,Tennessee Tech,17,445,1968,LG,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Bosch,Frank,Colorado,17,446,1968,DT,,,,,,,1968.0,1970.0,0.0,0.0,1.0,9.0,AFL,,,,,False
Lee,Bobby,Minnesota,17,447,1968,WR,,,,,,,1968.0,1969.0,0.0,0.0,0.0,0.0,AFL,,,,,False
Forzani,Joe,Utah St.,17,448,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Patera,Dennis,BYU,17,449,1968,K,,,,,,,1968.0,1968.0,0.0,0.0,0.0,-1.0,AFL,,,,,False
Kohn,Larry,Georgia,17,450,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Layton,Gene,Colorado St.,17,451,1968,DT,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Strasser,Myles,WisconsinâOshkosh,17,452,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Andrews,Dan,West Texas A&M,17,453,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Nordgren,George,Houston,17,454,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
McDuffie,Wayne,Florida St.,17,455,1968,C,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Williams,Wesley,Texas Southern,17,456,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Alsbrooks,Billy,North Carolina Central,17,457,1968,CB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Pedersen,Roy,Northern Iowa,17,458,1968,MLB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Antonini,Frank,Parsons,17,459,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Berry,Steve,Catawba,17,460,1968,TE,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Rota,Ken,North Dakota St.,17,461,1968,HB,,,,,,,1968.0,,0.0,0.0,0.0,,AFL,,,,,False
Smith,Jimmy,Jackson St.,17,462,1968,TE,4481.0,SmithJimmy_10767,,plpo_SmithJimmy,6-0,205.0,1968.0,,0.0,0.0,0.0,,AFL,,"Kankakee, Illinois",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Jimmy_smith_2011_stadium_practice.jpg/250px-Jimmy_smith_2011_stadium_practice.jpg,,False
